Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Lost Blue Breaker	GENF	LostBlueBreaker	Sea Serpent/Effect	Water	3	1400	0			If there is another face-up Fish, Sea Serpent, or Aqua-Type monster on the field: You can Tribute this card to target 1 Spell/Trap Card on the field; destroy that target.
Mask Change	GENF	MaskChange	Quick-Play Spell							Target 1 face-up "HERO" monster you control; send it to the Graveyard. Then Special Summon 1 "Masked HERO" monster from the Extra Deck with the same Attribute.
Masked HERO Goka	GENF	MaskedHEROGoka	Warrior/Fusion/Effect	Fire	6	2200	1800			Must be Special Summoned with "Mask Change" and cannot be Special Summoned by other ways. This card gains 100 ATK for each "HERO" monster in your Graveyard.
Masked HERO Vapor	GENF	MaskedHEROVapor	Warrior/Fusion/Effect	Water	6	2400	2000			Must be Special Summoned with "Mask Change" and cannot be Special Summoned by other ways. This card cannot be destroyed by card effects.
Master of the Flaming Dragonswords	GENF	MasteroftheFlamingDragonswords	Warrior/Effect	Fire	4	1800	1200			When a monster is Normal Summoned to your side of the field, except "Master of the Flaming Dragonswords": You can increase that monster's Level by 1, and this card gains 300 ATK until the End Phase.
Number 34: Terror-Byte	GENF	Number34TerrorByte	Machine/Xyz/Effect	Dark	*3	0	2900			3 Level 3 monsters. Once per turn: You can detach 1 Xyz Material from this card to target 1 Level 4 or lower face-up Attack Position monster your opponent controls; gain control of it until the End Phase.
Oh F!sh!	GENF	OhFsh	Counter Trap							When an Effect Monster's effect activates: Shuffle 1 of your banished Fish, Sea Serpent, or Aqua-Type monsters into the Main Deck; negate the activation and destroy it.
Oni-Gami Combo	GENF	OniGamiCombo	Normal Spell							Target 1 face-up Xyz Monster you control and detach all of its Xyz Material; this turn, that target can attack twice during the same Battle Phase.
Orient Dragon	GENF	OrientDragon	Dragon/Synchro/Effect	Wind	6	2300	1000			1 Tuner + 1 or more non-Tuner monsters. When this card is Synchro Summoned: Target 1 face-up Synchro Monster your opponent controls; banish that target.
Overwind	GENF	Overwind	Normal Trap							Target 1 face-up "Wind-Up" monster you control; its ATK and DEF are doubled, and it returns to the hand during the End Phase. You can only activate 1 "Overwind" per turn.
Pain Painter	GENF	PainPainter	Zombie/Tuner	Dark	2	400	200			While this card is face-up on the field, its name is treated as "Plaguespreader Zombie". Once per turn: You can target up to 2 face-up Zombie-Type monsters you control, except this card; they become Level 2 until the End Phase. They cannot be used as Synchro Material Monsters, except for the Synchro Summon of a Zombie-Type monster.
Painful Return	GENF	PainfulReturn	Normal Spell							Your opponent chooses 1 monster in your Graveyard. During the End Phase, add that monster to your hand.
Past Image	GENF	PastImage	Normal Trap							If you control a face-up Psychic-Type monster: Target 1 monster your opponent controls; banish it. During the next Standby Phase, it returns to the opponent's side of the field in the same Battle Position.
Peeking Goblin	GENF	PeekingGoblin	Normal Spell							Your opponent reveals the top 3 cards of their deck. Choose one to place on the bottom of the Deck and place the other two on top of the Deck in any order.
Perditious Puppeteer	GENF	PerditiousPuppeteer	Fiend/Effect	Dark	7	2700	500			Once per turn: You can discard 1 card; gain control of all face-up Level 3 or lower monsters your opponent controls, until the End Phase. These monsters cannot activate their effects, and cannot be Tributed or used as a Synchro Material Monster.
Phantom Magician	GENF	PhantomMagician	Spellcaster/Effect	Dark	3	600	700			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 "HERO" monster with 1000 or less ATK from your Deck in face-up Defense Position.
Piercing Moray	GENF	PiercingMoray	Fish/Effect	Water	4	1500	500			Once per turn: You can Tribute 1 Fish, Sea Serpent, or Aqua-Type monster; this card gains 600 ATK. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Poki Draco	GENF	PokiDraco	Dragon/Effect	Fire	3	200	100			When this card is Normal Summoned: You can add 1 "Poki Draco" from your Deck to your hand.
Poseidon Wave	GENF	PoseidonWave	Normal Trap							When an opponent's monster declares an attack: Target the attacking monster; negate that target's attack, and if you control any Fish, Sea Serpent, or Aqua-Type monsters, inflict 800 damage to your opponent for each of those monsters.
Quill Pen of Gulldos	GENF	QuillPenofGulldos	Normal Spell							Target 2 WIND monsters in your Graveyard and 1 card on the field; shuffle both of those first 2 targets into your Deck and return the other to the hand.
Raigeki Bottle	GENF	RaigekiBottle	Continuous Trap							Each time a monster you control declares an attack, place 1 Thunder Counter on this card. You can send this card with 4 or more Thunder Counters to the Graveyard; destroy all monsters your opponent controls.
Resonance Device	GENF	ResonanceDevice	Normal Spell							Target 2 face-up monsters you control with the same Type and Attribute; change one of their Levels to the current Level of the other, until the End Phase.
Saambell the Summoner	GENF	SaambelltheSummoner	Spellcaster/Effect	Wind	2	600	400			During your Main Phase: You can Special Summon 1 monster from your hand with the same Level as this card. This effect can only be used once while this card is face-up on the field.
Sea Lancer	GENF	SeaLancer	Beast-Warrior/Effect	Water	5	1300	1000			You can target any number of your banished Fish, Sea Serpent, and Aqua-Type monsters; equip them to this card. This effect can only be used once while this card is face-up on the field. If this face-up card on the field would be destroyed, you can destroy 1 of those cards, instead. This card gains 1000 ATK while equipped with a monster(s) by this effect.
Skull Kraken	GENF	SkullKraken	Fish/Effect	Dark	3	600	1600			When this card is Normal Summoned: You can target 1 face-up Spell Card your opponent controls; destroy that target. Once per turn: You can change the Battle Position of this card.
Skystarray	GENF	Skystarray	Sea Serpent/Effect	Wind	3	600	300			This card can attack your opponent directly. At the end of the Battle Phase, if this card attacked directly: Banish this card until your next Standby Phase.
Smashing Horn	GENF	SmashingHorn	Counter Trap							When a monster effect or Trap Card is activated that negates the Normal or Special Summon of a monster(s): Negate the activation and destroy it.
Space-Time Police	GENF	SpaceTimePolice	Psychic/Effect	Wind	5	2300	1500			When this card is Special Summoned: Target 1 face-up card your opponent controls; banish that target. When this card leaves the field: Set the card that was banished by this effect to your opponent's side of the field.
Spearfish Soldier	GENF	SpearfishSoldier	Sea Serpent/Effect	Wind	4	1700	1100			This card gains 100 ATK for each of your banished Fish, Sea Serpent, and Aqua-Type monsters.
Star Changer	GENF	StarChanger	Quick-Play Spell							Target 1 face-up monster on the field and activate 1 of these effects: *Increase that target's Level by 1. *Decrease that target's Level by 1.
Steelswarm Roach	GENF	SteelswarmRoach	Fiend/Xyz/Effect	Dark	*4	1900	0			2 Level 4 monsters. When a Level 5 or higher monster would be Special Summoned: You can detach 1 Xyz Material from this card; negate the Special Summon and destroy it.
Submersible Carrier Aero Shark	GENF	SubmersibleCarrierAeroShark	Fish/Xyz/Effect	Water	*3	1900	1000			2 Level 3 monsters. Once per turn: You can detach 1 Xyz Material from this card; inflict 100 damage to your opponent for each of your banished monsters.
Super Crashbug	GENF	SuperCrashbug	Fiend/Effect	Dark	4	0	3000			Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) in face-up Defense Position, by banishing "Crashbug X", "Crashbug Y", and "Crashbug Z" from your Graveyard. Switch the ATK and DEF of all face-up Attack Position monsters on the field. There can only be 1 face-up "Super Crashbug" on the field.
Surface	GENF	Surface	Normal Spell							Target 1 Level 3 or lower Fish, Sea Serpent, or Aqua-Type monster in your Graveyard; Special Summon it in face-up Defense Position.
The Great Emperor Penguin	GENF	TheGreatEmperorPenguin	Aqua/Effect	Water	5	1800	1500			You can Tribute this card; Special Summon up to 2 "Penguin" monsters from your Deck, except "The Great Emperor Penguin".
Thunder Short	GENF	ThunderShort	Normal Spell							Inflict 400 damage to your opponent for each monster they control.
Time Escaper	GENF	TimeEscaper	Psychic/Effect	Earth	2	500	100			You can discard this card and target 1 face-up Psychic-Type monster you control; banish it until your next Standby Phase. This effect can be activated during either player's turn.
Treaty on Uniform Nomenclature	GENF	TreatyonUniformNomenclature	Normal Trap							If you control 2 or more face-up monsters with the same name, except Tokens: Apply this effect, depending on how many you control. *Exactly 2: Destroy 1 Spell/Trap Card your opponent controls. *Exactly 3: Destroy all Spell/Trap Cards your opponent controls.
Tyrant's Tummyache	GENF	TyrantsTummyache	Continuous Trap							Activate by Tributing 1 monster. Neither player can Special Summon a Level 6 or higher monster. If you have 3 or more cards in your hand, destroy this card.
Underworld Egg Clutch	GENF	UnderworldEggClutch	Normal Trap							When a face-up Fish, Sea Serpent, or Aqua-Type monster you control is banished: Add 1 Level 4 or lower Fish, Sea Serpent, or Aqua-Type monster from your Deck to your hand.
United Front	GENF	UnitedFront	Counter Trap							When a Trap Card is activated while you control 2 or more face-up monsters with the same Level: Negate the activation and destroy it.
Utopian Aura	GENF	UtopianAura	Normal Trap							Detach 1 Xyz Material you control; the face-up Xyz Monsters you control cannot be destroyed by card effects until the End Phase.
Vision HERO Adoration	GENF	VisionHEROAdoration	Warrior/Fusion/Effect	Dark	8	2800	2100			2 "HERO" monsters. Once per turn: You can target 1 face-up monster your opponent controls and 1 face-up "HERO" monster you control, except this card; the opponent's targeted monster loses ATK and DEF equal to the ATK of your targeted monster, until the End Phase.
Vision HERO Trinity	GENF	VisionHEROTrinity	Warrior/Fusion/Effect	Dark	8	2500	2000			3 "HERO" monsters. During the turn this card was Fusion Summoned, its ATK is double its original ATK. This Fusion Summoned card can attack 3 times during each Battle Phase. This card cannot attack your opponent directly.
Vylon Filament	GENF	VylonFilament	Equip Spell							Equip only to a "Vylon" monster. If the equipped monster attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If this face-up card on the field is sent to the Graveyard: You can add 1 "Vylon" Spell Card from your Deck to your hand.
Wind-Up Factory	GENF	WindUpFactory	Continuous Spell							Once per turn, if an effect of a "Wind-Up" monster is activated: You can add 1 Level 4 or lower "Wind-Up" monster from your Deck to your hand.
Wind-Up Juggler	GENF	WindUpJuggler	Psychic/Effect	Wind	4	1700	1000			After damage calculation, if this card battled an opponent's monster: You can destroy the opponent's monster. This effect can be used only once while this card is face-up on the field.
Wind-Up Magician	GENF	WindUpMagician	Spellcaster/Effect	Fire	4	600	1800		A1/T1	If the effect of a "Wind-Up" monster is activated, except "Wind-Up Magician": You can Special Summon 1 Level 4 or lower "Wind-Up" monster from your Deck in face-up Defense Position. This effect can only be used once while this card is face-up on the field.
Wind-Up Snail	GENF	WindUpSnail	Aqua/Effect	Water	2	100	2000			During your Main Phase: You can target 1 Set card on the field; return that target to the hand. This effect can be used only once while this card is face-up on the field.
Wingtortoise	GENF	Wingtortoise	Aqua/Effect	Wind	3	1500	1400			When a face-up Fish, Sea Serpent, or Aqua-Type monster(s) you control is banished: You can Special Summon this card from your hand or Graveyard. (The banished monster(s) must be Fish, Sea Serpent, or Aqua-Type even after being banished.)
Wonder Wand	GENF	WonderWand	Equip Spell							Equip only to a Spellcaster-Type monster. It gains 500 ATK. If you control the equipped monster and this card: You can send both to the Graveyard; draw 2 cards.
Xyz Veil	GENF	XyzVeil	Continuous Trap							Face-up Xyz Monsters with Xyz Material cannot be targeted by card effects.
Acorno	PHSW	Acorno	Plant/Effect	Earth	1	200	400			During your Main Phase: You can send 1 "Pinecono" from your hand to the Graveyard, and Special Summon this card from the hand.
Attraffic Control	PHSW	AttrafficControl	Continuous Spell							If your opponent controls 3 or more monsters, they cannot declare an attack.
Baby Tiragon	PHSW	BabyTiragon	Dragon/Xyz/Effect	Earth	*1	900	900			3 Level 1 monsters. During your Main Phase 1: You can detach 1 Xyz Material from this card to target 1 face-up Level 1 monster you control; it can attack your opponent directly.
Black Ray Lancer	PHSW	BlackRayLancer	Beast-Warrior/Xyz/Effect	Dark	*3	2100	600			2 Level 3 WATER monsters. Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up monster on the field; negate that target's effects until the End Phase.
Bunilla	PHSW	Bunilla	Beast	Earth	1	150	2050			This rabbit's got a sweet tooth! He's on a quest for the world's sweetest carrot, and just wants to nibble carrots all day today, tomorrow, and the day after that!
Champion's Vigilance	PHSW	ChampionsVigilance	Counter Trap							If you control a face-up Level 7 or higher Normal Monster, when a monster would be Summoned OR a Spell/Trap Card is activated: Negate the Summon or activation, and destroy that card.
Creepy Coney	PHSW	CreepyConey	Beast/Effect	Earth	3	1000	1900			FLIP: Inflict 1000 damage to your opponent for each face-up Normal Monster you control, except Tokens.
Cross Attack	PHSW	CrossAttack	Normal Spell							Target 2 face-up Attack Position monsters you control with the same ATK; this turn, one of them can attack your opponent directly and the other cannot attack.
D.D. Telepon	PHSW	DDTelepon	Psychic/Effect	Earth	2	500	1800			When this face-up card you control is banished: You can banish 1 Psychic-Type monster with 1500 or less ATK from your Deck. Then, during your next Standby Phase, if this card is still banished: Special Summon that monster banished by this effect.
Damage Diet	PHSW	DamageDiet	Normal Trap							Halve all damage you take this turn. You can banish this card from your Graveyard; halve all effect damage you take this turn. (You cannot halve the same damage twice with this effect.)
Dark Smog	PHSW	DarkSmog	Continuous Trap							Once per turn: You can target 1 monster in your opponent's Graveyard; discard 1 Fiend-Type monster and banish that target.
Darklight	PHSW	Darklight	Normal Trap							Tribute 1 DARK monster with 1500 or more ATK; destroy all monsters that were Special Summoned this turn.
Daybreaker	PHSW	Daybreaker	Warrior/Effect	Light	4	1700	0			When this card is Special Summoned: You can Special Summon 1 "Daybreaker" from your hand.
D-Boyz	PHSW	DBoyz	Fiend/Effect	Dark	1	100	1000			FLIP: You can Special Summon any number of "D-Boyz" from your Deck in face-up Attack Position, then you take 1000 damage for each monster Special Summoned by this effect.
Deep Dark Trap Hole	PHSW	DeepDarkTrapHole	Normal Trap							When a Level 5 or higher Effect Monster(s) is Special Summoned: Banish that Level 5 or higher Effect Monster(s).
Eisbahn	PHSW	Eisbahn	Continuous Trap							When a monster with an Attribute other than WATER is Normal or Special Summoned (including face-down Summons), and you control a face-up WATER monster: That Summoned monster is changed to Defense Position.
Evo-Karma	PHSW	EvoKarma	Continuous Spell							When a monster(s) is Special Summoned by the effect of an "Evoltile" monster you control, your opponent cannot activate cards or effects.
Evolsaur Cerato	PHSW	EvolsaurCerato	Dinosaur/Effect	Fire	4	1900	1400			When this card is Special Summoned by the effect of an "Evoltile" monster: It gains 200 ATK. If this card was Special Summoned by the effect of an "Evoltile" monster, each time this card destroys an opponent's monster by battle: You can add 1 "Evoltile" monster from your Deck to your hand.
Evolsaur Diplo	PHSW	EvolsaurDiplo	Dinosaur/Effect	Fire	4	1600	800			When this card is Special Summoned by the effect of an "Evoltile" monster: Target 1 Spell/Trap Card your opponent controls; destroy that target.
Evolsaur Pelta	PHSW	EvolsaurPelta	Dinosaur/Effect	Fire	4	1100	2000			When this card is Special Summoned by the effect of an "Evoltile" monster: It gains 500 DEF. If this card was Special Summoned by the effect of an "Evoltile" monster, then is destroyed by battle: You can add 1 "Evoltile" monster from your Deck to your hand.
Evolsaur Vulcano	PHSW	EvolsaurVulcano	Dinosaur/Effect	Fire	4	1200	1000			When this card is Special Summoned by the effect of an "Evoltile" monster: You can target 1 "Evolsaur" monster in your Graveyard; Special Summon that target. It cannot declare an attack.
Evoltile Gephyro	PHSW	EvoltileGephyro	Reptile/Effect	Fire	1	200	400			When this card is destroyed by battle and sent to the Graveyard: You can target 1 "Evolsaur" monster in your Graveyard; Special Summon that target.
Evoltile Odonto	PHSW	EvoltileOdonto	Reptile/Effect	Fire	2	500	1200			When this card is Normal Summoned: You can Special Summon 1 "Evolsaur" monster from your hand.
Evoltile Westlo	PHSW	EvoltileWestlo	Reptile/Effect	Fire	3	700	1900			FLIP: Special Summon 1 "Evolsaur" monster from your Deck.
Evolutionary Bridge	PHSW	EvolutionaryBridge	Normal Trap							When a monster you control is targeted for an attack: Target 1 "Evoltile" monster in your Graveyard; Special Summon that target, then switch the attack target to that monster and conduct damage calculation.
Evolzar Dolkka	PHSW	EvolzarDolkka	Dragon/Xyz/Effect	Fire	*4	2300	1700			2 Level 4 Dinosaur-Type monsters. When an Effect Monster's effect activates: You can detach 1 Xyz Material from this card; negate the activation and destroy it.
Evolzar Laggia	PHSW	EvolzarLaggia	Dragon/Xyz/Effect	Fire	*4	2400	2000			2 Level 4 Dinosaur-Type monsters. When a monster(s) would be Normal or Special Summoned, OR a Spell/Trap Card is activated: You can detach 2 Xyz Materials from this card; negate the Summon or activation, and destroy that card.
Evo-Miracle	PHSW	EvoMiracle	Quick-Play Spell							Target 1 monster that was Special Summoned by the effect of an "Evoltile" monster; this turn, it cannot be destroyed by battle or by card effects.
Extra Gate	PHSW	ExtraGate	Quick-Play Spell							Declare a Level between 1 and 12; your opponent banishes 1 monster of that Level from their Extra Deck. If your opponent does not have a monster of that Level in their Extra Deck, you discard 1 card.
Fenghuang	PHSW	Fenghuang	Winged Beast/Spirit	Fire	6	2100	1800			Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. When this card is Normal Summoned or flipped face-up: Destroy all Set Spell/Trap Cards your opponent controls.
Fiery Fervor	PHSW	FieryFervor	Normal Trap							Target 1 face-up monster you control; equip this card to that target. If your opponent controls a monster with ATK higher than that same monster's original ATK, the ATK of the equipped monster becomes double the equipped monster's original ATK, during the Damage Step only.
Fish Rain	PHSW	FishRain	Normal Trap							When a face-up Fish, Sea Serpent, or Aqua-Type monster on the field is banished: Special Summon 1 Level 3 or lower Fish, Sea Serpent, or Aqua-Type monster from your hand. (The banished monster(s) must be Fish, Sea Serpent, or Aqua-Type even after being banished.)
Friller Rabca	PHSW	FrillerRabca	Fish/Effect	Water	3	700	1500			When a face-up Fish, Sea Serpent, or Aqua-Type monster you control is targeted for an attack: You can banish this card from your Graveyard; negate that attack, and that monster loses 500 ATK until your next End Phase. The effect of "Killer Frilled Shark" can only be used once per turn.
Galaxy-Eyes Photon Dragon	PHSW	GalaxyEyesPhotonDragon	Dragon/Effect	Light	8	3000	2500			You can Special Summon this card (from your hand) by Tributing 2 monsters with 2000 or more ATK. During either player's Battle Step, when this card battles an opponent's monster: You can target the monster this card is battling; banish both it and this card, then any monster banished by this effect returns to the field at the end of the Battle Phase. If the monster banished by this effect was an Xyz Monster, this card gains 500 ATK for each Xyz Material the Xyz Monster had when it was banished.
Gem-Knight Emerald	PHSW	GemKnightEmerald	Rock/Effect	Earth	4	1800	800			You can banish this face-up card you control and 1 face-up Normal Monster you control to target 1 "Gem-Knight" Fusion Monster in your Graveyard; Special Summon it from the Graveyard.
Gem-Turtle	PHSW	GemTurtle	Rock/Effect	Earth	4	0	2000			FLIP: You can add 1 "Gem-Knight Fusion" from your Deck to your hand.
Gishki Beast	PHSW	GishkiBeast	Beast/Effect	Water	4	1500	1300			When this card is Normal Summoned: You can target 1 Level 4 or lower "Gishki" monster in your Graveyard; Special Summon that target in face-up Defense Position.
Goblin Pothole Squad	PHSW	GoblinPotholeSquad	Warrior/Effect	Earth	4	1500	400			When this card is Normal Summoned, Trap Cards cannot be activated. Also, "Trap Hole" Trap Cards cannot be activated when a monster is Summoned, except "Dark Trap Hole".
Heartfelt Appeal	PHSW	HeartfeltAppeal	Normal Trap							When you take Battle Damage from your opponent's direct attack: Take control of the 1 face-up monster your opponent controls with the highest DEF, until your next End Phase. (If it's a tie, you get to choose.) Its effect(s) is negated and it cannot declare an attack.
Icy Crevasse	PHSW	IcyCrevasse	Normal Trap							When exactly 1 monster you control is destroyed and sent to the Graveyard by an opponent's card effect: Target 1 monster your opponent controls; send that target to the Graveyard and inflict damage to your opponent equal to its original ATK in the Graveyard.
Infernity Knight	PHSW	InfernityKnight	Fiend/Effect	Dark	3	1400	400			When this card on the field is destroyed and sent to the Graveyard: You can discard 2 cards; Special Summon this card from the Graveyard.
Junk Defender	PHSW	JunkDefender	Warrior/Effect	Earth	3	500	1800			When an opponent's monster declares a direct attack: You can Special Summon this card from your hand. Once per turn, during either player's turn: You can have this card gain 300 DEF.
Kagetokage	PHSW	Kagetokage	Reptile/Effect	Dark	4	1100	1500			Cannot be Normal Summoned or Set. When you Normal Summon a Level 4 monster: You can Special Summon this card from your hand. This card cannot be used as a Synchro Material Monster.
Latinum, Exarch of Dark World	PHSW	LatinumExarchofDarkWorld	Fiend/Effect	Dark	6	1500	2400			If this card is discarded to the Graveyard by a card effect: If it was discarded from your hand to your Graveyard by an opponent's card effect, target 1 Fiend-Type monster on the field; Special Summon this card from the Graveyard, then that target (if any) gains 500 ATK.
Laval Dual Slasher	PHSW	LavalDualSlasher	Warrior/Synchro/Effect	Fire	5	2400	200			1 Tuner + 1 or more non-Tuner FIRE monsters. This card gains effects based on the number of "Laval" monsters in your Graveyard: *2+: Once per turn, if this card attacks a Defense Position monster, it can attack once again in a row. *3+: If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Laval Lancelord	PHSW	LavalLancelord	Warrior/Effect	Fire	6	2100	200			You can Normal Summon this card without Tributing. If you do, during the End Phase: Send it to the Graveyard. When this card on the field is destroyed and sent to the Graveyard: You can target 1 of your banished FIRE monsters; add that target to your hand.
Lightserpent	PHSW	Lightserpent	Reptile/Effect	Light	3	1200	800			If this card is sent from the hand to your Graveyard: You can Special Summon it from the Graveyard. This card cannot be used as a Synchro Material Monster.
Lumenize	PHSW	Lumenize	Normal Trap							When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and 1 face-up LIGHT monster you control gains ATK equal to that target's ATK, until your next End Phase.
Metaion, the Timelord	PHSW	MetaiontheTimelord	Fairy/Effect	Fire	10	0	0			Cannot be Special Summoned from the Deck. If you control no monsters, you can Normal Summon this card without Tributing. This card cannot be destroyed by battle or by card effects. You take no Battle Damage from battles involving this face-up Attack Position card. At the end of the Battle Phase, if this card attacked or was attacked: Return all other monsters on the field to the hand, and inflict 300 damage to your opponent for each card returned. During your Standby Phase: Shuffle this card into the Deck (even if face-down).
Mirror Mail	PHSW	MirrorMail	Normal Trap							When a face-up monster you control is targeted for an attack: Its ATK becomes equal to that of the attacking monster.
Monster Slots	PHSW	MonsterSlots	Normal Spell							Target 1 face-up monster you control and 1 monster in your Graveyard with the same Level; banish the target from the Graveyard, then draw 1 card and reveal it, then if the card you drew is a monster with the same Level as the monster on the field, Special Summon it.
Murmur of the Forest	PHSW	MurmuroftheForest	Normal Spell							Target 1 face-up monster your opponent controls; change that target to face-down Defense Position, then you can return a Field Spell Card(s) on the field to the hand.
Naturia Marron	PHSW	NaturiaMarron	Plant/Effect	Earth	3	1200	700			When this card is Normal Summoned: You can send 1 "Naturia" monster from your Deck to the Graveyard. Once per turn: You can target 2 "Naturia" monsters in your Graveyard; shuffle both those targets into the Deck, then draw 1 card.
Number 10: Illumiknight	PHSW	Number10Illumiknight	Warrior/Xyz/Effect	Light	*4	2400	2400			3 Level 4 monsters. Once per turn: You can detach 1 Xyz Material from this card; send 1 card from your hand to the Graveyard and draw 1 card.
Number 20: Giga-Brilliant	PHSW	Number20GigaBrilliant	Insect/Xyz/Effect	Light	*3	1800	1800			2 Level 3 monsters. Once per turn: You can detach 1 Xyz Material from this card; All face-up monsters you currently control gain 300 ATK.
Number 83: Galaxy Queen	PHSW	Number83GalaxyQueen	Spellcaster/Xyz/Effect	Dark	*1	500	500			3 Level 1 monsters. Once per turn: You can detach 1 Xyz Material from this card; until your opponent's next End Phase, the monsters you currently control cannot be destroyed by battle, and if they attack a Defense Position monster, inflict piercing Battle Damage to your opponent.
One Day of Peace	PHSW	OneDayofPeace	Normal Spell						A1/T1	Each player draws 1 card, and neither player takes damage until the end of the opponent's next turn.
Photon Booster	PHSW	PhotonBooster	Normal Spell							Target 1 face-up Level 4 or lower LIGHT monster on the field, except a token; all face-up monsters on the field with its name become 2000 ATK until the End Phase.
Photon Cerberus	PHSW	PhotonCerberus	Beast/Effect	Light	3	1300	600			During the turn this card was Normal Summoned, neither player can activate Trap Cards while this card is face-up on the field.
Photon Lead	PHSW	PhotonLead	Quick-Play Spell							Special Summon 1 Level 4 or lower LIGHT monster from your hand in face-up Attack Position.
Photon Sabre Tiger	PHSW	PhotonSabreTiger	Beast/Effect	Light	3	2000	300			When this card is Normal or Flip Summoned: You can add 1 "Photon Sabre Tiger" from your Deck to your hand. If you do not control another "Photon Sabre Tiger", this card loses 800 ATK.
Photon Veil	PHSW	PhotonVeil	Normal Spell							Shuffle 3 LIGHT monsters from your hand into the Deck, then add 1 to 3 Level 4 or lower LIGHT monsters from your Deck to your hand. If you add 2 or more monsters, they must have the same name.
Pinecono	PHSW	Pinecono	Plant/Effect	Earth	1	400	200			If this card is sent to the Graveyard by the effect of "Acorno": You can Special Summon this card from the Graveyard.
Plasma Ball	PHSW	PlasmaBall	Thunder/Effect	Light	3	900	900			This card can attack your opponent directly. When this card inflicts Battle Damage to your opponent by a direct attack: Destroy this card.
Poisonous Winds	PHSW	PoisonousWinds	Continuous Spell							WIND monsters cannot be Special Summoned. All face-up WIND monsters on the field lose 500 ATK.
Prior of the Ice Barrier	PHSW	PrioroftheIceBarrier	Aqua/Effect	Water	2	1000	400			If you control a face-up "Ice Barrier" monster, you can Special Summon this card (from your hand). You cannot Special Summon any Level 5 or higher monsters the turn you use this effect. You can Tribute this card to target 1 "Ice Barrier" monster in your Graveyard, except "Prior of the Ice Barrier"; Special Summon that target.
Rabidragon	PHSW	Rabidragon	Dragon	Light	8	2950	2900			It's a snowfield-dwelling, giant-ear-sporting, super-acoustic, snowball-shaped mutant dragon! There's no way anybody can escape.
Rai Rider	PHSW	RaiRider	Thunder/Effect	Light	3	1200	1400			If this card battles an opponent's monster: That monster cannot attack while it is face-up on the field.
Rescue Rabbit	PHSW	RescueRabbit	Beast/Effect	Earth	4	300	100		A2/T2	This card cannot be Special Summoned from the Deck. You can banish this face-up card you control; Special Summon 2 Level 4 or lower Normal Monsters with the same name from your Deck. Destroy them during the End Phase. The effect of "Rescue Rabbit" can only be activated once per turn.
Rodenut	PHSW	Rodenut	Beast/Effect	Earth	1	100	100			Each time your opponent Special Summons a monster(s), place 1 Nut Counter on this card. You can remove 1 Nut Counter from this card to target 1 monster your opponent controls; destroy that target.
Sealing Ceremony of Suiton	PHSW	SealingCeremonyofSuiton	Continuous Trap							Once per turn: You can send 1 WATER monster from your hand to the Graveyard to target 1 card in your opponent's Graveyard; banish that target.
Senior Silver Ninja	PHSW	SeniorSilverNinja	Warrior/Effect	Earth	6	2300	2200			When this card is flipped face-up: You can Special Summon any number of "Ninja" monsters,  except "Senior Silver Ninja", from your hand and/or Graveyard in face-down Defense Position. There can only be 1 face-up "Senior Silver Ninja" on the field.
Sergeant Electro	PHSW	SergeantElectro	Machine/Effect	Fire	4	1600	1300			Once per turn: You can target 1 face-down card in your opponent's Spell & Trap Card Zone; while this card is face-up on the field, its target(s) cannot be activated.
Shark Stickers	PHSW	SharkStickers	Fish/Effect	Water	3	200	1000			When a Fish, Sea Serpent, or Aqua-Type monster is Normal or Special Summoned to your side of the field: You can Special Summon this card from your hand. This card cannot be used as a Synchro Material Monster.
Sound the Retreat!	PHSW	SoundtheRetreat	Normal Trap							Return all monsters you control to the hand.
Space Cyclone	PHSW	SpaceCyclone	Quick-Play Spell							Detach 1 Xyz Material from a monster.
Stinging Swordsman	PHSW	StingingSwordsman	Warrior/Effect	Wind	1	300	600			When this card inflicts Battle Damage to your opponent: Return all face-up cards in your opponent's Spell & Trap Card Zones to the hand.
Thunder End Dragon	PHSW	ThunderEndDragon	Dragon/Xyz/Effect	Light	*8	3000	2000			2 Level 8 Normal monsters. Once per turn: You can detach 1 Xyz Material from this card; destroy all other monsters on the field.
Tribe-Shocking Virus	PHSW	TribeShockingVirus	Thunder/Effect	Water	4	1700	1000			Once per turn: You can banish 1 monster from your hand; destroy all face-up monsters on the field with the same Type as that monster.
Tri-Wight	PHSW	TriWight	Normal Spell							Target 3 Level 2 or lower Normal Monsters in your Graveyard; Special Summon them from the Graveyard.
Tyrant's Throes	PHSW	TyrantsThroes	Continuous Trap							Activate by Tributing 2 Normal Monsters (except Tokens). Neither player can Normal or Special Summon Effect Monsters.
Vylon Ohm	PHSW	VylonOhm	Fairy/Effect	Light	4	1500	200			When this card is Normal Summoned: Target 1 Equip Spell Card in your Graveyard; banish that target. During your next Standby Phase, add it to your hand.
