Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Destiny HERO - Malicious	GLD3	DestinyHEROMalicious2	Warrior/Effect	Dark	6	800	800		A2/T2	You can banish this card from your Graveyard; Special Summon 1 "Destiny HERO - Malicious" from your Deck.
Destruct Potion	ABPF	DestructPotion	Normal Trap							Select 1 monster you control. Destroy it, and gain Life Points equal to its ATK.
Dewdark of the Ice Barrier	HA03	DewdarkoftheIceBarrier	Aqua/Tuner	Water	2	1200	800			If the only face-up monsters you control are Level 2 or lower monsters, this card can attack your opponent directly.
Dewloren, Tiger King of the Ice Barrier	HA02	DewlorenTigerKingoftheIceBarrier	Beast/Synchro/Effect	Water	6	2000	1400		A2/T2	1 Tuner + 1 or more non-Tuner WATER monsters  Once per turn, you can return any number of face-up cards you control to the owner's hand. This card gains 500 ATK for each card returned to the owner's hand by this effect until the End Phase of this turn.
Different Dimension Dragon	DPKB	DifferentDimensionDragon	Dragon/Effect	Light	5	1200	1500			The effect of a Spell or Trap Card cannot destroy this card unless the Spell or Trap Card specifically designates a target. This card is not destroyed by battle when this card battles with a monster with an ATK of 1900 or less.
Different Dimension Ground	STBL	DifferentDimensionGround	Normal Trap							This turn, any monster sent to the Graveyard is removed from play instead.
Dimensional Alchemist	GLD3	DimensionalAlchemist1	Fairy/Effect	Light	4	1300	200			Once per turn, you can activate this effect to remove from play the top card of your Deck and give this card 500 ATK until the End Phase. When this card is destroyed and sent from your side of the field to the Graveyard, you can select 1 of your removed from play monsters and return it to your hand.
Dimensional Prison	SDMM	DimensionalPrison1	Normal Trap							When an opponent declares an attack: Target that monster; banish that target.
Djinn Cursenchanter of Rituals	ABPF	DjinnCursenchanterofRituals	Fiend/Effect	Dark	4	1700	1000			When you Ritual Summon a Ritual Monster, you can remove from play this card from your Graveyard as 1 of the monsters required for the Ritual Summon. While the Ritual Monster this card was used in the Ritual Summon for is face-up on the field, negate the effect(s) of Synchro Monsters.
Djinn Disserere of Rituals	ABPF	DjinnDisserereofRituals	Fiend/Effect	Dark	1	200	200			When you Ritual Summon a Ritual Monster, you can remove from play this card from your Graveyard as 1 of the monsters required for the Ritual Summon. The monster Ritual Summoned using this card is not affected by Trap Cards.
Djinn Prognosticator of Rituals	ABPF	DjinnPrognosticatorofRituals	Fiend/Effect	Dark	3	400	300			When you Ritual Summon a Ritual Monster, you can remove from play this card from your Graveyard as 1 of the monsters required for the Ritual Summon. When the monster Ritual Summoned using this card inflicts Battle Damage to your opponent, your opponent must select and discard 1 card.
Double Cyclone	DREV	DoubleCyclone	Quick-Play Spell							Select 1 Spell/Trap Card you control and 1 Spell/Trap Card your opponent controls. Destroy the selected card(s).
Dragon Knight Draco-Equiste	CT07	DragonKnightDracoEquiste	Dragon/Fusion/Effect	Wind	10	3200	2000			This monster can only be Special Summoned by Fusion Summon (from the Extra Deck). Once per turn, you can select 1 Dragon-Type Synchro Monster in the Graveyard. Remove it from play, treat this card's name as that monster's name, and give this card the same effects as that monster, until the End Phase. While this card is in face-up Attack Position, any effect damage you would take from an opponent's card effect is inflicted to your opponent instead.
Dragon Knight Draco-Equiste	DREV	DragonKnightDracoEquiste	Dragon/Fusion/Effect	Wind	10	3200	2000			This monster can only be Special Summoned by Fusion Summon (from the Extra Deck). Once per turn, you can select 1 Dragon-Type Synchro Monster in the Graveyard. Remove it from play, treat this card's name as that monster's name, and give this card the same effects as that monster, until the End Phase. While this card is in face-up Attack Position, any effect damage you would take from an opponent's card effect is inflicted to your opponent instead.
Dragon Laser	TSHD	DragonLaser	Quick-Play Spell							Send 1 "Trigon" equipped to a face-up "Delta Tri" you control to the Graveyard, and destroy all monsters your opponent controls.
Dragon Master Knight	DPKB	DragonMasterKnight2	Dragon/Fusion/Effect	Light	12	5000	5000			"Black Luster Soldier" + "Blue-Eyes Ultimate Dragon". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card gains 500 ATK for each face-up Dragon-Type monster you control, except this card.
Dragon Queen of Tragic Endings	ABPF	DragonQueenofTragicEndings	Dragon/Effect	Dark	6	1900	2600			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by controlling 3 or more face-up Continuous Spell Cards. When this attacking card inflicts Battle Damage to your opponent, your opponent selects and sends 1 card from their hand to the Graveyard, and you draw 1 card. During your Standby Phase, if this card is in your Graveyard and was sent there from the field, you can send 1 face-up Continuous Spell Card you control to the Graveyard to Special Summon this card from the Graveyard.
Dragonic Guard	ABPF	DragonicGuard	Dragon/Effect	Fire	4	1500	1800			Each time a monster is Normal Summoned or Set, place 1 Dragonic Counter on this card. You can send this face-up card to the Graveyard to Special Summon 1 Dragon-Type monster from your Deck whose Level is less than or equal to the number of Dragonic Counters on this card.
Dragonic Knight	CT07	DragonicKnight	Dragon/Effect	Fire	7	2800	2300			When the effect of an opponent's monster is activated that targets and destroys a card(s) you control, you can send the targeted card(s) to the Graveyard to Special Summon this card from your hand.
Dragunity Darkspear	HA03	DragunityDarkspear	Dragon/Tuner	Wind	3	1000	1000			Once per turn, you can Tribute 1 Dragon-Type "Dragunity" monster to select and Special Summon 1 Level 4 or lower Winged Beast-Type monster from your Graveyard.
Dragunity Dux	HA03	DragunityDux	Winged Beast/Effect	Wind	4	1500	1000			This card gains 200 ATK for each face-up "Dragunity" card you control. When this card is Normal Summoned, you can select 1 Level 3 or lower Dragon-Type "Dragunity" monster in your Graveyard and equip it as an Equip Card to this card.
Dragunity Knight - Gae Bulg	HA03	DragunityKnightGaeBulg	Dragon/Synchro/Effect	Wind	6	2000	1100			1 Dragon-Type Tuner + 1 or more non-Tuner Winged Beast-Type monsters. If this card attacks or is attacked, during the Damage Step you can remove from play 1 (only) Winged Beast-Type monster from your Graveyard, to have this card gain the ATK of that monster until the End Phase.
Dragunity Knight - Gae Dearg	STBL	DragunityKnightGaeDearg	Dragon/Synchro/Effect	Wind	6	2400	800			1 Dragon-Type Tuner + 1 or more non-Tuner Winged Beast-Type monsters Once per turn, during your Main Phase, you can add 1 Level 4 or lower Dragon-Type or Winged Beast-Type monster from your Deck to your hand. Then discard 1 Dragon-Type or Winged Beast-Type monster.
Dragunity Knight - Vajrayana	STBL	DragunityKnightVajrayana	Dragon/Synchro/Effect	Wind	6	1900	1200			1 Dragon-Type Tuner + 1 or more non-Tuner Winged Beast-Type monsters  When this card is Synchro Summoned, you can select 1 Level 3 or lower Dragon-Type "Dragunity" monster in your Graveyard and equip it to this card as an Equip Card. Once per turn, you can send 1 Equip Card equipped to this card to the Graveyard to double this card's ATK until the End Phase.
Dragunity Legionnaire	HA03	DragunityLegionnaire	Winged Beast/Effect	Wind	3	1200	800			When this card is Normal Summoned, you can select 1 Level 3 or lower "Dragunity" Dragon-Type monster in your Graveyard, and equip it to this card as an Equip Card. You can send 1 "Dragunity" card from your Spell & Trap Card Zone to the Graveyard to select 1 face-up monster your opponent controls, and destroy it.
Dragunity Phalanx	HA03	DragunityPhalanx	Dragon/Tuner	Wind	2	500	1100			Once per turn, if this card is equipped as an Equip Card to a monster, you can Special Summon it.
Dragunity Tribus	HA03	DragunityTribus	Winged Beast/Effect	Wind	1	500	300			When this card is Normal or Special Summoned, you can send 1 Level 3 or lower Dragon-Type monster from your Deck to the Graveyard.
Dramatic Rescue	GLD3	DramaticRescue1	Normal Trap							Activate only when a card is activated that targets an "Amazoness" monster. Return the targeted monster to its owner's hand and Special Summon 1 other monster from your hand.
Dread Dragon	TSHD	DreadDragon	Dragon/Tuner	Fire	2	1100	400			When this card is destroyed by battle and sent to the Graveyard, you can add 1 Level 3 or lower Dragon-Type monster from your Deck to your hand.
Dreadscythe Harvester	CT07	DreadscytheHarvester	Insect/Effect	Wind	8	2300	1600			You can Tribute 1 Insect-Type monster to have this card gain 500 ATK until the end of the turn.
Drill Synchron	ABPF	DrillSynchron	Machine/Tuner	Earth	3	800	300			While you control this face-up card, during each battle between a Warrior-Type attacking monster you control and a Defense Position monster whose DEF is lower than the ATK of the attacking monster, inflict the difference as Battle Damage to your opponent. Once per turn, when you inflict battle damage to your opponent with this effect, you can draw 1 card.
Drill Warrior	ABPF	DrillWarrior	Warrior/Synchro/Effect	Earth	6	2400	2000			Once per turn, during your Main Phase, you can halve this card's ATK (permanently). If you do, it can attack your opponent directly this turn. Once per turn, during your Main Phase, you can discard 1 card and remove this card from play. During your next Standby Phase, Special Summon this card, if removed by this effect. Then, add 1 Monster Card from your Graveyard to your hand.
Drill Warrior	DREV	DrillWarrior	Warrior/Synchro/Effect	Earth	6	2400	2000			Once per turn, during your Main Phase, you can halve this card's ATK (permanently). If you do, it can attack your opponent directly this turn. Once per turn, during your Main Phase, you can discard 1 card and remove this card from play. During your next Standby Phase, Special Summon this card, if removed by this effect. Then, add 1 Monster Card from your Graveyard to your hand.
Drillago	SDMA	Drillago	Machine/Effect	Dark	4	1600	1100			If the only cards on your opponent's side of the field are face-up monsters with ATK 1600 or more, this monster can attack your opponent directly.
Droll and Lock Bird	STBL	DrollandLockBird	Spellcaster/Effect	Wind	1	0	0			If a card(s) is added from the Main Deck to your opponent's hand, except during the Draw Phase (Quick Effect): You can send this card from your hand to the GY; for the rest of this turn, cards cannot be added from either player's Main Deck to the hand.
Dunames Dark Witch	TU04	DunamesDarkWitch	Fairy	Light	4	1800	1050			Even when all odds are against this brave fairy, she will press onwards in battle and never retreat.
Dust Tornado	5DS3	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Earthbound Linewalker	ABPF	EarthboundLinewalker	Fiend/Effect		4	1200	1900			Earthbound Immortal monsters cannot be destroyed by their own effects.
Earthquake Giant	DREV	EarthquakeGiant	Rock/Effect	Earth	5	1600	2100			Once per turn, when the battle position of this card is changed, you can select 1 monster your opponent controls and change its battle position.
Eccentric Boy	DP09	EccentricBoy	Spellcaster/Tuner	Wind	3	800	200			When using this card as a Synchro Material Monster, the other Synchro Material Monsters is 1 monster in your hand. The Synchro Monster that used this card as a Synchro Material Monster cannot activate its effects, its effect(s) is negated, and is removed from play when removed from the field.
Effect Veiler	DREV	EffectVeiler	Spellcaster/Tuner	Light	1	0	0			During your opponent's Main Phase, you can send this card from your hand to the Graveyard to select 1 face-up Effect Monster your opponent controls. Negate the effect(s) of that monster until the End Phase.
Egotistical Ape	DREV	EgotisticalApe	Beast/Tuner	Earth	5	1200	1200			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by sending 1 Beast-Type monster from your hand to the Graveyard. When this card is Special Summoned this way, you can activate 1 of these effects:  Increase the Level of this card by the Level of the Beast-Type monster OR Decrease the Level of this card by the Level of the Beast-Type monster.
Electromagnetic Shield	TSHD	ElectromagneticShield	Continuous Spell							Level 3 or lower face-up Defense Position Thunder-Type monsters you control cannot be destroyed by battle. Destroy this card if you control a face-up Attack Position monster.
Elemental HERO Ocean	CT07	ElementalHEROOcean1	Warrior/Effect	Water	4	1500	1200			Once per turn, during your Standby Phase: You can target 1 "HERO" monster you control or in your Graveyard; return that target to the hand.
Elemental HERO Prisma	GLD3	ElementalHEROPrisma2	Warrior/Effect	Light	4	1700	1100			Once per turn: You can reveal 1 Fusion Monster from your Extra Deck, then send 1 of the Fusion Material Monsters listed on that card from your Main Deck to the Graveyard; this card's name becomes the sent monster's name until the End Phase.
Elemental HERO Stratos	CT07	ElementalHEROStratos1	Warrior/Effect	Wind	4	1800	300		A1/T1	When this card is Normal or Special Summoned: You can activate 1 of these effects: *You can destroy Spell/Trap Cards on the field, up to the number of other "HERO" monsters you control. *Add 1 "HERO" monster from your Deck to your hand.
Elephun	DREV	Elephun	Beast/Tuner	Earth	2	500	300			When this card is destroyed by battle and sent to the Graveyard, you can select 1 of your Level 3 or lower Beast-Type, Beast-Warrior-Type or Winged Beast-Type monsters that is removed from play, and add it to your hand.
Enemy Controller	5DS3	EnemyController4	Quick-Play Spell							Activate 1 of these effects. *Target 1 face-up monster your opponent controls; change that target's battle position. *Tribute 1 monster, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Enemy Controller	GLD3	EnemyController4	Quick-Play Spell							Activate 1 of these effects. *Target 1 face-up monster your opponent controls; change that target's battle position. *Tribute 1 monster, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Enraged Battle Ox	DPKB	EnragedBattleOx	Beast-Warrior/Effect	Earth	4	1700	1000			During battle between attacking Beast, Beast-Warrior or Winged Beast-Type monsters on your side of the field and a Defense Position monster whose DEF is lower than the ATK of the attacking monster, inflict the difference as Battle Damage to your opponent.
Evil Blast	ABPF	EvilBlast	Normal Trap							Activate only when a monster is Special Summoned to your opponent's side of the field. Equip this card to that monster. It gains 500 ATK. During each of your opponent's Standby Phases, inflict 500 damage to your opponent.
Exodia the Forbidden One	DL11	ExodiatheForbiddenOne1	Spellcaster/Effect	Dark	3	1000	1000		A1/T1	When you have "Right Leg of the Forbidden One", "Left Leg of the Forbidden One", "Right Arm of the Forbidden One" and "Left Arm of the Forbidden One" in addition to this card in your hand, you win the Duel.
Exodius the Ultimate Forbidden Lord	CT07	ExodiustheUltimateForbiddenLord1	Spellcaster/Effect	Dark	10	?	0			Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by shuffling all monsters in your Graveyard into the Deck, and cannot be Special Summoned by other ways. When this card declares an attack: Send 1 monster from your hand or Deck to the Graveyard. This card gains 1000 ATK for each Normal Monster in your Graveyard. If this face-up card would leave the field, banish it instead. If there are 5 different "Forbidden One" cards in your Graveyard that were sent there by this card's effect, you win the Duel.
Exploder Dragon	GLD3	ExploderDragon1	Dragon/Effect	Earth	3	1000	0			When this card is destroyed by battle and sent to the Graveyard, destroy the monster that destroyed it. While this card is attacking, any Battle Damage either player takes from a battle involving this card becomes 0.
Exterio's Fang	STBL	ExteriosFang	Counter Trap							Activate only if you control a face-up "Naturia" monster and have at least 1 card in your hand. Negate the activation of an opponent's Spell/Trap Card and destroy it. Then, send 1 card from your hand to the Graveyard.
Extra Veiler	STBL	ExtraVeiler	Spellcaster/Effect	Light	2	600	200			When your opponent Special Summons a monster(s), you can Special Summon this card from your hand. During the turn this card is Special Summoned by this effect, your opponent takes any effect damage you would have taken from their card effects, instead.
Fabled Ashenveil	HA03	FabledAshenveil1	Fiend/Effect	Light	4	1600	1200	H		If this card attacks or is attacked, during damage calculation (in either player's turn): You can send 1 card from your hand to the Graveyard once per battle; this card gains 600 ATK during that damage calculation only.
Fabled Dyf	HA03	FabledDyf	Fiend/Effect	Light	3	1400	1700			When a "Fabled" monster(s) is sent from the hand to your Graveyard, you can Tribute this card to select 1 of those monster(s) and Special Summon it.
Fabled Gallabas	HA02	FabledGallabas	Fiend/Effect	Light	4	1500	800			You can discard 1 card to the Graveyard to destroy 1 face-up monster your opponent controls with DEF lower than this card's ATK.
Fabled Grimro	HA02	FabledGrimro1	Fiend/Effect	Light	4	1700	1000			If you control a face-up "Fabled" monster: You can send this card from your hand to the Graveyard; add 1 "Fabled" monster from your Deck to your hand, except "Fabled Grimro".
Fabled Krus	HA03	FabledKrus	Fiend/Effect	Light	2	1000	800			When this card is discarded to the Graveyard, select 1 Level 4 or lower "Fabled" monster in your Graveyard, except this card, and Special Summon it.
Fabled Kushano	HA02	FabledKushano	Fiend/Tuner	Light	3	1100	800			You can discard 1 "Fabled" monster to the Graveyard except "Fabled Kushano" to add this card from your Graveyard to your hand.
Fabled Leviathan	HA03	FabledLeviathan	Fiend/Synchro/Effect	Light	10	3000	2000			1 "Fabled" Tuner + 1 or more non-Tuner monster. When this card on the field is destroyed and sent to the Graveyard, you can select up to 3 "Fabled" monsters in your Graveyard. Add them to your hand.
Fabled Lurrie	HA02	FabledLurrie	Fiend/Effect	Light	1	200	400			When this card is discarded from your hand to the Graveyard, Special Summon it.
Fabled Miztoji	HA03	FabledMiztoji	Fiend/Tuner	Light	2	400	200			You can send this card from your hand to the Graveyard to select 1 face-up "Fabled" monster you control. The selected monster is treated as a Tuner monster while face-up on the field.
Fabled Oltro	HA03	FabledOltro	Fiend/Tuner	Light	2	800	500			Once per turn, you can send 1 card from your hand to the Graveyard to Special Summon 1 Level 3 "Fabled" monster from your hand.
Fabled Ragin	HA03	FabledRagin	Fiend/Synchro/Effect	Light	5	2300	1800			1 "Fabled" Tuner Monster + 1 or more non-Tuner Monsters. When this card is Synchro Summoned, if you have 1 or less cards in your hand, you can draw until you have 2 cards in your hand.
Fabled Raven	DREV	FabledRaven1	Fiend/Tuner	Light	2	1300	1000	L		Once per turn: You can discard any number of cards, and if you do, this card gains 1 Level and 400 ATK for each discarded card, until the End Phase.
Fabled Soulkius	HA03	FabledSoulkius	Fiend/Effect	Light	6	2200	2100			You can send 2 cards, except "Fabled Soulkius", from your hand to the Graveyard to Special Summon this card from the Graveyard.
Fabled Topi	HA03	FabledTopi	Fiend/Effect	Light	1	500	200			If your opponent has 2 or more cards in their hand than you do, you can reveal 1 "Fabled" monster in your hand and Tribute this face-up card to select 2 Spell or Trap Cards your opponent controls, and destroy them.
Fabled Urustos	HA03	FabledUrustos	Fiend/Effect	Light	4	1500	200			While you have 2 or less cards in your hand, all face-up "Fabled" monsters you control gain 400 ATK.
Fabled Valkyrus	HA02	FabledValkyrus	Fiend/Synchro/Effect	Light	8	2900	1700			1 "Fabled" Tuner + 1 or more non-Tuner monsters  Once per turn, you can discard 1 Fiend-Type monster to draw 1 card.
Fairy Archer	TSHD	FairyArcher	Fairy/Effect	Light	3	1400	600			During your Main Phase, you can inflict 400 damage to your opponent for each face-up LIGHT monster you control. This card cannot attack during the same turn you activate this effect. Only one "Fairy Archer" can have its effect activated per turn.
Fairy Box	DL11	FairyBox	Continuous Trap							Each time a monster on your opponent's side of the field attacks, toss a coin and call Heads or Tails. If you call it right, the attacking monster's ATK becomes 0 only during the Battle Phase. Pay 500 Life Points during each of your Standby Phases. If you do not, this card is destroyed.
Familiar Knight	DPKB	FamiliarKnight	Warrior/Effect	Dark	3	1200	1400			When this card is destroyed and sent to the Graveyard as a result of battle, each player can Special Summon 1 level 4 monster from their hand.
Fiend's Sanctuary	DPKB	FiendsSanctuary1	Normal Spell					D		Special Summon 1 "Metal Fiend Token" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0). It cannot attack. Your opponent takes any Battle Damage you would have taken from battles involving it. During each of your Standby Phases, pay 1000 Life Points or destroy the "Metal Fiend Token".
Fiendish Chain	ABPF	FiendishChain1	Continuous Trap					D		Target 1 face-up Effect Monster on the field; that target's effects are negated, also that target cannot attack. When that target is destroyed, destroy this card.
Final Psychic Ogre	DREV	FinalPsychicOgre	Psychic/Effect	Earth	5	2200	1700			If this card destroys an opponent's monster by battle, you can pay 800 Life Points to select 1 Psychic-Type monster in your Graveyard, and add it to your hand.
Fire Ant Ascator	ABPF	FireAntAscator	Insect/Tuner	Earth	3	700	1300			When this card is destroyed by battle and sent to the Graveyard, you can select and Special Summon 1 Level 5 monster from your Graveyard. Its effect(s) is negated, and it is sent to the Graveyard during the End Phase of this turn.
Flamvell Archer	DREV	FlamvellArcher	Pyro/Tuner	Fire	3	1000	200			Once per turn, you can Tribute 1 face-up Pyro-Type monster you control to have all face-up "Flamvell" monsters on the field gain 800 ATK until the End Phase.
Flamvell Baby	HA02	FlamvellBaby	Pyro/Tuner	Fire	1	800	200			During your Main Phase, you can send this card from your hand to the Graveyard to select 1 face-up FIRE monster you control and give it 400 ATK.
Flamvell Fiend	DREV	FlamvellFiend	Fiend/Effect	Fire	5	2100	1200			When this card inflicts Battle Damage to your opponent, inflict 200 damage to your opponent for each Pyro-Type monster in your Graveyard.
Flamvell Grunika	HA02	FlamvellGrunika	Dragon/Effect	Fire	4	1700	200			When this card destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the Level of the destroyed monster x 200.
Flamvell Poun	DREV	FlamvellPoun	Pyro/Effect	Fire	1	200	200			When this card is destroyed by battle and sent to the Graveyard, you can select and add 1 monster with 200 DEF from your Deck to your hand.
Flare Resonator	TSHD	FlareResonator	Fiend/Tuner	Fire	3	300	1300			The Synchro Monster that used this card as a Synchro Material Monster gains 300 ATK.
Fleur Synchron	TF05	FleurSynchron	Machine/Tuner	Light	2	400	200			If this card is sent to the Graveyard as a Synchro Material Monster, you can Special Summon 1 Level 2 or lower monster from your hand.
Foolish Burial	SDMA	FoolishBurial1	Normal Spell						A1/T1	Send 1 Monster Card from your Deck to  the Graveyard.
Foolish Burial	TU02	FoolishBurial1	Normal Spell						A1/T1	Send 1 Monster Card from your Deck to  the Graveyard.
Forbidden Graveyard	TSHD	ForbiddenGraveyard	Quick-Play Spell							Activate by discarding 1 card. Effects that activate in the Graveyard this turn are negated.
Forgotten Temple of the Deep	ABPF	ForgottenTempleoftheDeep	Continuous Trap							While this card is on the field, this card's name is treated as "Umi". Once per turn, you can select and remove from play 1 face-up Level 4 or lower Fish-Type, Sea Serpent-Type, or Aqua-Type monster you control. (This effect can be activated during either player's turn.) Special Summon it during your End Phase.
Formula Synchron	STBL	FormulaSynchron1	Machine/Synchro/Tuner	Light	2	200	1500		A1/T1	1 Tuner + 1 non-Tuner Monster. When this card is Synchro Summoned: You can draw 1 card. During your opponent's Main Phase: You can Synchro Summon using this face-up card you control as a Synchro Material Monster.
Fortress Warrior	5DS3	FortressWarrior1	Warrior/Effect	Earth	2	600	1200	L		You take no Battle Damage from battles involving this card. Once per turn, this card cannot be destroyed by battle.
Freya, Spirit of Victory	GLD3	FreyaSpiritofVictory1	Fairy/Effect	Light	1	100	100			While you control a face-up Fairy-Type monster(s) other than "Freya, Spirit of Victory", this card cannot be selected as an attack target. All Fairy-Type monsters you control gain 400 ATK and DEF.
Frontline Base	SDMM	FrontlineBase	Continuous Spell							Once per turn, during your Main Phase, you can Special Summon 1 Union Monster of Level 4 or lower from your hand.
Fusion Gate	DL11	FusionGate1	Field Spell							While this card is on the field: Either player can Fusion Summon a Fusion Monster without using "Polymerization", but the Fusion Material Monsters are banished instead of being sent to the Graveyard.
Gaia Drake, the Universal Force	STBL	GaiaDraketheUniversalForce	Beast-Warrior/Fusion/Effect	Earth	10	3500	2800			1 "Gaia Knight, the Force of Earth" + 1 non-Effect Synchro Monster This card cannot be targeted by, or destroyed by, the effects of Effect Monsters.
Gaia Knight, the Force of Earth	5DS3	GaiaKnighttheForceofEarth	Warrior/Synchro	Earth	6	2600	800			1 Tuner + 1 or more non-Tuner monsters
Gale Dogra	ABPF	GaleDogra	Insect/Effect	Earth	2	650	600			You can pay 3000 Life Points to discard 1 monster from your Extra Deck to the Graveyard.
Gandora the Dragon of Destruction	CT07	GandoratheDragonofDestruction	Dragon/Effect	Dark	8	0	0			This card cannot be Special Summoned. You can pay half of your Life Points to destroy and remove from play all cards on the field except this card. For every card that is removed by this effect, this card gains 300 ATK. This card is sent to the Graveyard at the End Phase of the turn it was Summoned.
Garlandolf, King of Destruction	ABPF	GarlandolfKingofDestruction	Fiend/Ritual/Effect	Dark	7	2500	1400			This card can only be Ritual Summoned with the Ritual Spell Card, "Ritual of Destruction". When this card is Ritual Summoned, destroy all other face-up monsters on the field with DEF less than or equal to this card's ATK. This card gains 100 ATK for each monster destroyed by this effect.
Gauntlet Warrior	DP09	GauntletWarrior	Warrior/Effect	Earth	3	400	1600			You can Tribute this card to have all face-up Warrior-Type monsters you control gain 500 ATK and DEF until the end of the next Damage Step they battle. This effect can be activated during either player's turn.
General Grunard of the Ice Barrier	HA03	GeneralGrunardoftheIceBarrier	Warrior/Effect	Water	8	2800	1000			During your Main Phase, you can Normal Summon 1 "Ice Barrier" monster in addition to your Normal Summon or Set. This effect can only be used once per turn.
Genex Ally Axel	STBL	GenexAllyAxel	Machine/Synchro/Effect	Dark	8	2600	2000			1 "Genex" Tuner + 1 or more non-Tuner monsters  Once per turn, you can discard 1 card to select 1 Level 4 or lower Machine-Type monster from your Graveyard, and Special Summon it. The ATK of that monster is doubled until the End Phase, but it cannot attack your opponent directly. Remove that monster from play during your End Phase.
Genex Ally Duradark	STBL	GenexAllyDuradark	Machine/Effect	Dark	4	1800	200			Once per turn, during your Main Phase, you can select 1 face-up Attack Position monster your opponent controls with the same Attribute as this card, and destroy it. This card cannot attack the turn you activate this effect.
Genex Army	HA02	GenexArmy	Machine/Effect	Earth	6	2300	1300			When this card is Tribute Summoned by Tributing a "Genex" monster, you can destroy 1 card your opponent controls.
Genex Blastfan	HA02	GenexBlastfan	Spellcaster/Effect	Wind	4	1600	1300			When this card is Special Summoned, you can add 1 DARK "Genex" monster from your Deck to your hand.
Genex Controller	TSHD	GenexController	Machine/Tuner	Dark	3	1400	1200			As a master of all powers of elements, this is one of the few Genex monsters that can communicate with its companions.
Genex Doctor	HA02	GenexDoctor	Spellcaster/Effect	Dark	3	1500	1000			You can Tribute 1 face-up "Genex Controller" you control to destroy 1 card on the field.
Genex Furnace	HA02	GenexFurnace	Pyro/Effect	Fire	5	2000	1300			If you control a face-up "Genex Controller", you can Normal Summon this card without Tributing.
Genex Gaia	HA02	GenexGaia	Rock/Effect	Earth	3	1000	1900			If this card would be destroyed, you can destroy 1 "Genex Controller" monster you control, other than this card, instead.
Genex Neutron	TSHD	GenexNeutron	Machine/Effect	Light	4	1800	1200			During the End Phase of the turn that this card was Normal Summoned, you can add 1 Machine-Type Tuner monster from your Deck to your hand.
Genex Power Planner	DREV	GenexPowerPlanner	Spellcaster/Effect	Light	1	300	200			When this card is Normal Summoned, you can add 1 Level 3 "Genex" Effect Monster from your Deck to your hand.
Genex Recycled	HA02	GenexRecycled	Machine/Tuner	Dark	1	200	400			Once per turn, you can select 1 "Genex" monster in your Graveyard. Until the End Phase, this card's name is treated as the selected monster's name.
Genex Searcher	TSHD	GenexSearcher	Machine/Effect	Earth	4	1600	400			When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 "Genex" monster with 1500 or less ATK from your Deck in face-up Attack Position.
Genex Solar	HA02	GenexSolar	Machine/Effect	Light	7	2500	1500			This card can be Normal Summoned by Tributing 1 "Genex" monster. Each time a face-up "Genex" monster(s) you control is sent to the Graveyard, inflict 500 damage to your opponent.
Genex Spare	HA02	GenexSpare	Machine/Tuner	Dark	3	800	1200			Once per turn, if you control another "Genex" monster, you can make this card's name "Genex Controller" until the End Phase.
Genex Turbine	HA02	GenexTurbine	Machine/Effect	Earth	4	1400	1300			All face-up "Genex" monsters you control gain 400 ATK.
Genex Undine	TSHD	GenexUndine	Aqua/Effect	Water	3	1200	600			When this card is Normal Summoned, you can send 1 WATER monster from your Deck to your Graveyard to add 1 "Genex Controller" from your Deck to your hand.
Genex Worker	DREV	GenexWorker	Machine/Effect	Wind	3	1200	1200			You can Tribute this card to Special Summon 1 "Genex" monster from your hand.
Geo Genex	HA02	GeoGenex	Machine/Synchro/Effect	Earth	6	1800	2800			1 "Genex Controller" + 1 or more EARTH non-Tuner monsters  Once per turn, if you control a face-up Level 4 or lower "Genex" monster(s), you can switch the original ATK and DEF of this card until the End Phase, for as long as you control a face-up level 4 or lower "Genex" monster(s).
Geomancer of the Ice Barrier	HA02	GeomanceroftheIceBarrier	Spellcaster/Tuner	Water	3	800	1200			Discard 1 card and declare 1 Attribute. This card cannot be selected as an attack target by monsters with that Attribute. This effect can only be used once while this card is face-up on the field.
Giant Rat	DL09	GiantRat1	Beast/Effect	Earth	4	1400	1450			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Giant Trunade	5DS3	GiantTrunade	Normal Spell						A0/T1	Return all Spell and Trap Cards on the field to the respective owners' hands.
Gil Garth	SDMA	GilGarth1	Fiend	Dark	4	1800	1200			This steel-armored terror machine ruthlessly strikes down enemies with its giant katana.
