Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Dark Room of Nightmare	PGD	DarkRoomofNightmare	Continuous Spell							Each time damage, except Battle Damage, is inflicted to your opponent's Life Points, inflict 300 damage to your opponent. This card's effect is not applied to the effect of "Dark Room of Nightmare".
Dark Ruler Ha Des	LOD	DarkRulerHaDes1	Fiend/Effect	Dark	6	2450	1600	H		Cannot be Special Summoned from the Graveyard. Negate the effects of monsters destroyed by battle with Fiend-Type monsters you control.
Dark Scorpion - Chick the Yellow	DCR	DarkScorpionChicktheYellow1	Warrior/Effect	Dark	3	1000	1000			When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects: *Target 1 card on the field; return that target to the hand. *Look at the top card of their Deck, then return it to the top or bottom of the Deck.
Dark Scorpion - Cliff the Trap Remover	MFC	DarkScorpionClifftheTrapRemover	Warrior/Effect	Dark	3	1200	1000			When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects: *Target 1 Spell/Trap Card on the field; destroy that target. *Send the top 2 cards of their Deck to the Graveyard.
Dark Scorpion - Gorg the Strong	DCR	DarkScorpionGorgtheStrong1	Warrior/Effect	Dark	5	1800	1500			When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects: *Target 1 monster your opponent controls; return that target to the top of the Deck. *Send the top card of their Deck to the Graveyard.
Dark Scorpion - Meanae The Thorn	DCR	DarkScorpionMeanaeTheThorn1	Warrior/Effect	Dark	4	1000	1800			When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects: *Add 1 "Dark Scorpion" card from your Deck to your hand. *Target 1 "Dark Scorpion" card in your Graveyard; add that target to your hand.
Dark Scorpion Burglars	PGD	DarkScorpionBurglars1	Warrior/Effect	Dark	4	1000	1000			When this card inflicts Battle Damage to your opponent: Your opponent sends 1 Spell Card from their Deck to the Graveyard.
Dark Scorpion Combination	DCR	DarkScorpionCombination	Normal Trap							Activate only when you have "Don Zaloog", "Cliff the Trap Remover", "Dark Scorpion - Chick the Yellow", "Dark Scorpion - Gorg the Strong", and "Dark Scorpion - Meanae the Thorn" face-up on your side of the field. During the turn this card is activated, any of these 5 cards can attack your opponent directly. In that case, the Battle Damage inflicted by each of those cards (that attack your opponent directly) becomes 400 points.
Dark Snake Syndrome	PGD	DarkSnakeSyndrome1	Continuous Spell							During each of your Standby Phases: Inflict damage to both players. This damage begins at 200 and is doubled during each of your following Standby Phases.
Dark Spirit of the Silent	LON	DarkSpiritoftheSilent	Normal Trap							This card can only be activated during your opponent's Battle Step. Negate the attack of 1 monster and select another 1 of your opponent's face-up monsters and have it attack. If the new targeted attacking monster is in face-up Defense Position, change it to Attack Position.
Darkbishop Archfiend	DCR	DarkbishopArchfiend	Fiend/Effect	Water	3	300	1400			The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When an Archfiend Monster Card on your side of the field is specifcally designated as a target of the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 1, 3, or 6, negate the effect and destroy the opponent's card.
Darkfire Dragon	TP3	DarkfireDragon	Dragon/Fusion	Dark	4	1500	1250			Firegrass + "Petit Dragon"
Darkfire Soldier #1	SDJ	DarkfireSoldier1	Pyro	Fire	4	1700	1150			An explosive expert from a special elite force.
Darklord Marie	LON	MarietheFallenOne	Fiend/Effect	Dark	5	1700	1200			As long as this card is in the Graveyard, gain 200 Life Points during each of your Standby Phases.
De-Fusion	LON	DeFusion1	Quick-Play Spell							Target 1 face-up Fusion Monster on the field; shuffle that target into the Extra Deck, then, if all the Fusion Material Monsters that were used for its Fusion Summon are in your Graveyard, you can Special Summon all of them.
De-Spell	SDJ	DeSpell	Normal Spell							Select 1 Spell Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Spell Card, it is destroyed. If it is a Trap Card, return it to its original position.
De-Spell	SDP	DeSpell	Normal Spell							Select 1 Spell Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Spell Card, it is destroyed. If it is a Trap Card, return it to its original position.
Deal of Phantom	LON	DealofPhantom	Normal Trap							Select 1 monster face-up on the field. Increase the selected monster's ATK by 100 points for each monster in your Graveyard during the turn this card is activated. The number of monster is applied when this card is activated.
Decayed Commander	MFC	DecayedCommander	Zombie/Effect	Earth	4	1000	1500			When this card is Normal Summoned successfully, you can Special Summon 1 "Zombie Tiger" from your hand. If this card successfully attacks your opponent's Life Points directly, your opponent discards 1 card randomly from his/her hand.
Demotion	MFC	Demotion	Equip Spell							Downgrade the monster equipped with this card by 2 Levels.
Des Dendle	MFC	DesDendle	Plant/Union/Effect	Earth	4	300	2000			Once per turn, during your Main Phase, if you control this monster on the field, you can equip it to your "Vampire Orchis" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, each time the equipped monster destroys 1 of your opponent's monsters, Special Summon 1 "Wicked Plant Token" (Plant-Type/EARTH/1 Star/ATK 800/DEF 800). (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
Des Feral Imp	DCR	DesFeralImp	Reptile/Effect	Dark	4	1600	1800			FLIP: Select 1 card from your Graveyard and add it to your Deck. Then shuffle your Deck.
Des Koala	MFC	DesKoala	Beast/Effect	Dark	3	1100	1800			FLIP: Inflict 400 points of Direct Damage to your opponent's Life Points for each card in your opponent's hand.
Des Lacooda	PGD	DesLacooda	Zombie/Effect	Earth	3	500	600			Once per turn, you can flip this card into face-down Defense Position. When this card is Flip Summoned, draw 1 card.
Despair from the Dark	DCR	DespairfromtheDark1	Zombie/Effect	Dark	8	2800	3000			When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.
Desrook Archfiend	DCR	DesrookArchfiend	Fiend/Effect	Light	3	1100	1800			The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When this card is specifically designated as a target of the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 3, negate the effect and destroy the opponent's card. When a "Terrorking Archfiend" on your side of the field is destroyed and sent to the Graveyard, you can send this card from your hand to the Graveyard to Special Summon the "Terrorking Archfield".
Destiny Board	LON	DestinyBoard	Continuous Trap							At the end of each of your opponent's turns, place 1 "Spirit Message" card from your hand or your Deck face-up on the field. If it is from your Deck, then shuffle your Deck. When "Spirit Message" cards "I", "N", "A", and "L" are all on your side of the field in their proper order, you are declared the winner. If any of your "Spirit Message" cards or "Destiny Board" are removed from the field, all your "Spirit Message" cards and "Destiny Board" on the field are sent to your Graveyard immediately.
Destruction Punch	LON	DestructionPunch	Normal Trap							When the ATK of an attacking monster on your opponent's side of the field is lower than the DEF of the attacked Defense Position monster on your side of the field, destroy the attacking monster. Damage calculation is applied normally.
Dian Keto the Cure Master	SDJ	DianKetotheCureMaster	Normal Spell							Increases your Life Points by 1000 points.
Dian Keto the Cure Master	SDP	DianKetotheCureMaster	Normal Spell							Increases your Life Points by 1000 points.
Dice Jar	PGD	DiceJar	Rock/Effect	Light	3	200	300			FLIP: Both player roll a six-sided die once. The player with the lowest result takes Direct Damage equal to his/her opponent's results x 500 Life Points. However, if a winner's result is 6, the loser takes 6000 points of Direct Damage. If the results are the same, both players roll again.
Dice Re-Roll	DCR	DiceReRoll	Normal Trap							After this card is activated, for the rest of this turn you can negate 1 six-sided die roll and re-roll it.
Different Dimension Capsule	PGD	DifferentDimensionCapsule	Normal Spell							Select 1 card from your Deck and remove it from play face-down. During your 2nd Standby Phase after activation, destroy this card and add the removed card to your hand.
Different Dimension Dragon	DCR	DifferentDimensionDragon	Dragon/Effect	Light	5	1200	1500			The effect of a Spell or Trap Card cannot destroy this card unless the Spell or Trap Card specifically designates a target. This card is not destroyed by battle when this card battles with a monster with an ATK of 1900 or less.
Different Dimension Gate	DCR	DifferentDimensionGate1	Continuous Spell					D		Target 2 monsters (1 on each side of the field); banish those targets. When this card is destroyed and sent to the Graveyard: Return those banished monsters to the field in the same battle positions they were in.
Diffusion Wave-Motion	MFC	DiffusionWaveMotion1	Normal Spell							Pay 1000 Life Points to target 1 face-up Level 7 or higher Spellcaster-Type monster you control; this turn, only that monster can attack, and it must attack all monsters your opponent controls, once each. The effects of Effect Monsters destroyed by these attacks do not activate and are negated.
Dimension Jar	MFC	DimensionJar	Machine/Effect	Dark	2	200	200			FLIP: Both players can remove from play up to 3 cards from their opponent's Graveyard.
Disappear	LOD	Disappear	Normal Trap							Select 1 card from your opponent's Graveyard and remove it from play.
Disarmament	MFC	Disarmament	Normal Trap							Destroy all Equip Cards on the field.
Disturbance Strategy	PGD	DisturbanceStrategy	Normal Trap							Your opponent adds all cards in his/her hand to the Deck and shuffles the Deck. Your opponent then draws the same number of cards that he/she added to the Deck.
Don Zaloog	PGD	DonZaloog1	Warrior/Effect	Dark	4	1400	1500			When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects: *Discard 1 random card from their hand. *Send the top 2 cards of their Deck to the Graveyard.
Double Snare	LOD	DoubleSnare	Normal Spell							Select 1 face-up card on the field that has the effect that negates Trap Cards' effects and destroy it.
Double Spell	MFC	DoubleSpell1	Normal Spell							Discard 1 Spell Card, then target 1 Spell Card in your opponent's Graveyard; as this card's effect resolution, follow the target's card text as if you had used it yourself.
Dragged Down into the Grave	DCR	DraggedDownintotheGrave1	Normal Spell							Both players reveal their hands, discard 1 card from their opponent's hand to the Graveyard, then draw 1 card.
Dragon Capture Jar	TP3	DragonCaptureJar1	Continuous Trap							Change all face-up Dragon-Type monsters on the field to Defense Position, also they cannot change their battle positions.
Dragon Manipulator	LOD	DragonManipulator	Warrior/Effect	Earth	3	700	800			FLIP: Take control of 1 face-up Dragon-Type monster on your opponent's side of the field until the end of the turn.
Dragon Seeker	TP4	DragonSeeker	Fiend/Effect	Dark	6	2000	2100			When this card is Normal Summoned or Flip Summoned, destroy 1 face-up Dragon-Type monster on the field.
Dragon Treasure	SDJ	DragonTreasure	Equip Spell							A Dragon-Type monster equipped with this card increases its ATK and DEF by 300 points.
Dragon's Gunfire	LOD	DragonsGunfire	Normal Spell							You can activate this card only when you have a face-up Dragon-Type monster on your side of the field. Select and activate 1 of the following effects: (1) Inflict 800 points of Direct Damage to your opponent's Life Points. (2) Destroy 1 face-up monster with a DEF of 800 points or less.
Dragon's Rage	LOD	DragonsRage	Continuous Trap							When a Dragon-Type monsters on your side of the field attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.
Dragonic Attack	LON	DragonicAttack	Equip Spell							This card can only be used to equip Warrior-Type monsters. The equipped monster is treated as Dragon-Type and increases the ATK and DEF of the equipped monster by 500 points.
Dramatic Rescue	MFC	DramaticRescue1	Normal Trap							Activate only when a card is activated that targets an "Amazoness" monster. Return the targeted monster to its owner's hand and Special Summon 1 other monster from your hand.
Dream Clown	SDP	DreamClown	Warrior/Effect	Earth	3	1200	900			When this card is changed from Attack to Defense Position, 1 opposing monster is automatically destroyed.
Dreamsprite	LON	Dreamsprite	Plant/Effect	Light	2	300	200			When attacked by your opponent's monster, select another 1 of your Monster Cards and designate it as the attack's target, then calculate damage.
Drop Off	LOD	DropOff	Normal Trap							This card can only be activated during your opponent's Draw Phase. Your opponent must discard the card he/she draws to the Graveyard from their hand immediately.
Earthbound Spirit	LON	EarthboundSpirit	Fiend	Earth	4	500	2000			A vengeful creature formed by the spirits of fallen warriors, it drags any who dares to approach it to the deepest bowels of the earth.
Ekibyo Drakmord	LON	EkibyoDrakmord	Equip Spell							A monster equipped with this card cannot attack. Destroys the equipped monster at the end of the 2nd turn of the player controlling the monster. At that time, this card is returned to the owner's hand.
Elegant Egotist	TP3	ElegantEgotist	Normal Spell							Activate only when there are 1 or more "Harpie Lady" on the field. Special Summon 1 "Harpie Lady" or "Harpie Lady Sisters" from your hand or your Deck.
Emblem of Dragon Destroyer	MFC	EmblemofDragonDestroyer	Normal Spell							Add 1 "Buster Blader" from your Deck or your Graveyard to your hand.
Emergency Provisions	LOD	EmergencyProvisions	Quick-Play Spell							Send Spell or Trap Cards on your side of the field except this card to the Graveyard. Gain Life Points by 1000 points for each card sent to the Graveyard.
Empress Mantis	LON	EmpressMantis	Insect	Wind	6	2200	1400			Queen of an army of giant mantises whose command moves legions.
Enchanted Javelin	SDP	EnchantedJavelin	Normal Trap							Gain Life Points by the ATK of 1 attacking monster.
Eternal Rest	SDJ	EternalRest	Normal Spell							Destroy all monsters equipped with Equip Cards.
Exhausting Spell	MFC	ExhaustingSpell	Normal Trap							Remove all Spell Counters on both sides of the field.
Exile of The Wicked	TP4	ExileofTheWicked	Normal Spell							Destroys all face-up Fiend-Type monsters on the field.
Exiled Force	LOD	ExiledForce1	Warrior/Effect	Earth	4	1000	1000	D		You can Tribute this card to target 1 monster on the field; destroy that target.
Exodia Necross	DCR	ExodiaNecross	Spellcaster/Effect	Dark	4	1800	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Contract with Exodia". This card is not destroyed by battle or by the effects of Spell or Trap Cards, and during each of your Standby Phases, increase the ATK of this card by 500 points. This card is destroyed when any of "Exodia the Forbidden One", "Right Arm of the Forbidden One", "Left Arm of the Forbidden One", "Right Leg of the Forbidden One" or "Left Leg of the Forbidden One" is not in your Graveyard.
Fairy Box	LON	FairyBox	Continuous Trap							Each time a monster on your opponent's side of the field attacks, toss a coin and call Heads or Tails. If you call it right, the attacking monster's ATK becomes 0 only during the Battle Phase. Pay 500 Life Points during each of your Standby Phases. If you do not, this card is destroyed.
Fairy Guardian	LON	FairyGuardian	Fairy/Effect	Wind	3	1000	1000			Tribute this face-up card to return 1 Spell Card sent to your Graveyard by your opponent during this turn to the bottom of your Deck.
Fairy of the Spring	DCR	FairyoftheSpring	Normal Spell							Add 1 Equip Spell Card from your Graveyard to your hand. You cannot activate that Equip Spell Card this turn.
Fake Trap	SDJ	FakeTrap	Normal Trap							Activate only when your opponent uses an effect of a Spell, Trap, or Effect Monster to destroy Trap Card(s) on your side of the field. Destroy this card as a substitute of those Trap Card(s) and the other Trap Card(s) are not destroyed. If a Set card(s) would have been destroyed, pick up and see the Set card(s).
Falling Down	DCR	FallingDown	Equip Spell							Destroy this card if there is no Archfiend card on your side of the field. Take control of 1 of your opponent's monsters that is equipped with this card. You take 800 points of damage during each of your opponent's Standby Phases.
Fatal Abacus	LOD	FatalAbacus	Continuous Trap							As long as this card remains face-up on the field, each time 1 Monster Card is sent from the field to the Graveyard, inflict 500 points of Direct Damage per card to the respective card owners' Life Points.
Fear from the Dark	DCR	FearfromtheDark1	Zombie/Effect	Dark	4	1700	1500			When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.
Fengsheng Mirror	LOD	FengshengMirror	Normal Spell							Look at your opponent's hand. Select and discard 1 Spirit monster to the Graveyard if Spirit monsters exist in his/her hand.
Fiber Jar	LOD	FiberJar	Plant/Effect	Earth	3	500	500		A0/T1	FLIP: Both players unite all their respective cards on the field, in their hands, and in their Graveyards with their respective Decks and shuffle them. Then both players draw 5 cards from their shuffled Decks.
Fiend Comedian	LOD	FiendComedian	Normal Trap							Toss a coin and call it. If you call it right, all your opponent's cards in the Graveyard are removed from play immediately. If you call it wrong, send a number of cards equal to the cards in your opponent's Graveyard from your Deck to your Graveyard.
Fiend Skull Dragon	LOD	FiendSkullDragon	Dragon/Fusion/Effect	Wind	5	2000	1200			Cave Dragon + "Lesser Fiend" A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. As long as this card remains face-up on the field, negate the effects of Flip Effect Monsters. Negate the effects of a Trap Card that targets this card and destroy it.
Final Attack Orders	DCR	FinalAttackOrders	Continuous Trap							As long as this card remains face-up on the field, all face-up monsters on the field are changed to Attack Position and their battle position cannot be changed.
Final Countdown	DCR	FinalCountdown	Normal Spell							Pay 2000 Life Points. After 20 turns have passed (counting the turn you activate this card as the 1st turn), you win the Duel.
Final Flame	TP3	FinalFlame	Normal Spell							Inflicts 600 points of Direct Damage to your opponent's Life Points.
Fire Princess	LON	FirePrincess1	Pyro/Effect	Fire	4	1300	1500			Each time you gain Life Points, inflict 500 damage to your opponent.
Fire Sorcerer	LON	FireSorcerer	Spellcaster/Effect	Fire	4	1000	1500			FLIP: Randomly select 2 cards from your hand and remove them from play to inflict 800 points of Direct Damage to your opponent's Life Points.
Firewing Pegasus	WCS	FirewingPegasus1	Beast	Fire	6	2250	1800			A heavenly stallion soaring through the skies on crimson wings.
Fissure	SDJ	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Fissure	SDP	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Flame Dancer	LON	FlameDancer	Pyro	Fire	2	550	450			This monster moves while swinging its burning rope.
Flame Manipulator	SDJ	FlameManipulator	Spellcaster	Fire	3	900	1000			This spellcaster attacks enemies with the fire-related spells such as "Sea of Flames" and "Wall of Fire"
Flame Swordsman	SDJ	FlameSwordsman	Warrior/Fusion	Fire	5	1800	1600			Flame Manipulator + "Masaki the Legendary Swordsman"
Flying Fish	LON	FlyingFish	Fish	Wind	4	800	500			Three wishes are granted to those fortunate enough to see this monster in flight.
Formation Union	MFC	FormationUnion	Normal Trap							Select and activate 1 of the following effects: ? Equip 1 Union Monster on your side of the field to an appropriate monster on your side of the field as an Equip Spell Card. ? Change 1 equipped Union Monster on your side of the field back into a monster in face-up Attack Position.
Freed the Matchless General	LOD	FreedtheMatchlessGeneral1	Warrior/Effect	Earth	5	2300	1700	H		Negate any Spell effects that target this card, and if you do, destroy that Spell Card. During your Draw Phase, instead of conducting your normal draw: You can add 1 Level 4 or lower Warrior-Type monster from your Deck to your hand. This card must be face-up on the field to activate and to resolve this effect.
Freezing Beast	MFC	FreezingBeast	Aqua/Union/Effect	Water	4	1500	1000			Once per turn, during your Main Phase, if you control this monster on the field, you can equip it to your "Burning Beast" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, each time the equipped monster inflicts Battle Damage to your opponent, destroy 1 face-down Spell or Trap Card on the field. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
Frontier Wiseman	LOD	FrontierWiseman	Spellcaster/Effect	Earth	3	1600	800			As long as this card remains face-up on your side of the field, it negates the effects of Spell Cards that designate Warrior-Type monsters on your side of the field as targets and destroys the Spell Card.
Frontline Base	MFC	FrontlineBase	Continuous Spell							Once per turn, during your Main Phase, you can Special Summon 1 Union Monster of Level 4 or lower from your hand.
Frozen Soul	DCR	FrozenSoul	Normal Trap							Activate only when your opponent's Life Points are at least 2000 points higher than yours. Your opponent skip his/her next Battle Phase.
Fushi No Tori	LOD	FushiNoTori	Winged Beast/Spirit	Fire	4	1200	0			This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned, Flip Summoned or flipped face-up. When this card inflicts Battle Damage to your opponent's Life Points, gain Life Points by an amount equal to the Battle Damage.
Fushioh Richie	PGD	FushiohRichie	Zombie/Effect	Dark	7	2600	2900			This card cannot be Normal Summoned or Set. This card can only be Special Summoned from your hand or your Deck by Tributing 1 "Great Dezard" that has fulfilled the condition as a Tribute. You can flip this card into face-down Defense Position once per turn during your Main Phase. As long as this monster remains face-up on the field, negate the activation and effects of all Spell and Trap Cards that target this card and destroy them. When this card is flipped face-up, you can Special Summon 1 Zombie-Type monster from your Graveyard.
Fusion Gate	LON	FusionGate1	Field Spell							While this card is on the field: Either player can Fusion Summon a Fusion Monster without using "Polymerization", but the Fusion Material Monsters are banished instead of being sent to the Graveyard.
Fusion Sword Murasame Blade	LOD	FusionSwordMurasameBlade	Equip Spell							You can only equip this card to a Warrior-Type monster. Increase the ATK of the equipped monster by 800 points. This card cannot be destroyed by effects that destroy Spell Cards.
Gadget Soldier	LON	GadgetSoldier	Machine	Fire	6	1800	2000			A rust free machine warrior born to battle.
Gagagigo	DCR	Gagagigo	Reptile	Water	4	1850	1000			This young evildoer used to have an evil heart, but by meeting a special person, he discovered justice.
Gamma The Magnet Warrior	DOR	GammaTheMagnetWarrior1	Rock	Earth	4	1500	1800			Alpha, Beta, and Gamma meld as one to form a powerful monster.
Garuda the Wind Spirit	LON	GarudatheWindSpirit	Winged Beast/Effect	Wind	4	1600	1200			This card cannot be Normal Summoned or Set. This monster can only be Special Summoned by removing 1 WIND monster in your Graveyard from play. As long as this monster remains face-up on the field, you may change the battle position of 1 of your opponent's face-up Monster Cards at each End Phase of your opponent's turn.
Gather Your Mind	MFC	GatherYourMind	Normal Spell							Add 1 "Gather Your Mind" card from your Deck to your hand. Your Deck is then shuffled. You can only use 1 "Gather your Mind" per turn.
Gearfried The Iron Knight	SDJ	GearfriedTheIronKnight	Warrior/Effect	Earth	4	1800	1600			When an Equip Card is equipped to this card, destroy the Equip Card.
Gemini Elf	LON	GeminiElf	Spellcaster	Earth	4	1900	900			Elf twins that alternate thier attacks.
Giant Axe Mummy	PGD	GiantAxeMummy	Zombie/Effect	Earth	5	1700	2000			You can flip this card into face-down Defense Position once per turn during your Main Phase. When the ATK of a monster on your opponent's side of the field that attacks this card in face-down Defense Position is lower than the DEF of this monster, the attacking monster is destroyed.
Giant Orc	MFC	GiantOrc	Fiend/Effect	Dark	4	2200	0			If this card attacks, it is changed to Defense Position at the end of the Battle Phase. You cannot change this battle position until the end of your next turn.
Giant Rat	TP4	GiantRat1	Beast/Effect	Earth	4	1400	1450			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Giant Red Seasnake	TP4	GiantRedSeasnake	Aqua	Water	4	1800	800			A sea-dwelling snake that attacks passing enemies with its sharp teeth.
Giant Soldier of Stone	SDP	GiantSoldierofStone1	Rock	Earth	3	1300	2000	L		A giant warrior made of stone. A punch from this creature has earth-shaking results.
Giant Trunade	SDJ	GiantTrunade	Normal Spell						A0/T1	Return all Spell and Trap Cards on the field to the respective owners' hands.
Gilasaurus	LON	Gilasaurus1	Dinosaur/Effect	Earth	3	1400	400	L		You can Special Summon this card (from your hand). When you do: Your opponent can target 1 monster in their Graveyard; your opponent Special Summons that target to their side of the field.
Goblin of Greed	DCR	GoblinofGreed	Fiend/Effect	Earth	4	1000	1800			As long as this card remains face-up on your side of the field, neither player can discard from his/her hand as a cost.
Goblin's Secret Remedy	TP3	GoblinsSecretRemedy	Normal Spell							Gain 600 Life Points.
Gora Turtle	PGD	GoraTurtle	Aqua/Effect	Water	3	1100	1100			As long as this card remains face-up on the field, monsters with an ATK equal to 1900 or more cannot attack.
Graceful Charity	SDP	GracefulCharity1	Normal Spell					R	A0/T1	Draw 3 cards, then discard 2 cards.
Gradius' Option	LOD	GradiusOption	Machine/Effect	Light	1	?	?			This card cannot be Normal Summoned or Set. This monster can only be Special Summoned by selecting 1 face-up "Gradius" on your side of the field. The ATK and DEF of this card becomes the same as the ATK and DEF of the selected "Gradius". If the selected "Gradius" is removed from the field, destroy this card.
Grand Tiki Elder	LON	GrandTikiElder	Fiend	Dark	4	1500	800			A masked monster that weilds the most deadly of curses.
Gravekeeper's Assailant	PGD	GravekeepersAssailant2	Spellcaster/Effect	Dark	4	1500	1500			When this card declares an attack while "Necrovalley" is on the field: You can target 1 face-up monster your opponent controls; change that target's battle position.
Gravekeeper's Cannonholder	PGD	GravekeepersCannonholder2	Spellcaster/Effect	Dark	4	1400	1200			You can Tribute 1 "Gravekeeper's" monster, except "Gravekeeper's Cannonholder"; inflict 700 damage to your opponent.
Gravekeeper's Chief	PGD	GravekeepersChief2	Spellcaster/Effect	Dark	5	1900	1200			You can only control 1 face-up "Gravekeeper's Chief". Your Graveyard is unaffected by "Necrovalley". When this card is Tribute Summoned: You can target 1 "Gravekeeper's" monster in your Graveyard; Special Summon that target.
Gravekeeper's Curse	PGD	GravekeepersCurse1	Spellcaster/Effect	Dark	3	800	800			When this card is Summoned, inflict 500 damage to your opponent.
Gravekeeper's Guard	PGD	GravekeepersGuard2	Spellcaster/Effect	Dark	4	1000	1900			FLIP: Target 1 monster your opponent controls; return that target to the hand.
Gravekeeper's Spear Soldier	PGD	GravekeepersSpearSoldier1	Spellcaster/Effect	Dark	4	1500	1000			If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Gravekeeper's Spy	PGD	GravekeepersSpy2	Spellcaster/Effect	Dark	4	1200	2000			FLIP: Special Summon 1 "Gravekeeper's" monster with 1500 or less ATK from your Deck.
Gravekeeper's Vassal	PGD	GravekeepersVassal	Spellcaster/Effect	Dark	3	700	500			The Battle Damage this card inflicts to your opponent's Life Points is treated as Effect Damage instead.
Gravekeeper's Watcher	PGD	GravekeepersWatcher1	Spellcaster/Effect	Dark	4	1000	1000			During either player's turn, when your opponent activates a Spell/Trap Card or monster effect that could make them discard when it resolves: You can send this card from your hand to the Graveyard; negate the activation, and if you do, destroy it.
Graverobber's Retribution	LON	GraverobbersRetribution	Continuous Trap							During each of your Standby Phases, inflict 100 points of Direct Damage to your opponent's Life Points for each of your opponent's Monster Cards that have been removed from play.
Gravity Axe - Grarl	DCR	GravityAxeGrarl2	Equip Spell							The equipped monster gains 500 ATK. Monsters your opponent controls cannot change their battle positions.
Gravity Bind	TP4	GravityBind1	Continuous Trap							Level 4 or higher monsters cannot attack.
Gray Wing	LOD	GrayWing	Dragon/Effect	Wind	3	1300	700			Discard 1 card from your hand during Main Phase 1. This monster can attack twice during the Battle Phase of any turn this effect is used.
Great Angus	MFC	GreatAngus	Beast	Fire	4	1800	600			A very violent beast, it is always berserk. People say that they have never seen it silent.
Great Dezard	PGD	GreatDezard	Spellcaster/Effect	Dark	6	1900	2300			When this monsters destroys the following number of monsters as a result of battle, the following effects are activated in order: One: As long as this card remains face-up on the field, negate the activation and effects of all Spell and Trap Cards that target this card and destroy them. Two: You can Special Summon 1 "Fushioh Richie" from your hand or Deck by Tributing this card during your Main Phase.
Great Long Nose	LOD	GreatLongNose	Beast-Warrior/Spirit	Dark	5	1900	1700			This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned, Flip Summoned or flipped face-up. If this card inflicts Battle Damage to your opponent's Life Points, your opponent skips his/her next Battle Phase.
Great Maju Garzett	DCR	GreatMajuGarzett	Fiend/Effect	Dark	6	0	0			The ATK of this card becomes twice the original ATK of the Tribute Monster you used to Tribute Summon this card.
Great Phantom Thief	MFC	GreatPhantomThief	Spellcaster/Effect	Earth	3	1000	1000			Each time this card inflicts Battle Damage to your opponent's Life Points, declare the name of 1 card. Then see your opponent's hand and discard all copies of the declared card in his/her hand to the Graveyard.
Gryphon Wing	SDP	GryphonWing	Normal Trap							When your opponent activates "Harpie's Feather Duster", all of your opponents Spell and Trap cards are destroyed in place of your own
Guardian Baou	DCR	GuardianBaou1	Fiend/Effect	Dark	4	800	400			Cannot be Summoned unless you control a face-up "Wicked-Breaking Flamberge - Baou". When this card destroys an opponent's monster by battle and sends it to the Graveyard: It gains 1000 ATK. Negate the effects of monsters destroyed by battle with this card.
Guardian Ceal	DCR	GuardianCeal1	Pyro/Effect	Fire	4	1700	1400			Cannot be Summoned unless you control a face-up "Shooting Star Bow - Ceal". You can send 1 Equip Spell Card you control that is equipped to this card to the Graveyard to target 1 monster your opponent controls; destroy that target.
Guardian Elma	DCR	GuardianElma1	Fairy/Effect	Wind	3	1300	1200			Cannot be Summoned unless you control a face-up "Butterfly Dagger - Elma". When this card is Normal or Special Summoned: You can target 1 appropriate Equip Spell Card in your Graveyard; equip that target to this card.
Guardian Grarl	DCR	GuardianGrarl1	Dinosaur/Effect	Earth	5	2500	1000			Cannot be Summoned unless you control a face-up "Gravity Axe - Grarl". If this is the only card in your hand, you can Special Summon it (from your hand).
