Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Familiar-Possessed - Dharc	ORCS	FamiliarPossessedDharc	Spellcaster/Effect	Dark	4	1850	1500			You can Special Summon this card (from your hand or Deck) by sending 1 face-up "Dharc the Dark Charmer" you control and 1 fcae-up DARK monster you control to the Graveyard. When you do: You can add 1 Level 3 or 4 LIGHT Spellcaster-Type monster from your Deck to your hand. If this card that was Special Summoned by this effect and attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Fear from the Dark	GLD5	FearfromtheDark1	Zombie/Effect	Dark	4	1700	1500			When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.
Feedback Warrior	YS12	FeedbackWarrior	Warrior/Effect	Earth	3	800	700			When this card is Normal or Special Summoned: You can target 1 face-up monster you control; it becomes Level 3.
Feral Imp	LCYW	FeralImp1	Fiend	Dark	4	1300	1400			A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.
Fiend's Mirror	PRC1	FiendsMirror	Fiend/Ritual		6	2100	1800			You can Ritual Summon this card with "Beastly Mirror Ritual".
Fiend's Sanctuary	BP01	FiendsSanctuary1	Normal Spell					D		Special Summon 1 "Metal Fiend Token" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0). It cannot attack. Your opponent takes any Battle Damage you would have taken from battles involving it. During each of your Standby Phases, pay 1000 Life Points or destroy the "Metal Fiend Token".
Fiendish Chain	BP01	FiendishChain1	Continuous Trap					D		Target 1 face-up Effect Monster on the field; that target's effects are negated, also that target cannot attack. When that target is destroyed, destroy this card.
Fiendish Chain	SDWA	FiendishChain1	Continuous Trap					D		Target 1 face-up Effect Monster on the field; that target's effects are negated, also that target cannot attack. When that target is destroyed, destroy this card.
Fighting Spirit	BP01	FightingSpirit1	Equip Spell					D		The equipped monster gains 300 ATK for each monster your opponent controls. If it would be destroyed by battle, you can destroy this card instead.
Final Gesture	ABYR	FinalGesture	Normal Spell							Target 1 face-up Level 3 monster you control; Special Summon 1 monster with the same name as that monster from your hand or Graveyard. Its effects are negated. During the End Phase of this turn, destroy the face-up monster that was targeted by this card.
Final Inzektion	GAOV	FinalInzektion	Normal Spell							Send 5 face-up "Inzektor" cards you control to the Graveyard; destroy all cards your opponent controls, also, during the Battle Phase of this turn, your opponent cannot activate monster effects that activate in the hand or Graveyard.
Fire Princess	LCYW	FirePrincess1	Pyro/Effect	Fire	4	1300	1500			Each time you gain Life Points, inflict 500 damage to your opponent.
Fires of Doomsday	DL15	FiresofDoomsday	Quick-Play Spell							If you activate this card, you cannot Summon other monsters this turn. Special Summon 2 "Doomsday Tokens" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0) in Defense Position. These tokens cannot be Tributed for a Tribute Summon, unless it is for a DARK monster.
Firewing Pegasus	PRC1	FirewingPegasus1	Beast	Fire	6	2250	1800			A heavenly stallion soaring through the skies on crimson wings.
Fish Depth Charge	DL14	FishDepthCharge	Normal Trap							Tribute 1 Fish-Type monster. Destroy 1 card on the field, and draw 1 card.
Fishborg Launcher	ABYR	FishborgLauncher	Fish/Tuner	Water	1	200	100			If you have a monster(s) in your Graveyard other than "Fishborg Launcher", and all of them are WATER: You can Special Summon this card from your Graveyard. If you do, banish it when it leaves the field. This card cannot be used as a Synchro Material Monster, except for the Synchro Summon of a WATER monster. You can only use the effect of "Fishborg Launcher" once per turn.
Fishborg Planter	ABYR	FishborgPlanter	Fish/Effect	Water	2	200	200			Once, while this card is in the Graveyard: You can send the top card of your Deck to the Graveyard, then, if it is a WATER monster, Special Summon this card from the Graveyard. You can only use the effect of "Fishborg Planter" once per turn.
Fissure	BP01	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Fissure	LCYW	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Fissure	YS12	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Five-Headed Dragon	LC03	FiveHeadedDragon1	Dragon/Fusion/Effect	Dark	12	5000	5000			5 Dragon-Type monsters. Must be Fusion Summoned, and cannot be Special Summoned by other ways. This card cannot be destroyed by battle with a DARK , EARTH, WATER, FIRE, or WIND monster.
Flame Armor Ninja	ORCS	FlameArmorNinja	Warrior/Effect	Fire	4	1700	1000			When this card is Summoned: You can target 1 face-up "Ninja" monster you control; increase its Level by 1.
Flame Tiger	GAOV	FlameTiger1	Beast/Effect	Fire	4	1800	0			During your Draw Phase, if this card is in your Graveyard, and you control no monsters, instead of conducting your normal draw: You can Special Summon this card from the Graveyard. If this card is Special Summoned with this effect, banish it when it leaves the field.
Flamvell Firedog	AP01	flamvellfiredog	Beast/Effect	Fire	4	1900	200			When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can Special Summon 1 Fire Monster with 200 or less DEF from your Deck, except "Flamvell Firedog".
Flamvell Firedog	TU08	flamvellfiredog	Beast/Effect	Fire	4	1900	200			When this card destroys an opponent's monster by battle and sends it to the Graveyard, you can Special Summon 1 Fire Monster with 200 or less DEF from your Deck, except "Flamvell Firedog".
Flelf	GAOV	Flelf	Spellcaster/Effect	Wind	2	800	1300			Once per turn: You can reveal 1 monster in your hand; increase the Level of this card by the Level of that monster, until the End Phase.
Flying Kamakiri #1	LCYW	FlyingKamakiri11	Insect/Effect	Wind	4	1400	900			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 WIND monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Forbidden Arts of the Gishki	HA06	ForbiddenArtsoftheGishki	Ritual Spell							This card can be used to Ritual Summon any "Gishki" Ritual Monster. You must also Tribute face-up monsters from anywhere on the field, whose total Levels equal the Level of the Ritual Monster you Ritual Summon. Halve the ATK of the monster Ritual Summoned by this effect. You cannot conduct your Battle Phase the turn you activate this card.
Forbidden Chalice	BP01	ForbiddenChalice1	Quick-Play Spell					D		Target 1 face-up monster on the field; until the End Phase, it gains 400 ATK, but its effects are negated.
Forbidden Dress	ABYR	ForbiddenDress1	Quick-Play Spell							Target 1 face-up monster on the field; until the End Phase, that target loses 600 ATK, but it cannot be targeted or destroyed by other card effects.
Forbidden Lance	BP01	ForbiddenLance1	Quick-Play Spell					D		Target 1 face-up monster on the field; until the End Phase, it loses 800 ATK, but is unaffected by the effects of other Spell/Trap Cards.
Forgotten Temple of the Deep	SDRE	ForgottenTempleoftheDeep	Continuous Trap							While this card is on the field, this card's name is treated as "Umi". Once per turn, you can select and remove from play 1 face-up Level 4 or lower Fish-Type, Sea Serpent-Type, or Aqua-Type monster you control. (This effect can be activated during either player's turn.) Special Summon it during your End Phase.
Formula Synchron	GLD5	FormulaSynchron1	Machine/Synchro/Tuner	Light	2	200	1500		A1/T1	1 Tuner + 1 non-Tuner Monster. When this card is Synchro Summoned: You can draw 1 card. During your opponent's Main Phase: You can Synchro Summon using this face-up card you control as a Synchro Material Monster.
Fortress Warrior	BP01	FortressWarrior1	Warrior/Effect	Earth	2	600	1200	L		You take no Battle Damage from battles involving this card. Once per turn, this card cannot be destroyed by battle.
Fox Fire	BP01	FoxFire1	Pyro/Effect	Fire	2	300	200	R		During the End Phase, if this card was destroyed by battle this turn and was face-up at the start of the Damage Step: Special Summon this card from the Graveyard. This face-up card cannot be Tributed for a Tribute Summon.
Freed the Matchless General	BP01	FreedtheMatchlessGeneral1	Warrior/Effect	Earth	5	2300	1700	H		Negate any Spell effects that target this card, and if you do, destroy that Spell Card. During your Draw Phase, instead of conducting your normal draw: You can add 1 Level 4 or lower Warrior-Type monster from your Deck to your hand. This card must be face-up on the field to activate and to resolve this effect.
Friller Rabca	SDRE	FrillerRabca	Fish/Effect	Water	3	700	1500			When a face-up Fish, Sea Serpent, or Aqua-Type monster you control is targeted for an attack: You can banish this card from your Graveyard; negate that attack, and that monster loses 500 ATK until your next End Phase. The effect of "Killer Frilled Shark" can only be used once per turn.
Frost and Flame Dragon	DL15	FrostandFlameDragon	Dragon/Effect	Water	6	2300	2000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 FIRE and 2 WATER monsters from your Graveyard. Once per turn, you can discard 1 card to destroy 1 monster on the field.
Frostosaurus	YS12	Frostosaurus1	Dinosaur	Water	6	2600	1700			This monster's metabolism enables it to endure long periods of cold, harnessing the power to become a creature of solid ice! Nothing else can withstand such temperatures, especially victims of its glacial rampage.
Fuh-Rin-Ka-Zan	AP01	FuhRinKaZan	Normal Trap							Activate only when there are at least 1 monster each of WIND, WATER, FIRE, and EARTH Attribute face-up on the field. Select and resolve 1 of the following effects. ? Destroy all monsters on your opponents side of the field. ? Destroy all Spell and Trap Cards on your opponent's side of the field. ? Randomly discard 2 cards from your opponent's hand. ? Draw 2 cards.
Fuhma Shuriken	DL14	FuhmaShuriken	Equip Spell							This card can only be used to equip a monster that includes "Ninja" in its card name. A monster equipped with this card increases its ATK by 700 points. When this card is sent from the field to the Graveyard, inflict 700 damage to your opponent.
Full-Force Strike	ORCS	FullForceStrike1	Normal Spell							Target 1 face-up monster you control; this turn, it cannot be destroyed by battle, players take no battle damage from its attacks, and if it attacks an opponent's monster, destroy that opponent's monster after damage calculation.
Fusion Gate	LCYW	FusionGate1	Field Spell							While this card is on the field: Either player can Fusion Summon a Fusion Monster without using "Polymerization", but the Fusion Material Monsters are banished instead of being sent to the Graveyard.
Fusion Recovery	RYMP	FusionRecovery1	Normal Spell							Target 1 "Polymerization", and 1 Fusion Material Monster that was used for a Fusion Summon, in your Graveyard; add them to your hand.
Future Fusion	RYMP	FutureFusion1	Continuous Spell						A0/T1	Reveal 1 Fusion Monster in your Extra Deck and send, from your Main Deck to the Graveyard, the Fusion Material Monsters that are listed on that Fusion Monster Card. During your 2nd Standby Phase after this card's activation, Special Summon 1 of that Fusion Monster from your Extra Deck and target it with this card. (This Special Summon is treated as a Fusion Summon.) When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.
Future Samurai	SDWA	FutureSamurai	Warrior/Gemini/Effect	Light	4	1600	1200			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: ? Once per turn, you can remove from play 1 monster from your Graveyard to destroy 1 face-up monster.
Gaap the Divine Soldier	BP01	GaaptheDivineSoldier1	Fiend/Effect	Dark	6	2200	2000	H		All monsters are changed to face-up Attack Position, also their battle positions cannot be changed. (Flip Effects are not activated.) Once per turn: You can reveal any number of Fiend-Type monsters in your hand; this card gains 300 ATK for each, until the End Phase.
Gachi Gachi Gantetsu	BP01	GachiGachiGantetsu1	Rock/Xyz/Effect	Earth	*2	500	1800	U		2 Level 2 monsters. If this face-up card would be destroyed, you can detach 1 Xyz Material from this card instead. Face-up monsters you control gain 200 ATK and DEF for each Xyz Material attached to this card.
Gagaga Caesar	ABYR	GagagaCaesar	Warrior/Effect	Earth	3	1800	600			Cannot attack unless you control another face-up "Gagaga" monster. Once per turn: You can banish 1 monster from your Graveyard that has a Level; the Levels of all face-up "Gagaga" monsters you currently control become the Level of that monster. This card cannot be used as a Synchro Material Monster.
Gagaga Cowboy	ABYR	GagagaCowboy	Warrior/Xyz/Effect	Earth	*4	1500	2400			2 Level 4 monsters. Once per turn: You can detach 1 Xyz Material from this card; apply this effect, depending on this card's battle position. *Attack Position: If this card attacks an opponent's monster this turn, it gains 1000 ATK and the opponent's monster loses 500 ATK, during the Damage Step only. *Defense Position: Inflict 800 damage to your opponent.
Gagaga Gardna	GAOV	GagagaGardna1	Warrior/Effect	Earth	4	1500	2000			When an opponent's monster declares a direct attack: You can Special Summon this card from your hand. When this face-up card is targeted for an attack: You can discard 1 card; this card cannot be destroyed by that battle.
Gagaga Girl	ABYR	GagagaGirl	Spellcaster/Effect	Dark	3	1000	800			You can target 1 face-up "Gagaga Magician" you control; this card's Level becomes the Level of that monster. An Xyz Monster that was Summoned using only this card and other "Gagaga" monsters as Xyz Material gains this effect: *When it is Xyz Summoned: You can target 1 Special Summoned monster your opponent controls; its ATK becomes 0.
Gagaga Girl	ORCS	GagagaGirl	Spellcaster/Effect	Dark	3	1000	800			You can target 1 face-up "Gagaga Magician" you control; this card's Level becomes the Level of that monster. An Xyz Monster that was Summoned using only this card and other "Gagaga" monsters as Xyz Material gains this effect: *When it is Xyz Summoned: You can target 1 Special Summoned monster your opponent controls; its ATK becomes 0.
Gagaga Magician	BP01	GagagaMagician1	Spellcaster/Effect	Dark	4	1500	1000	L		Once per turn: You can declare a Level from 1 to 8; this card becomes that Level until the End Phase. You can only control 1 face-up "Gagaga Magician". This card cannot be used as a Synchro Material Monster.
Gagaga Magician	DL15	GagagaMagician1	Spellcaster/Effect	Dark	4	1500	1000	L		Once per turn: You can declare a Level from 1 to 8; this card becomes that Level until the End Phase. You can only control 1 face-up "Gagaga Magician". This card cannot be used as a Synchro Material Monster.
Gagagabolt	ORCS	Gagagabolt	Normal Spell							If you control a face-up "Gagaga" monster: Target 1 card on the field; destroy that target.
Gagagaguard	ORCS	Gagagaguard	Normal Trap							If you control 2 or more face-up "Gagaga" monsters: This turn, monsters you control cannot be destroyed by battle or card effects.
Gagagarevenge	REDU	Gagagarevenge	Equip Spell							Target 1 "Gagaga" monster in your Graveyard; Special Summon it and equip it with this card. When this card leaves the field, destroy the equipped monster. When this card is sent to the Graveyard because the equipped monster was used as an Xyz Material: All Xyz Monsters you currently control gain 300 ATK.
Gagagarush	REDU	Gagagarush	Normal Trap							When a face-up "Gagaga" monster(s) you control is targeted by the effect of your opponent's monster: Negate the effect of that opponent's monster, and if you do, destroy it, then inflict damage to your opponent equal to the destroyed monster's ATK or DEF in the Graveyard (whichever is higher).
Gagagigo the Risen	ABYR	GagagigotheRisen	Reptile/Xyz	Water	*4	2950	2800			3 Level 4 monsters.
Gaia Dragon, the Thunder Charger	GAOV	GaiaDragontheThunderCharger	Dragon/Xyz/Effect	Wind	*7	2600	2100			2 Level 7 monsters. You can also Xyz Summon this card by using a Rank 5 or 6 Xyz Monster you control as the Xyz Material. (Xyz Materials attached to that monster also become Xyz Materials on this card.) If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Gaia Soul the Combustible Collective	DL15	GaiaSoultheCombustibleCollective	Pyro/Effect	Fire	4	2000	0			You can Tribute up to 2 Pyro-Type monsters on your side of the field. If you do this, increase the ATK of this monster by the number of Tributed monsters x 1000 points. When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. Destroy this card during the End Phase.
Gaia the Fierce Knight	LCYW	GaiatheFierceKnight1	Warrior	Earth	7	2300	2100			A knight whose horse travels faster than the wind. His battle-charge is a force to be reckoned with.
Galaxy Queen's Light	REDU	GalaxyQueensLight	Normal Spell							Target 1 face-up Level 7 or higher monster you control; the Levels of all other face-up monsters you currently control become the current Level of that monster, until the End Phase.
Galaxy Storm	ORCS	GalaxyStorm	Quick-Play Spell							Target 1 face-up Xyz Monster on the field that has no Xyz Material; destroy that target.
Galaxy Wave	ORCS	GalaxyWave	Continuous Spell							Each time you Xyz Summon: Inflict 500 damage to your opponent.
Gallis the Star Beast	RYMP	GallistheStarBeast1	Beast/Effect	Earth	3	800	800			You can reveal this card in your hand; send the top card of your Deck to the Graveyard, then, if it was a monster, inflict damage to your opponent equal to its Level x 200 and Special Summon this card from your hand, otherwise destroy this card.
Gamma The Magnet Warrior	LCYW	GammaTheMagnetWarrior1	Rock	Earth	4	1500	1800			Alpha, Beta, and Gamma meld as one to form a powerful monster.
Gamushara	GAOV	Gamushara	Normal Trap							When a Defense Position monster you control is targeted for an attack: Change that Defense Position monster to face-up Attack Position. Then, if the attacking monster is destroyed by that battle and sent to the Graveyard: Inflict damage to your opponent equal to that monster's original ATK in the Graveyard.
Ganbara Knight	YS12	GanbaraKnight	Warrior/Effect	Light	4	0	1800			When this face-up Attack Position card is targeted for an attack: You can change it to Defense Position.
Garoth, Lightsworn Warrior	RYMP	GarothLightswornWarrior1	Warrior/Effect	Light	4	1850	1300			Each time a card(s) is sent from your Deck to the Graveyard by the effect of a "Lightsworn" monster you control, except "Garoth, Lightsworn Warrior": Send the top 2 cards of your Deck to the Graveyard, then draw 1 card for each "Lightsworn" monster sent to the Graveyard by this effect.
Gateway of the Six	RYMP	GatewayoftheSix1	Continuous Spell						A1/T1	Each time a "Six Samurai" monster(s) is Normal or Special Summoned, place 2 Bushido Counters on this card. You can remove Bushido Counters from your side of the field to activate these effects. *2 Counters: Target 1 face-up "Six Samurai" or "Shien" Effect Monster; that target gains 500 ATK until the End Phase. *4 Counters: Add 1 "Six Samurai" monster from your Deck or Graveyard to your hand. *6 Counters: Target 1 "Shien" Effect Monster in your Graveyard; Special Summon that target.
Gateway of the Six	SDWA	GatewayoftheSix1	Continuous Spell						A1/T1	Each time a "Six Samurai" monster(s) is Normal or Special Summoned, place 2 Bushido Counters on this card. You can remove Bushido Counters from your side of the field to activate these effects. *2 Counters: Target 1 face-up "Six Samurai" or "Shien" Effect Monster; that target gains 500 ATK until the End Phase. *4 Counters: Add 1 "Six Samurai" monster from your Deck or Graveyard to your hand. *6 Counters: Target 1 "Shien" Effect Monster in your Graveyard; Special Summon that target.
Gazelle the King of Mythical Beasts	LCYW	GazelletheKingofMythicalBeasts1	Beast	Earth	4	1500	1200			This monster moves so fast that it looks like an illusion to mortal eyes.
Gear Gigant X	REDU	GearGigantX	Machine/Xyz/Effect	Earth	*4	2300	1500			2 Level 4 Machine-Type monsters. Once per turn: You can detach 1 Xyz Material from this card; add 1 Level 4 or lower Machine-Type monster from your Deck or Graveyard to your hand. When this card leaves the field: You can target 1 Level 3 or lower "Geargia" monster in your Graveyard; Special Summon that target.
Geargiaccelerator	REDU	Geargiaccelerator	Machine/Effect	Earth	4	1400	800			If you control a face-up "Geargia" monster, you can Special Summon this card (from your hand) in face-up Defense Position. When this card is sent from the field to the Graveyard: You can target 1 "Geargia" monster in your Graveyard, except "Geargiaccelerator"; add that target to your hand.
Geargiano Mk-II	REDU	GeargianoMkII	Machine/Effect	Earth	3	1000	500			When this card is Normal or Flip Summoned: You can Special Summon 1 "Geargia" monster from your hand or Graveyard in face-up Defense Position.
Geargiarmor	REDU	Geargiarmor	Machine/Effect	Earth	4	1100	1900			Once per turn: You can change this card to face-down Defense Position. When this card is flipped face-up: You can add 1 "Geargia" monster from your Deck to your hand, except "Geargiarmor".
Geargiarsenal	REDU	Geargiarsenal	Machine/Effect	Earth	4	1500	500			This card gains 200 ATK for each face-up "Geargia" monster you control. You can Tribute this card; Special Summon 1 "Geargia" monster from your Deck, except "Geargiarsenal", in face-up Defense Position.
Geartown	TU07	Geartown	Field Spell							Both players can Tribute Summon "Ancient Gear" monsters with 1 less Tribute than required. When this card is destroyed and sent to the Graveyard, you can Special Summon 1 "Ancient Gear" monster from your hand, Deck, or Graveyard.
Gem-Knight Amber	HA06	GemKnightAmber	Thunder/Gemini	Earth	4	1600	1400			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect. *Once per turn: You can send 1 "Gem-Knight" card from your hand to the Graveyard to target 1 of your banished monsters; add that target to your hand.
Gem-Knight Amethyst	HA06	GemKnightAmethyst	Aqua/Fusion/Effect	Earth	7	1950	2450			1 "Gem-Knight" monster + 1 Aqua-Type monster. Must first be Fusion Summoned. When this card is sent from the field to the Graveyard: Return all Set Spell and Trap Cards on the field to the hand.
Gem-Knight Citrine	HA06	GemKnightCitrine	Pyro/Fusion/Effect	Earth	7	2200	1950			1 "Gem-Knight" Monster + 1 Pyro-Type Monster. Must first be Fusion Summoned. If this card attacks or is attacked, your opponent cannot activate cards or effects until the end of the Damage Step.
Gem-Knight Crystal	HA06	GemKnightCrystal	Rock	Earth	7	2450	1950			A Gem-Knight officer of high rank, who has optimized the use of the crystal powers. Despite his ability to overwhelm most opponents, he's wary of stretching himself too thin, and opts for solidarity with his comrades.
Gem-Knight Iolite	HA06	GemKnightIolite	Aqua/Gemini	Earth	4	1300	2000			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect. *Once per turn: You can banish 1 "Gem-" monster from your Graveyard to target 1 "Gem-Knight" card in your Graveyard; add that target to your hand.
Gem-Knight Obsidian	HA06	GemKnightObsidian	Rock/Effect	Earth	3	1500	1200			If this card is sent from the hand to your Graveyard: You can target 1 Level 4 or lower Normal Monster in your Graveyard; Special Summon that target.
Gem-Knight Pearl	BP01	GemKnightPearl	Rock/Xyz	Earth	*4	2600	1900	S		2 Level 4 monsters.
Gem-Knight Pearl	HA06	GemKnightPearl	Rock/Xyz	Earth	*4	2600	1900	S		2 Level 4 monsters.
Gem-Knight Prismaura	HA06	GemKnightPrismaura	Thunder/Fusion/Effect	Earth	7	2450	1400			1 "Gem-Knight" monster + 1 Thunder-Type monster. Must first be Fusion Summoned. Once per turn: You can send 1 "Gem-Knight" card from your hand to the Graveyard to target 1 face-up card on the field; destroy that target.
Gemini Imps	TU08	GeminiImps	Fiend/Effect	Dark	4	1000	1000			When a card controlled by your opponent is activated which would cause you to discard from your hand, by sending this card from your hand to the Graveyard, negate the activation and the effects of the card and destroy it. Then draw 1 card.
Gene-Warped Warwolf	BP01	GeneWarpedWarwolf1	Beast-Warrior	Earth	4	2000	100	H		This warwolf was given incalculable strength through horrific genetic manipulation. Its gentle nature was completely wiped out, and it now lives only to unleash destruction.
Generation Force	REDU	GenerationForce	Normal Spell							If you control an Xyz Monster: Add 1 "Xyz" card from your Deck to your hand.
Genex Neutron	CT09	GenexNeutron	Machine/Effect	Light	4	1800	1200			During the End Phase of the turn that this card was Normal Summoned, you can add 1 Machine-Type Tuner monster from your Deck to your hand.
Genex Undine	AP01	GenexUndine	Aqua/Effect	Water	3	1200	600			When this card is Normal Summoned, you can send 1 WATER monster from your Deck to your Graveyard to add 1 "Genex Controller" from your Deck to your hand.
Gernia	GLD5	Gernia1	Zombie/Effect	Dark	4	1300	1200			During your next Standby Phase, after this face-up card you control was destroyed and sent to your Graveyard by an opponent's card effect: Special Summon it.
Giant Germ	LCYW	GiantGerm1	Fiend/Effect	Dark	2	1000	100			When this card is destroyed by battle and sent to the Graveyard: Inflict 500 damage to your opponent, then you can Special Summon any number of "Giant Germs" from your Deck in face-up Attack Position.
Giant Rat	LCYW	GiantRat1	Beast/Effect	Earth	4	1400	1450			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Giant Rat	YS12	GiantRat1	Beast/Effect	Earth	4	1400	1450			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Giant Soldier of Steel	ABYR	GiantSoldierofSteel	Rock/Xyz/Effect	Earth	*3	1300	2000			2 Level 3 Rock-Type monsters. This card is unaffected by other monsters' effects. Once per turn, during either player's turn: You can detach 1 Xyz Material from this card; it gains 1000 DEF until the End Phase, and if it does, you take no effect damage from your opponent's card effects this turn.
Giant Soldier of Stone	BP01	GiantSoldierofStone1	Rock	Earth	3	1300	2000	L		A giant warrior made of stone. A punch from this creature has earth-shaking results.
Giant Soldier of Stone	LCYW	GiantSoldierofStone1	Rock	Earth	3	1300	2000	L		A giant warrior made of stone. A punch from this creature has earth-shaking results.
Gil Garth	LCYW	GilGarth1	Fiend	Dark	4	1800	1200			This steel-armored terror machine ruthlessly strikes down enemies with its giant katana.
Gilasaurus	BP01	Gilasaurus1	Dinosaur/Effect	Earth	3	1400	400	L		You can Special Summon this card (from your hand). When you do: Your opponent can target 1 monster in their Graveyard; your opponent Special Summons that target to their side of the field.
Gishki Emilia	HA06	GishkiEmilia	Spellcaster/Spirit	Water	4	1600	800			Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. When this card is Normal Summoned or flipped face-up: Negate all Trap Card effects on the field, until the End Phase. You must control another face-up "Gishki" monster to activate and to resolve this effect.
Gishki Mollusk	HA06	GishkiMollusk	Sea Serpent/Effect	Water	4	1700	900			When this card is sent to the Graveyard by a card effect: Look at the top 3 cards of your Deck, then return them all to the top or to the bottom of the Deck, in any order.
Gishki Noellia	HA06	GishkiNoellia	Spellcaster/Effect	Water	4	1700	1000			When this card is Normal Summoned: You can reveal the top 5 cards of your Deck, send any revealed Ritual Spell Cards or "Gishki" Monster Cards to the Graveyard, then return the other cards to the bottom of your Deck in any order.
Gishki Reliever	HA06	GishkiReliever	Aqua/Effect	Water	2	500	800			When this card is Normal or Flip Summoned: You can target 1 other monster you control; return that target to the hand. You must control another face-up "Gishki" monster to activate and to resolve this effect.
Gishki Vision	HA06	GishkiVision	Aqua/Effect	Water	2	700	500			If you Ritual Summon a WATER Ritual Monster, this card can be used as the entire Tribute. You can discard this card; add 1 "Gishki" Ritual Monster from your Deck to your hand.
Gladiator Beast Lanista	RYMP	GladiatorBeastLanista1	Winged Beast/Effect	Wind	4	1800	1200			When this card is Special Summoned by the effect of a "Gladiator Beast" monster: Target 1 "Gladiator Beast" monster in your Graveyard; banish that target, and this card's name becomes the target's name until the End Phase. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Lanista".
Gladiator Beast Laquari	RYMP	GladiatorBeastLaquari1	Beast-Warrior/Effect	Fire	4	1800	400			If this card was Special Summoned by the effect of a "Gladiator Beast" monster, its original ATK becomes 2100. At the end of the Battle Phase, if this card attacked or was attacked: You can shuffle it into the Deck; Special Summon 1 "Gladiator Beast" monster from your Deck, except "Gladiator Beast Laquari".
Gladiator Beast War Chariot	RYMP	GladiatorBeastWarChariot1	Counter Trap							When an Effect Monster's effect is activated, if you control a face-up "Gladiator Beast" monster: Negate the activation and destroy it.
Gladiator Beast's Respite	RYMP	GladiatorBeastsRespite1	Normal Spell							Shuffle 2 "Gladiator Beast" cards from your hand into the Deck, then draw 3 cards.
Gladiator Proving Ground	RYMP	GladiatorProvingGround1	Normal Spell							Add 1 Level 4 or lower "Gladiator Beast" monster from your Deck to your hand.
Gladiator's Return	RYMP	GladiatorsReturn1	Normal Spell							Target 3 "Gladiator Beast" cards in your Graveyard; shuffle all 3 targets into the Deck, then draw 1 card.
Glorious Illusion	DL14	GloriousIllusion	Continuous Trap							Select 1 "Lightsworn" monster from your Graveyard and Special Summon it in Attack Position. During each of your End Phases, send the top 2 cards of your Deck to the Graveyard. When this card is removed from the field, destroy the monster. When that monster is removed from the field, destroy this card.
Goblin Attack Force	BP01	GoblinAttackForce1	Warrior/Effect	Earth	4	2300	0	H		If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn.
Goblin Elite Attack Force	BP01	GoblinEliteAttackForce1	Fiend/Effect	Earth	4	2200	1500	H		If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn.
Goblin Fan	LCYW	GoblinFan1	Continuous Trap							When a Level 2 or lower monster is Flip Summoned, destroy it. Its effects do not activate at that time.
Goblin Marauding Squad	REDU	GoblinMaraudingSquad	Beast-Warrior/Effect	Earth	4	1900	0			When this card declares an attack, your opponent cannot activate cards or effects. If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn.
Goblin Zombie	GLD5	GoblinZombie2	Zombie/Effect	Dark	4	1100	1050			When this card inflicts Battle Damage to your opponent: Send the top card of their Deck to the Graveyard. When this card is sent from the field to the Graveyard: Add 1 Zombie-Type monster with 1200 or less DEF from your Deck to your hand.
