Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Dragon Manipulator	DB2	DragonManipulator	Warrior/Effect	Earth	3	700	800			FLIP: Take control of 1 face-up Dragon-Type monster on your opponent's side of the field until the end of the turn.
Dragon Piper	DB2	DragonPiper	Pyro/Effect	Fire	3	200	1800			FLIP: Destroy all face-up "Dragon Capture Jar"(s) on the field. If you destroy any, change all face-up Dragon-Type monsters on the field to Attack Position.
Dragon Seeker	DB2	DragonSeeker	Fiend/Effect	Dark	6	2000	2100			When this card is Normal Summoned or Flip Summoned, destroy 1 face-up Dragon-Type monster on the field.
Dragon's Gunfire	DB2	DragonsGunfire	Normal Spell							You can activate this card only when you have a face-up Dragon-Type monster on your side of the field. Select and activate 1 of the following effects: (1) Inflict 800 points of Direct Damage to your opponent's Life Points. (2) Destroy 1 face-up monster with a DEF of 800 points or less.
Dragon's Mirror	CRV	DragonsMirror	Normal Spell							Remove from play, from your side of the field or your Graveyard, Fusion Material Monsters that are listed on a Dragon-Type Fusion Monster Card, and Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon).
Dragon's Rage	DB2	DragonsRage	Continuous Trap							When a Dragon-Type monsters on your side of the field attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.
Dragon's Rage	SD1	DragonsRage	Continuous Trap							When a Dragon-Type monsters on your side of the field attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.
Draining Shield	DR2	DrainingShield2	Normal Trap							When an opponent's monster declares an attack: Target the attacking monster; negate that attack, and if you do, gain Life Points equal to that target's ATK.
Dramatic Rescue	DR1	DramaticRescue1	Normal Trap							Activate only when a card is activated that targets an "Amazoness" monster. Return the targeted monster to its owner's hand and Special Summon 1 other monster from your hand.
Dream Clown	DB2	DreamClown	Warrior/Effect	Earth	3	1200	900			When this card is changed from Attack to Defense Position, 1 opposing monster is automatically destroyed.
Drillago	DR2	Drillago	Machine/Effect	Dark	4	1600	1100			If the only cards on your opponent's side of the field are face-up monsters with ATK 1600 or more, this monster can attack your opponent directly.
Drillroid	CRV	Drillroid1	Machine/Effect	Earth	4	1600	1600	L		Before damage calculation, if this card attacks a Defense Position monster: Destroy that monster.
Drop Off	DB2	DropOff	Normal Trap							This card can only be activated during your opponent's Draw Phase. Your opponent must discard the card he/she draws to the Graveyard from their hand immediately.
Dummy Golem	TLM	DummyGolem	Rock/Effect	Earth	2	800	800			FLIP: Your opponent selects 1 monster that he/she controls. Switch control of the selected monster and this card.
Dust Barrier	DR2	DustBarrier	Continuous Spell							Face-up Normal Monsters on the field are unaffected by your opponent's Spell Cards. This card is destroyed during your second Standby Phase after activation.
Dust Tornado	SD2	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Dust Tornado	SD3	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Dust Tornado	SD4	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Earth Chant	DR2	EarthChant1	Ritual Spell							This card can be used to Ritual Summon any EARTH Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon.
Earthquake	DR2	Earthquake1	Normal Spell							Change all face-up monsters on the field to Defense Position.
Ebon Magician Curran	CRV	EbonMagicianCurran	Spellcaster/Effect	Dark	2	1200	0			During your Standby Phase, inflict 300 damage to your opponent for each monster on your opponent's side of the field.
Ekibyo Drakmord	DB2	EkibyoDrakmord	Equip Spell							A monster equipped with this card cannot attack. Destroys the equipped monster at the end of the 2nd turn of the player controlling the monster. At that time, this card is returned to the owner's hand.
Element Doom	FET	ElementDoom	Fiend/Effect	Dark	4	1500	1200			The monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field. ? EARTH: Negate the effects of Effect Monsters destroyed by this card as a result of battle. ? WIND: If this card destroyed your opponent's monster as a result of battle, it can attack once again in a row.
Element Dragon	SD1	ElementDragon	Dragon/Effect	Light	4	1500	1200			This monster gets the following effect(s) while there are monster(s) with the following Attributes(s) on the field. ? FIRE: Increase the ATK of this card by 500 points. ? WIND: If this card destroyed you opponent?s monster as a result of battle, it can attack once again in a row.
Element Valkyrie	FET	ElementValkyrie	Fairy/Effect	Light	4	1500	1200			The monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field. ? FIRE: Increase the ATK of this card by 500 points. ? WATER: Control of this card cannot switch.
Elemental Burst	FET	ElementalBurst	Normal Trap							Tribute 1 each of WIND, WATER, FIRE, and EARTH monsters on your side of the field to activate this card. Destroy all cards on your opponent's side of the field.
Elemental HERO Avian	TLM	ElementalHEROAvian1	Warrior	Wind	3	1000	1000			A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
Elemental HERO Bladedge	EEN	ElementalHEROBladedge1	Warrior/Effect	Earth	7	2600	1800			If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Elemental HERO Bubbleman	CRV	ElementalHEROBubbleman1	Warrior/Effect	Water	4	800	1200			If this is the only card in your hand, you can Special Summon it (from your hand). When this card is Summoned: You can draw 2 cards. You must control no other cards and have no cards in your hand to activate and to resolve this effect.
Elemental HERO Burstinatrix	TLM	ElementalHEROBurstinatrix1	Warrior	Fire	3	1200	800			A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Clayman	TLM	ElementalHEROClayman1	Warrior	Earth	4	800	2000			An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.
Elemental HERO Flame Wingman	TLM	ElementalHEROFlameWingman1	Warrior/Fusion/Effect	Wind	6	2100	1200			"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Elemental HERO Rampart Blaster	EEN	ElementalHERORampartBlaster1	Warrior/Fusion/Effect	Earth	6	2000	2500			"Elemental HERO Clayman" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card can attack while in face-up Defense Position, but only if your opponent controls no monsters, and if it does, this card's ATK is halved during damage calculation only.
Elemental HERO Shining Flare Wingman	EEN	ElementalHEROShiningFlareWingman1	Warrior/Fusion/Effect	Light	8	2500	2100			"Elemental HERO Flame Wingman" + "Elemental HERO Sparkman". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card gains 300 ATK for each "Elemental HERO" card in your Graveyard. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Elemental HERO Sparkman	TLM	ElementalHEROSparkman1	Warrior	Light	4	1600	1400			An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
Elemental HERO Tempest	EEN	ElementalHEROTempest1	Warrior/Fusion/Effect	Wind	8	2800	2800			"Elemental HERO Avian" + "Elemental HERO Sparkman" + "Elemental HERO Bubbleman". Must be Fusion Summoned and cannot be Special Summoned by other ways. You can send 1 other card you control to the Graveyard to target 1 monster you control; while this card is face-up on the field, that monster cannot be destroyed by battle.
Elemental HERO Thunder Giant	TLM	ElementalHEROThunderGiant1	Warrior/Fusion/Effect	Light	6	2400	1500			"Elemental HERO Sparkman" + "Elemental HERO Clayman". Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn: You can discard 1 card to target 1 face-up monster on the field with original ATK less than the ATK of this card; destroy that target.
Elemental HERO Wildedge	EEN	ElementalHEROWildedge1	Warrior/Fusion/Effect	Earth	8	2600	2300			"Elemental HERO Wildheart" + "Elemental HERO Bladedge". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card can attack every monster your opponent controls (one attack on each monster per Battle Phase).
Elemental HERO Wildheart	EEN	ElementalHEROWildheart1	Warrior/Effect	Earth	4	1500	1600			This card is unaffected by the effects of Trap Cards.
Elemental Mistress Doriado	TLM	ElementalMistressDoriado	Spellcaster/Ritual/Effect	Light	3	1200	1400			This card can only be Ritual Summoned with the Ritual Spell Card, "Doriado's Blessing". The Attribute of this card is also treated as WIND, WATER, FIRE, and EARTH.
Elephant Statue of Blessing	DR2	ElephantStatueofBlessing	Rock/Effect	Earth	3	1500	0			When this card is sent directly from your hand to the Graveyard by an effect of a card controlled by your opponent, gain 2000 Life Points.
Elephant Statue of Disaster	DR2	ElephantStatueofDisaster	Rock/Effect	Earth	3	1500	0			When this card is sent directly from your hand to the Graveyard by an effect of a card controlled by your opponent, inflict 2000 damage to your opponent.
Emblem of Dragon Destroyer	DR1	EmblemofDragonDestroyer	Normal Spell							Add 1 "Buster Blader" from your Deck or your Graveyard to your hand.
Embodiment of Apophis	SP1	EmbodimentofApophis2	Continuous Trap							During either player's Main Phase: Special Summon this card as a Normal Monster (Reptile-Type/EARTH/Level 4/ATK 1600/DEF 1800). (This card is also still a Trap Card.)
Emergency Provisions	DB2	EmergencyProvisions	Quick-Play Spell							Send Spell or Trap Cards on your side of the field except this card to the Graveyard. Gain Life Points by 1000 points for each card sent to the Graveyard.
Emergency Provisions	TP6	EmergencyProvisions	Quick-Play Spell							Send Spell or Trap Cards on your side of the field except this card to the Graveyard. Gain Life Points by 1000 points for each card sent to the Graveyard.
Emissary of the Afterlife	DR2	EmissaryoftheAfterlife1	Fiend/Effect	Dark	4	1600	600			When this card is sent from the field to the Graveyard: Each player adds 1 Level 3 or lower Normal Monster from their Deck to their hand.
Emissary of the Oasis	DR2	EmissaryoftheOasis	Spellcaster/Effect	Light	3	600	400			As long as a face-up Level 3 or lower Normal Monster remains on your side of the field, your opponent cannot select this card as an attack target. As long as this card remains on your side of the field, any Battle Damage to the controller of this card from battle involving a Level 3 or lower Normal Monster becomes 0.
Enchanting Fitting Room	DR2	EnchantingFittingRoom	Normal Spell							Pay 800 Life Points. Pick up 4 cards from the top of your Deck and Special Summon the Level 3 or lower Normal Monsters among the picked-up cards to your side of the field. Return all the other cards to your Deck and the Deck is then shuffled.
Enemy Controller	DR2	EnemyController4	Quick-Play Spell							Activate 1 of these effects. *Target 1 face-up monster your opponent controls; change that target's battle position. *Tribute 1 monster, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Energy Drain	DR2	EnergyDrain	Normal Trap							Select 1 face-up monster on your side of the field. Increase the ATK and DEF of the monster by an amount equal to the number of cards in your opponent's hand x 200 points until the End Phase.
Enraged Battle Ox	DR2	EnragedBattleOx	Beast-Warrior/Effect	Earth	4	1700	1000			During battle between attacking Beast, Beast-Warrior or Winged Beast-Type monsters on your side of the field and a Defense Position monster whose DEF is lower than the ATK of the attacking monster, inflict the difference as Battle Damage to your opponent.
Eria the Water Charmer	TLM	EriatheWaterCharmer	Spellcaster/Effect	Water	3	500	1500			FLIP: Take control of 1 WATER monster on your opponent's side of the field, for as long as this card remains face-up on the field.
Etoile Cyber	EEN	EtoileCyber	Warrior/Effect	Earth	4	1200	1600			If this card attacks your opponent's Life Points directly, increase the ATK of this card by 500 points during the Damage Step only.
Exarion Universe	CT2	ExarionUniverse1	Beast-Warrior/Effect	Dark	4	1800	1900	H		During your Battle Step, if this card attacks a Defense Position monster: You can have it lose 400 ATK, but it will inflict piercing Battle Damage to your opponent. These effects lasts until the End Phase.
Exchange of the Spirit	SP1	ExchangeoftheSpirit	Normal Trap						A0/T1	Activate only by paying 1000 Life Points while there are 15 or more cards in your Graveyard. Both players swap the card(s) in their Graveyard with the card(s) in their Deck. Then, shuffle the card(s) in each new Deck and put it on the Deck Zone.
Exhausting Spell	DR1	ExhaustingSpell	Normal Trap							Remove all Spell Counters on both sides of the field.
Exiled Force	DB2	ExiledForce1	Warrior/Effect	Earth	4	1000	1000	D		You can Tribute this card to target 1 monster on the field; destroy that target.
Exiled Force	SD5	ExiledForce1	Warrior/Effect	Earth	4	1000	1000	D		You can Tribute this card to target 1 monster on the field; destroy that target.
Exodia Necross	DR1	ExodiaNecross	Spellcaster/Effect	Dark	4	1800	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Contract with Exodia". This card is not destroyed by battle or by the effects of Spell or Trap Cards, and during each of your Standby Phases, increase the ATK of this card by 500 points. This card is destroyed when any of "Exodia the Forbidden One", "Right Arm of the Forbidden One", "Left Arm of the Forbidden One", "Right Leg of the Forbidden One" or "Left Leg of the Forbidden One" is not in your Graveyard.
Fairy of the Spring	DR1	FairyoftheSpring	Normal Spell							Add 1 Equip Spell Card from your Graveyard to your hand. You cannot activate that Equip Spell Card this turn.
Fairy of the Spring	SD5	FairyoftheSpring	Normal Spell							Add 1 Equip Spell Card from your Graveyard to your hand. You cannot activate that Equip Spell Card this turn.
Falling Down	DR1	FallingDown	Equip Spell							Destroy this card if there is no Archfiend card on your side of the field. Take control of 1 of your opponent's monsters that is equipped with this card. You take 800 points of damage during each of your opponent's Standby Phases.
Familiar-Possessed - Aussa	EEN	FamiliarPossessedAussa	Spellcaster/Effect	Earth	4	1850	1500			By sending 1 "Aussa the Earth Charmer" and 1 EARTH monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Familiar-Possessed - Eria	EEN	FamiliarPossessedEria	Spellcaster/Effect	Water	4	1850	1500			By sending 1 "Eria the Water Charmer" and 1 WATER monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Familiar-Possessed - Hiita	EEN	FamiliarPossessedHiita	Spellcaster/Effect	Fire	4	1850	1500			By sending 1 "Hiita the Fire Charmer" and 1 FIRE monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Familiar-Possessed - Wynn	EEN	FamiliarPossessedWynn	Spellcaster/Effect	Wind	4	1850	1500			By sending 1 "Wynn the Wind Charmer" and 1 WIND monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Fatal Abacus	DB2	FatalAbacus	Continuous Trap							As long as this card remains face-up on the field, each time 1 Monster Card is sent from the field to the Graveyard, inflict 500 points of Direct Damage per card to the respective card owners' Life Points.
Fear from the Dark	DR1	FearfromtheDark1	Zombie/Effect	Dark	4	1700	1500			When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.
Feather Shot	EEN	FeatherShot1	Normal Spell							Target 1 face-up "Elemental HERO Avian" you control; during this turn, that target can attack a number of times equal to the number of monsters you control when this card resolves, but cannot attack directly, and other monsters you control cannot attack this turn.
Feather Wind	EEN	FeatherWind1	Counter Trap							When a Spell/Trap Card is activated while you control a face-up "Elemental HERO Avian": Negate the activation and destroy it.
Fenrir	DR2	Fenrir	Beast/Effect	Water	4	1400	1200			This card can only be Special Summoned by removing 2 WATER monsters in your Graveyard from play. When this card destroys an opponents monster as a result of battle, your opponent skips his/her next Draw Phase.
Fenrir	SD4	Fenrir	Beast/Effect	Water	4	1400	1200			This card can only be Special Summoned by removing 2 WATER monsters in your Graveyard from play. When this card destroys an opponents monster as a result of battle, your opponent skips his/her next Draw Phase.
Fiber Jar	DB2	FiberJar	Plant/Effect	Earth	3	500	500		A0/T1	FLIP: Both players unite all their respective cards on the field, in their hands, and in their Graveyards with their respective Decks and shuffle them. Then both players draw 5 cards from their shuffled Decks.
Fiend Scorpion	DR2	FiendScorpion	Insect	Earth	2	900	200			A huge scorpion inhabited by the soul of a fiend. Usually it holds back, but has untapped potential.
Fiend Skull Dragon	DB2	FiendSkullDragon	Dragon/Fusion/Effect	Wind	5	2000	1200			Cave Dragon + "Lesser Fiend" A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. As long as this card remains face-up on the field, negate the effects of Flip Effect Monsters. Negate the effects of a Trap Card that targets this card and destroy it.
Fiend Skull Dragon	TP6	FiendSkullDragon	Dragon/Fusion/Effect	Wind	5	2000	1200			Cave Dragon + "Lesser Fiend" A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. As long as this card remains face-up on the field, negate the effects of Flip Effect Monsters. Negate the effects of a Trap Card that targets this card and destroy it.
Fiend's Hand Mirror	DR2	FiendsHandMirror	Normal Trap							Switch the opponent's Spell Card effect that specifically designates 1 Spell or Trap Card as a target to another correct target.
Final Attack Orders	DR1	FinalAttackOrders	Continuous Trap							As long as this card remains face-up on the field, all face-up monsters on the field are changed to Attack Position and their battle position cannot be changed.
Final Countdown	DR1	FinalCountdown	Normal Spell							Pay 2000 Life Points. After 20 turns have passed (counting the turn you activate this card as the 1st turn), you win the Duel.
Final Ritual of the Ancients	TLM	FinalRitualoftheAncients	Ritual Spell							This card is used to Ritual Summon "Reshef the Dark Being". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.
Fire Darts	CRV	FireDarts	Normal Trap							Activate only when you have no cards in your hand. Roll a six-sided die 3 times, and inflict damage to your opponent's Life Points equal to the total result of the die rolls x 100 points.
Firebird	FET	Firebird	Winged Beast/Effect	Fire	4	1000	800			As long as this card remains face-up on the field, each time a Winged Beast-Type monster(s) on your side of the field is destroyed, increase the ATK of this card by 500 points.
Flame Ruler	FET	FlameRuler	Pyro/Effect	Fire	4	1500	1600			This card can be treated as 2 Tributes for the Tribute Summon of a FIRE monster.
Forced Ceasefire	FET	ForcedCeasefire	Normal Trap							Discard 1 card from your hand. No Trap Cards can be activated until the End Phase of this turn.
Formation Union	DR1	FormationUnion	Normal Trap							Select and activate 1 of the following effects: ? Equip 1 Union Monster on your side of the field to an appropriate monster on your side of the field as an Equip Spell Card. ? Change 1 equipped Union Monster on your side of the field back into a monster in face-up Attack Position.
Fortress Whale	TP7	FortressWhale	Fish/Ritual	Water	7	2350	2150			This monster can only be Ritual Summoned with the Ritual Spell Card, "Fortress Whale's Oath".
Fortress Whale's Oath	TP7	FortressWhalesOath	Ritual Spell							This card is used to Ritual Summon "Fortress Whale". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.
Fox Fire	SD3	FoxFire1	Pyro/Effect	Fire	2	300	200	R		During the End Phase, if this card was destroyed by battle this turn and was face-up at the start of the Damage Step: Special Summon this card from the Graveyard. This face-up card cannot be Tributed for a Tribute Summon.
Freed the Brave Wanderer	DR2	FreedtheBraveWanderer	Warrior/Effect	Light	4	1700	1200			Once per turn, you can remove from play 2 LIGHT monsters in your Graveyard to destroy 1 face-up monster on the field with higher ATK than this card.
Freed the Matchless General	DB2	FreedtheMatchlessGeneral1	Warrior/Effect	Earth	5	2300	1700	H		Negate any Spell effects that target this card, and if you do, destroy that Spell Card. During your Draw Phase, instead of conducting your normal draw: You can add 1 Level 4 or lower Warrior-Type monster from your Deck to your hand. This card must be face-up on the field to activate and to resolve this effect.
Freezing Beast	DR1	FreezingBeast	Aqua/Union/Effect	Water	4	1500	1000			Once per turn, during your Main Phase, if you control this monster on the field, you can equip it to your "Burning Beast" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, each time the equipped monster inflicts Battle Damage to your opponent, destroy 1 face-down Spell or Trap Card on the field. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
Frontier Wiseman	DB2	FrontierWiseman	Spellcaster/Effect	Earth	3	1600	800			As long as this card remains face-up on your side of the field, it negates the effects of Spell Cards that designate Warrior-Type monsters on your side of the field as targets and destroys the Spell Card.
Frontline Base	DR1	FrontlineBase	Continuous Spell							Once per turn, during your Main Phase, you can Special Summon 1 Union Monster of Level 4 or lower from your hand.
Frozen Soul	DR1	FrozenSoul	Normal Trap							Activate only when your opponent's Life Points are at least 2000 points higher than yours. Your opponent skip his/her next Battle Phase.
Fuhma Shuriken	DR2	FuhmaShuriken	Equip Spell							This card can only be used to equip a monster that includes "Ninja" in its card name. A monster equipped with this card increases its ATK by 700 points. When this card is sent from the field to the Graveyard, inflict 700 damage to your opponent.
Fulfillment of the Contract	FET	FulfillmentoftheContract	Equip Spell							Pay 800 Life Points. Select 1 Ritual Monster from your Graveyard, Special Summon it to your side of the field and equip it with this card. When this card is destroyed, remove the equipped monster from play.
Fushi No Tori	DB2	FushiNoTori	Winged Beast/Spirit	Fire	4	1200	0			This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned, Flip Summoned or flipped face-up. When this card inflicts Battle Damage to your opponent's Life Points, gain Life Points by an amount equal to the Battle Damage.
Fushioh Richie	DB2	FushiohRichie	Zombie/Effect	Dark	7	2600	2900			This card cannot be Normal Summoned or Set. This card can only be Special Summoned from your hand or your Deck by Tributing 1 "Great Dezard" that has fulfilled the condition as a Tribute. You can flip this card into face-down Defense Position once per turn during your Main Phase. As long as this monster remains face-up on the field, negate the activation and effects of all Spell and Trap Cards that target this card and destroy them. When this card is flipped face-up, you can Special Summon 1 Zombie-Type monster from your Graveyard.
Fusion Gate	DB2	FusionGate1	Field Spell							While this card is on the field: Either player can Fusion Summon a Fusion Monster without using "Polymerization", but the Fusion Material Monsters are banished instead of being sent to the Graveyard.
Fusion Recovery	CRV	FusionRecovery1	Normal Spell							Target 1 "Polymerization", and 1 Fusion Material Monster that was used for a Fusion Summon, in your Graveyard; add them to your hand.
Fusion Sage	DB2	FusionSage	Normal Spell							Add 1 "Polymerization" card from your Deck to your hand. Then shuffle your Deck.
Fusion Sage	TP6	FusionSage	Normal Spell							Add 1 "Polymerization" card from your Deck to your hand. Then shuffle your Deck.
Fusion Sword Murasame Blade	DB2	FusionSwordMurasameBlade	Equip Spell							You can only equip this card to a Warrior-Type monster. Increase the ATK of the equipped monster by 800 points. This card cannot be destroyed by effects that destroy Spell Cards.
Fusion Sword Murasame Blade	SD5	FusionSwordMurasameBlade	Equip Spell							You can only equip this card to a Warrior-Type monster. Increase the ATK of the equipped monster by 800 points. This card cannot be destroyed by effects that destroy Spell Cards.
Gagagigo	DR1	Gagagigo	Reptile	Water	4	1850	1000			This young evildoer used to have an evil heart, but by meeting a special person, he discovered justice.
Gaia Soul the Combustible Collective	SD3	GaiaSoultheCombustibleCollective	Pyro/Effect	Fire	4	2000	0			You can Tribute up to 2 Pyro-Type monsters on your side of the field. If you do this, increase the ATK of this monster by the number of Tributed monsters x 1000 points. When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. Destroy this card during the End Phase.
Gale Lizard	DR2	GaleLizard	Reptile/Effect	Water	4	1400	700			FLIP: Select 1 Monster Card on your opponent's side of the field and return it to it's owner's hand.
Gateway to Dark World	EEN	GatewaytoDarkWorld	Quick-Play Spell							If you activate this card, you cannot Normal Summon, Flip Summon or Special Summon during the turn this card is activated. Special Summon from your Graveyard 1 monster that includes "Dark World" in its card name.
Gather Your Mind	DR1	GatherYourMind	Normal Spell							Add 1 "Gather Your Mind" card from your Deck to your hand. Your Deck is then shuffled. You can only use 1 "Gather your Mind" per turn.
Gatling Dragon	FET	GatlingDragon	Machine/Fusion/Effect	Dark	8	2600	1200			Barrel Dragon + "Blowback Dragon" Toss a coin 3 times. Destroy a number monsters on the field equal to the number of heads. This effect can only be used once per turn, during your Main Phase.
Gazelle the King of Mythical Beasts	DB2	GazelletheKingofMythicalBeasts1	Beast	Earth	4	1500	1200			This monster moves so fast that it looks like an illusion to mortal eyes.
Gear Golem the Moving Fortress	DR2	GearGolemtheMovingFortress	Machine/Effect	Earth	4	800	2200			Pay 800 Life Points. This card can attack your opponent directly this turn.
Gearfried The Iron Knight	SD5	GearfriedTheIronKnight	Warrior/Effect	Earth	4	1800	1600			When an Equip Card is equipped to this card, destroy the Equip Card.
Gearfried the Swordmaster	FET	GearfriedtheSwordmaster	Warrior/Effect	Light	7	2600	2300			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Release Restraint". When this card is equipped with an Equip Card, destroy 1 monster on your opponent's side of the field.
Gearfried the Swordmaster	SD5	GearfriedtheSwordmaster	Warrior/Effect	Light	7	2600	2300			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Release Restraint". When this card is equipped with an Equip Card, destroy 1 monster on your opponent's side of the field.
Gemini Elf	DB2	GeminiElf	Spellcaster	Earth	4	1900	900			Elf twins that alternate thier attacks.
Getsu Fuhma	DR2	GetsuFuhma	Warrior/Effect	Dark	4	1700	1200			If a monster that battles with this monster is a Fiend or Zombie-Type monster, destroy that monster at the end of the Damage Step.
Ghost Knight of Jackal	DR2	GhostKnightofJackal	Beast-Warrior/Effect	Earth	5	1700	1600			You can Special Summon an opponent's monster that is destroyed and sent to the Graveyard by this card as a result of battle to your side of the field in face-up Defense Position.
Giant Axe Mummy	DB2	GiantAxeMummy	Zombie/Effect	Earth	5	1700	2000			You can flip this card into face-down Defense Position once per turn during your Main Phase. When the ATK of a monster on your opponent's side of the field that attacks this card in face-down Defense Position is lower than the DEF of this monster, the attacking monster is destroyed.
Giant Kozaky	CRV	GiantKozaky	Fiend/Effect	Dark	4	2500	2400			If there is no face-up "Kozaky" on the field, destroy this card. If this face-up card on the field is destroyed, inflict damage to the current controller's Life Points equal to the original ATK of this card.
Giant Orc	DR1	GiantOrc	Fiend/Effect	Dark	4	2200	0			If this card attacks, it is changed to Defense Position at the end of the Battle Phase. You cannot change this battle position until the end of your next turn.
Giant Trunade	SD2	GiantTrunade	Normal Spell						A0/T1	Return all Spell and Trap Cards on the field to the respective owners' hands.
Giant Trunade	SD5	GiantTrunade	Normal Spell						A0/T1	Return all Spell and Trap Cards on the field to the respective owners' hands.
Gift of the Martyr	TLM	GiftoftheMartyr	Normal Spell							Send 1 monster on your side of the field to the Graveyard. Select 1 monster on your side of the field. Increase the ATK of the selected monster by an amount equal to the ATK of the sent monster until the End Phase of the turn this card is activated.
Giga Gagagigo	DR2	GigaGagagigo	Reptile	Water	5	2450	1500			In order to fight tremendous evil, he gained formidable power through body reconstruction, but lost his heart and his redemption.
Gigantes	DR2	Gigantes	Rock/Effect	Earth	4	1900	1300			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 EARTH monster in your Graveyard. When this card is destroyed by battle and sent to the Graveyard, destroy all Spell and Trap Cards on the field.
Gigobyte	DR2	Gigobyte	Reptile	Water	1	350	300			He has a tranquil soul, but carries a destiny that one day his heart shall be tainted by evil.
Gilasaurus	DB2	Gilasaurus1	Dinosaur/Effect	Earth	3	1400	400	L		You can Special Summon this card (from your hand). When you do: Your opponent can target 1 monster in their Graveyard; your opponent Special Summons that target to their side of the field.
Gilford the Legend	SD5	GilfordtheLegend	Warrior/Effect	Earth	8	2600	2000			This card cannot be Special Summoned. When this card is Normal Summoned, you can equip as many Equip Spell Cards from your Graveyard as possible to Warrior-Type monster(s) on your side of the field.
Gilford the Lightning	CT2	GilfordtheLightning	Warrior/Effect	Light	8	2800	1400			You can Tribute 3 monsters to Tribute Summon this card. If you do, destroy all monsters your opponent controls.
Goblin Attack Force	SD5	GoblinAttackForce1	Warrior/Effect	Earth	4	2300	0	H		If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn.
