Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Destiny HERO - Defender	POTD	DestinyHERODefender1	Warrior/Effect	Dark	4	100	2700			During each of your opponent's Standby Phases: Your opponent draws 1 card. This card must be in face-up Defense Position to activate and to resolve this effect.
Destiny HERO - Diamond Dude	EOJ	DestinyHERODiamondDude1	Warrior/Effect	Dark	4	1400	1600			Once per turn: You can reveal the top card of your Deck, and if it is a Normal Spell Card, send it to the Graveyard, otherwise place it on the bottom of your Deck. During the Main Phase of your next turn, you can activate the effect of that Spell Card in your Graveyard (even if you no longer control this face-up card).
Destiny HERO - Dogma	POTD	DestinyHERODogma1	Warrior/Effect	Dark	8	3400	2400			Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by Tributing 3 monsters, including at least 1 "Destiny HERO" monster, and cannot be Special Summoned by other ways. If you still control this face-up card during your opponent's next Standby Phase after you Special Summoned it: Halve your opponent's Life Points.
Destiny HERO - Doom Lord	EOJ	DestinyHERODoomLord1	Warrior/Effect	Dark	3	600	800			Once per turn: You can target 1 monster your opponent controls; banish that target. You cannot declare an attack the turn you activate this effect. You must control this face-up Attack Position card to activate and to resolve this effect. The banished monster returns to the opponent's side of the field, in the same battle position, during your 2nd Standby Phase after activation.
Destiny HERO - Double Dude	POTD	DestinyHERODoubleDude1	Warrior/Effect	Dark	6	1000	1000			Cannot be Special Summoned. This card can attack twice during the same Battle Phase. During your Standby Phase, if this card was destroyed since your last Standby Phase: You can Special Summon 2 "Double Dude Tokens" (Warrior-Type/DARK/Level 4/ATK 1000/DEF 1000). This card must be in your Graveyard to activate and to resolve this effect.
Destiny HERO - Dreadmaster	EOJ	DestinyHERODreadmaster1	Warrior/Effect	Dark	8	?	?			If this card was Special Summoned by "Clock Tower Prison": Destroy all monsters you control, except face-up "Destiny HERO" monsters, then you can Special Summon up to 2 "Destiny HERO" monsters from your Graveyard. During any turn this card is Special Summoned, "Destiny HERO" monsters you control cannot be destroyed, and you take no Battle Damage when they battle. The ATK and DEF of this card are equal to the combined original ATK of all other "Destiny HERO" monsters you control.
Destiny HERO - Fear Monger	POTD	DestinyHEROFearMonger1	Warrior/Effect	Dark	4	1000	1000			During your Standby Phase, if this card is in your Graveyard because it was destroyed by battle and sent there since your last Standby Phase: Target 1 "Destiny HERO" monster in your Graveyard, except a "Destiny HERO - Fear Monger"; Special Summon that target.
Destiny Mirage	POTD	DestinyMirage1	Normal Trap							When a "Destiny HERO" monster you control is destroyed and sent to the Graveyard by an opponent's card effect: Special Summon, to your side of the field, all "Destiny HERO" monsters that were destroyed and sent to either Graveyard this turn.
Destiny Signal	EOJ	DestinySignal1	Normal Trap							When a monster you control is destroyed by battle and sent to the Graveyard: Special Summon 1 Level 4 or lower "Destiny HERO" monster from your hand or Deck.
Destruction of Destiny	EOJ	DestructionofDestiny	Normal Trap							Send 3 cards from the top of your Deck to the Graveyard, and take 1000 points of damage for each Spell or Trap Card you sent to the Graveyard by this effect.
Diffusion Wave-Motion	SD6	DiffusionWaveMotion1	Normal Spell							Pay 1000 Life Points to target 1 face-up Level 7 or higher Spellcaster-Type monster you control; this turn, only that monster can attack, and it must attack all monsters your opponent controls, once each. The effects of Effect Monsters destroyed by these attacks do not activate and are negated.
Dimensional Fissure	EOJ	DimensionalFissure1	Continuous Spell							Any monster sent to the Graveyard is banished instead.
Dimensional Inversion	CDIP	DimensionalInversion	Normal Trap							Activate only when a monster(s) you own is removed from play by an opponent's effect. Special Summon 1 of those monsters.
Divine Dragon Ragnarok	DR3	DivineDragonRagnarok	Dragon	Light	4	1500	1000			A legendary dragon sent by the gods as their instrument. Legends say that if provoked, the whole world will sink beneath the sea.
Divine Wrath	DR3	DivineWrath1	Counter Trap					R		When a monster effect is activated: Discard 1 card; negate the activation, and if you do, destroy that monster.
Divine Wrath	SD6	DivineWrath1	Counter Trap					R		When a monster effect is activated: Discard 1 card; negate the activation, and if you do, destroy that monster.
Doriado's Blessing	DR3	DoriadosBlessing	Ritual Spell							This card is used to Ritual Summon "Elemental Mistress Doriado". You must also Tribute monsters whose total Levels equal 3 or more from the field or your hand.
Double Attack	DR3	DoubleAttack	Normal Spell							Discard 1 Monster Card from your hand to the Graveyard. Select 1 monster on your side of the field with a lower Level than the discarded monster. The selected monster can attack twice this turn.
Draining Shield	DP1	DrainingShield2	Normal Trap							When an opponent's monster declares an attack: Target the attacking monster; negate that attack, and if you do, gain Life Points equal to that target's ATK.
Dummy Golem	DR3	DummyGolem	Rock/Effect	Earth	2	800	800			FLIP: Your opponent selects 1 monster that he/she controls. Switch control of the selected monster and this card.
Dunames Dark Witch	TP8	DunamesDarkWitch	Fairy	Light	4	1800	1050			Even when all odds are against this brave fairy, she will press onwards in battle and never retreat.
Dungeon Worm	MDP2	DungeonWorm	Insect	Earth	5	1800	1500			Hidden under the floors of a labyrinth, it swallows any who pass above.
Dust Tornado	SD8	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Dust Tornado	YSD	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
E - Emergency Call	EOJ	EEmergencyCall1	Normal Spell						A2/T2	Add 1 "Elemental HERO" monster from your Deck to your hand.
Eagle Eye	DR3	EagleEye	Winged Beast/Effect	Wind	3	1300	1200			When this card is Normal Summoned successfully, no Trap cards can be activated.
Ebon Magician Curran	SD6	EbonMagicianCurran	Spellcaster/Effect	Dark	2	1200	0			During your Standby Phase, inflict 300 damage to your opponent for each monster on your opponent's side of the field.
Ectoplasmer	DR3	Ectoplasmer1	Continuous Spell							Once per turn, during each player's End Phase: The turn player must Tribute 1 face-up monster, and if they do, inflict damage to their opponent equal to half the original ATK of the Tributed monster.
Ectoplasmer	SD7	Ectoplasmer1	Continuous Spell							Once per turn, during each player's End Phase: The turn player must Tribute 1 face-up monster, and if they do, inflict damage to their opponent equal to half the original ATK of the Tributed monster.
Elegant Egotist	SD8	ElegantEgotist	Normal Spell							Activate only when there are 1 or more "Harpie Lady" on the field. Special Summon 1 "Harpie Lady" or "Harpie Lady Sisters" from your hand or your Deck.
Element Doom	DR3	ElementDoom	Fiend/Effect	Dark	4	1500	1200			The monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field. ? EARTH: Negate the effects of Effect Monsters destroyed by this card as a result of battle. ? WIND: If this card destroyed your opponent's monster as a result of battle, it can attack once again in a row.
Element Dragon	DR3	ElementDragon	Dragon/Effect	Light	4	1500	1200			This monster gets the following effect(s) while there are monster(s) with the following Attributes(s) on the field. ? FIRE: Increase the ATK of this card by 500 points. ? WIND: If this card destroyed you opponent?s monster as a result of battle, it can attack once again in a row.
Element Magician	DR3	ElementMagician	Spellcaster/Effect	Light	4	1500	1200			This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field. ? WATER: Control of this card cannot switch. ? WIND: If this card destroyed your opponent's monster as a result of battle, it can attack once again in a row.
Element Saurus	DR3	ElementSaurus	Dinosaur/Effect	Dark	4	1500	1200			This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field. ? FIRE: Increase this card's ATK by 500 points. ? EARTH: Negate the effects of Effect Monsters destroyed by this card.
Element Soldier	DR3	ElementSoldier	Fiend/Effect	Dark	4	1500	1200			This monster gets the following effect(s) while there are monster(s) with the following Attributes(s) on the field. ? WATER: Control of this card cannot switch. ? EARTH: Negate the effect of an Effect Monster that is destroyed by this monster as a result of battle.
Element Valkyrie	DR3	ElementValkyrie	Fairy/Effect	Light	4	1500	1200			The monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field. ? FIRE: Increase the ATK of this card by 500 points. ? WATER: Control of this card cannot switch.
Elemental Absorber	EOJ	ElementalAbsorber	Continuous Trap							Remove from play 1 Monster Card in your hand. While this card is on the field, your opponent's monsters that have the same Attribute as the monster removed by this effect cannot declare an attack.
Elemental Burst	DR3	ElementalBurst	Normal Trap							Tribute 1 each of WIND, WATER, FIRE, and EARTH monsters on your side of the field to activate this card. Destroy all cards on your opponent's side of the field.
Elemental HERO Aqua Neos	POTD	ElementalHEROAquaNeos1	Warrior/Fusion/Effect	Water	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Aqua Dolphin". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can discard 1 card; destroy 1 random card in your opponent's hand. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Avian	DP1	ElementalHEROAvian1	Warrior	Wind	3	1000	1000			A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
Elemental HERO Avian	DR3	ElementalHEROAvian1	Warrior	Wind	3	1000	1000			A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
Elemental HERO Avian	YSD	ElementalHEROAvian1	Warrior	Wind	3	1000	1000			A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
Elemental HERO Bladedge	MF03	ElementalHEROBladedge1	Warrior/Effect	Earth	7	2600	1800			If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Elemental HERO Bladedge	YSD	ElementalHEROBladedge1	Warrior/Effect	Earth	7	2600	1800			If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Elemental HERO Bubbleman	DP1	ElementalHEROBubbleman1	Warrior/Effect	Water	4	800	1200			If this is the only card in your hand, you can Special Summon it (from your hand). When this card is Summoned: You can draw 2 cards. You must control no other cards and have no cards in your hand to activate and to resolve this effect.
Elemental HERO Bubbleman	MF03	ElementalHEROBubbleman1	Warrior/Effect	Water	4	800	1200			If this is the only card in your hand, you can Special Summon it (from your hand). When this card is Summoned: You can draw 2 cards. You must control no other cards and have no cards in your hand to activate and to resolve this effect.
Elemental HERO Burstinatrix	DP1	ElementalHEROBurstinatrix1	Warrior	Fire	3	1200	800			A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Burstinatrix	DR3	ElementalHEROBurstinatrix1	Warrior	Fire	3	1200	800			A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Burstinatrix	MDP2	ElementalHEROBurstinatrix1	Warrior	Fire	3	1200	800			A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Burstinatrix	MF03	ElementalHEROBurstinatrix1	Warrior	Fire	3	1200	800			A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Burstinatrix	YSD	ElementalHEROBurstinatrix1	Warrior	Fire	3	1200	800			A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Clayman	DP1	ElementalHEROClayman1	Warrior	Earth	4	800	2000			An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.
Elemental HERO Clayman	DR3	ElementalHEROClayman1	Warrior	Earth	4	800	2000			An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.
Elemental HERO Clayman	MF03	ElementalHEROClayman1	Warrior	Earth	4	800	2000			An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.
Elemental HERO Clayman	YSD	ElementalHEROClayman1	Warrior	Earth	4	800	2000			An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.
Elemental HERO Dark Neos	POTD	ElementalHERODarkNeos1	Warrior/Fusion/Effect	Dark	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Dark Panther". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) If this card is not already targeting a monster with its effect: You can target 1 face-up Effect Monster on the field; while you control this face-up card, that target's effect on the field is negated. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Electrum	MDP2	ElementalHEROElectrum1	Warrior/Fusion/Effect	Light	10	2900	2600			"Elemental HERO Avian" + "Elemental HERO Burstinatrix" + "Elemental HERO Clayman" + "Elemental HERO Bubbleman". Must be Fusion Summoned and cannot be Special Summoned by other ways. While face-up on the field, this card is also WIND, WATER, FIRE, and EARTH-Attribute. When this card is Fusion Summoned: Shuffle all banished cards into the Deck(s). This card gains 300 ATK for each monster your opponent controls that shares an Attribute with this card.
Elemental HERO Flame Wingman	DP1	ElementalHEROFlameWingman1	Warrior/Fusion/Effect	Wind	6	2100	1200			"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Elemental HERO Flame Wingman	DR3	ElementalHEROFlameWingman1	Warrior/Fusion/Effect	Wind	6	2100	1200			"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Elemental HERO Flame Wingman	MF03	ElementalHEROFlameWingman1	Warrior/Fusion/Effect	Wind	6	2100	1200			"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Elemental HERO Flare Neos	POTD	ElementalHEROFlareNeos1	Warrior/Fusion/Effect	Fire	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Flare Scarab". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) This card gains 400 ATK for each Spell/Trap Card on the field. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Mariner	EOJ	ElementalHEROMariner1	Warrior/Fusion/Effect	Water	5	1400	1000			"Elemental HERO Bubbleman" + "Elemental HERO Avian". Must be Fusion Summoned and cannot be Special Summoned by other ways. While you have any face-down card(s) in your Spell & Trap Card Zones, this card can attack your opponent directly.
Elemental HERO Mudballman	MDP2	ElementalHEROMudballman1	Warrior/Fusion/Effect	Earth	6	1900	3000			"Elemental HERO Bubbleman" + "Elemental HERO Clayman". Must be Fusion Summoned and cannot be Special Summoned by other ways.
Elemental HERO Necroid Shaman	EOJ	ElementalHERONecroidShaman1	Warrior/Fusion/Effect	Dark	6	1900	1800			"Elemental HERO Wildheart" + "Elemental HERO Necroshade". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card is Special Summoned: Target 1 monster your opponent controls; destroy that target, then Special Summon 1 monster from your opponent's Graveyard to their side of the field.
Elemental HERO Necroshade	GX1	ElementalHERONecroshade1	Warrior/Effect	Dark	5	1600	1800			Once, while this card is in the Graveyard, you can Normal Summon 1 Level 5 or higher "Elemental HERO" monster from your hand without Tributes.
Elemental HERO Neos	CT03	ElementalHERONeos1	Warrior	Light	7	2500	2000			A new Elemental HERO has arrived from Neo-Space! When he initiates a Contact Fusion with a Neo-Spacian his unknown powers are unleashed.
Elemental HERO Neos	POTD	ElementalHERONeos1	Warrior	Light	7	2500	2000			A new Elemental HERO has arrived from Neo-Space! When he initiates a Contact Fusion with a Neo-Spacian his unknown powers are unleashed.
Elemental HERO Phoenix Enforcer	EOJ	ElementalHEROPhoenixEnforcer1	Warrior/Fusion/Effect	Fire	6	2100	1200			"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card cannot be destroyed by battle.
Elemental HERO Rampart Blaster	DP1	ElementalHERORampartBlaster1	Warrior/Fusion/Effect	Earth	6	2000	2500			"Elemental HERO Clayman" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card can attack while in face-up Defense Position, but only if your opponent controls no monsters, and if it does, this card's ATK is halved during damage calculation only.
Elemental HERO Shining Flare Wingman	CT03	ElementalHEROShiningFlareWingman1	Warrior/Fusion/Effect	Light	8	2500	2100			"Elemental HERO Flame Wingman" + "Elemental HERO Sparkman". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card gains 300 ATK for each "Elemental HERO" card in your Graveyard. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Elemental HERO Shining Phoenix Enforcer	EOJ	ElementalHEROShiningPhoenixEnforcer1	Warrior/Fusion/Effect	Fire	8	2500	2100			"Elemental HERO Phoenix Enforcer" + "Elemental HERO Sparkman". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card gains 300 ATK for each "Elemental HERO" card in your Graveyard. This card cannot be destroyed by battle.
Elemental HERO Sparkman	DP1	ElementalHEROSparkman1	Warrior	Light	4	1600	1400			An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
Elemental HERO Sparkman	DR3	ElementalHEROSparkman1	Warrior	Light	4	1600	1400			An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
Elemental HERO Sparkman	MF03	ElementalHEROSparkman1	Warrior	Light	4	1600	1400			An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
Elemental HERO Sparkman	YSD	ElementalHEROSparkman1	Warrior	Light	4	1600	1400			An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
Elemental HERO Sparkman	YSD	ElementalHEROSparkman1	Warrior	Light	4	1600	1400			An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
Elemental HERO Steam Healer	DP1	ElementalHEROSteamHealer1	Warrior/Fusion/Effect	Water	5	1800	1000			"Elemental HERO Burstinatrix" + "Elemental HERO Bubbleman". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Gain Life Points equal to the ATK of that destroyed monster in the Graveyard.
Elemental HERO Tempest	MF02	ElementalHEROTempest1	Warrior/Fusion/Effect	Wind	8	2800	2800			"Elemental HERO Avian" + "Elemental HERO Sparkman" + "Elemental HERO Bubbleman". Must be Fusion Summoned and cannot be Special Summoned by other ways. You can send 1 other card you control to the Graveyard to target 1 monster you control; while this card is face-up on the field, that monster cannot be destroyed by battle.
Elemental HERO Thunder Giant	DP1	ElementalHEROThunderGiant1	Warrior/Fusion/Effect	Light	6	2400	1500			"Elemental HERO Sparkman" + "Elemental HERO Clayman". Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn: You can discard 1 card to target 1 face-up monster on the field with original ATK less than the ATK of this card; destroy that target.
Elemental HERO Thunder Giant	DR3	ElementalHEROThunderGiant1	Warrior/Fusion/Effect	Light	6	2400	1500			"Elemental HERO Sparkman" + "Elemental HERO Clayman". Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn: You can discard 1 card to target 1 face-up monster on the field with original ATK less than the ATK of this card; destroy that target.
Elemental HERO Thunder Giant	MF01	ElementalHEROThunderGiant1	Warrior/Fusion/Effect	Light	6	2400	1500			"Elemental HERO Sparkman" + "Elemental HERO Clayman". Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn: You can discard 1 card to target 1 face-up monster on the field with original ATK less than the ATK of this card; destroy that target.
Elemental HERO Wild Wingman	EOJ	ElementalHEROWildWingman1	Warrior/Fusion/Effect	Earth	8	1900	2300			"Elemental HERO Wildheart" + "Elemental HERO Avian". Must be Fusion Summoned and cannot be Special Summoned by other ways. You can discard 1 card to target 1 Spell/Trap Card on the field; destroy that target.
Elemental HERO Wildedge	MF02	ElementalHEROWildedge1	Warrior/Fusion/Effect	Earth	8	2600	2300			"Elemental HERO Wildheart" + "Elemental HERO Bladedge". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card can attack every monster your opponent controls (one attack on each monster per Battle Phase).
Elemental HERO Wildheart	GSE	ElementalHEROWildheart1	Warrior/Effect	Earth	4	1500	1600			This card is unaffected by the effects of Trap Cards.
Elemental Mistress Doriado	DR3	ElementalMistressDoriado	Spellcaster/Ritual/Effect	Light	3	1200	1400			This card can only be Ritual Summoned with the Ritual Spell Card, "Doriado's Blessing". The Attribute of this card is also treated as WIND, WATER, FIRE, and EARTH.
Elemental Recharge	EOJ	ElementalRecharge1	Normal Trap							Gain 1000 Life Points for each face-up "Elemental HERO" monster you control.
Emissary of the Afterlife	CP01	EmissaryoftheAfterlife1	Fiend/Effect	Dark	4	1600	600			When this card is sent from the field to the Graveyard: Each player adds 1 Level 3 or lower Normal Monster from their Deck to their hand.
Enemy Controller	CP01	EnemyController4	Quick-Play Spell							Activate 1 of these effects. *Target 1 face-up monster your opponent controls; change that target's battle position. *Tribute 1 monster, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Enervating Mist	DR3	EnervatingMist	Continuous Trap							Your opponent's hand size limit becomes 5.
Enraged Muka Muka	DR3	EnragedMukaMuka	Rock/Effect	Earth	5	1200	600			Increase the ATK and DEF of this card by 400 points for each card in your hand.
Eria the Water Charmer	DR3	EriatheWaterCharmer	Spellcaster/Effect	Water	3	500	1500			FLIP: Take control of 1 WATER monster on your opponent's side of the field, for as long as this card remains face-up on the field.
Exodia the Forbidden One	UBP1	ExodiatheForbiddenOne1	Spellcaster/Effect	Dark	3	1000	1000		A1/T1	When you have "Right Leg of the Forbidden One", "Left Leg of the Forbidden One", "Right Arm of the Forbidden One" and "Left Arm of the Forbidden One" in addition to this card in your hand, you win the Duel.
Exxod, Master of the Guard	SD7	ExxodMasteroftheGuard	Rock/Effect	Earth	8	0	4000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 monster on your side of the field that includes "sphinx" in its card name. While this card is face-up on the field, each time an EARTH monster is Flip Summoned, inflict 1000 damage to your opponent.
Fake Hero	POTD	FakeHero1	Normal Spell							Special Summon 1 "Elemental HERO" monster from your hand. That monster cannot attack, and returns to the hand during the End Phase.
Feather Shot	DP1	FeatherShot1	Normal Spell							Target 1 face-up "Elemental HERO Avian" you control; during this turn, that target can attack a number of times equal to the number of monsters you control when this card resolves, but cannot attack directly, and other monsters you control cannot attack this turn.
Feather Wind	DP1	FeatherWind1	Counter Trap							When a Spell/Trap Card is activated while you control a face-up "Elemental HERO Avian": Negate the activation and destroy it.
Final Countdown	CP01	FinalCountdown	Normal Spell							Pay 2000 Life Points. After 20 turns have passed (counting the turn you activate this card as the 1st turn), you win the Duel.
Final Ritual of the Ancients	DR3	FinalRitualoftheAncients	Ritual Spell							This card is used to Ritual Summon "Reshef the Dark Being". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.
Firebird	DR3	Firebird	Winged Beast/Effect	Fire	4	1000	800			As long as this card remains face-up on the field, each time a Winged Beast-Type monster(s) on your side of the field is destroyed, increase the ATK of this card by 500 points.
Fissure	HL2	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Fissure	YSD	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Five-Headed Dragon	SD09	FiveHeadedDragon1	Dragon/Fusion/Effect	Dark	12	5000	5000			5 Dragon-Type monsters. Must be Fusion Summoned, and cannot be Special Summoned by other ways. This card cannot be destroyed by battle with a DARK , EARTH, WATER, FIRE, or WIND monster.
Flame Ogre	CDIP	FlameOgre	Fiend/Effect	Fire	7	2400	1700			This card cannot be Special Summoned. When this card is Normal Summoned, draw 1 card.
Flame Ruler	DR3	FlameRuler	Pyro/Effect	Fire	4	1500	1600			This card can be treated as 2 Tributes for the Tribute Summon of a FIRE monster.
Flame Viper	MDP2	FlameViper	Pyro	Earth	2	400	450			A fire-breathing snake whose speed makes it a difficult target.
Flash of the Forbidden Spell	CDIP	FlashoftheForbiddenSpell	Normal Spell							Activate only when all of your opponent's Monster Card Zones are occupied by monsters. Destroy all monsters on your opponent's side of the field.
Flint	DR3	Flint	Equip Spell							A monster equipped with this card can not change its Battle Position or attack, and has its ATK decreased by 300 points. If the equipped monster is destroyed, select 1 monster on the field and equip this card to that monster.
Flying Kamakiri #1	SD8	FlyingKamakiri11	Insect/Effect	Wind	4	1400	900			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 WIND monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Flying Saucer Muusik'i	POTD	FlyingSaucerMuusiki	Machine/Effect	Light	5	1000	2000			While this card is face-up on the field, you can select and add 1 "Alien" card from your Deck to your hand instead of conducting your normal draw during your Draw Phase.
Forced Back	EOJ	ForcedBack	Counter Trap							Negate the Normal Summon or Flip Summon of a monster and return the monster to its owner's hand.
Forced Ceasefire	DR3	ForcedCeasefire	Normal Trap							Discard 1 card from your hand. No Trap Cards can be activated until the End Phase of this turn.
Fossil Excavation	POTD	FossilExcavation	Continuous Trap							Discard 1 card from your hand. Select 1 Dinosaur-Type monster in your Graveyard and Special Summon it. An Effect Monster Special Summoned this way has its effect negated. When this card is removed from the field, destroy that monster. When the monster is destroyed, destroy this card.
Fossil Excavation	SD09	FossilExcavation	Continuous Trap							Discard 1 card from your hand. Select 1 Dinosaur-Type monster in your Graveyard and Special Summon it. An Effect Monster Special Summoned this way has its effect negated. When this card is removed from the field, destroy that monster. When the monster is destroyed, destroy this card.
Fox Fire	DR3	FoxFire1	Pyro/Effect	Fire	2	300	200	R		During the End Phase, if this card was destroyed by battle this turn and was face-up at the start of the Damage Step: Special Summon this card from the Graveyard. This face-up card cannot be Tributed for a Tribute Summon.
Fruits of Kozaky's Studies	DR3	FruitsofKozakysStudies	Normal Trap							Look at the top 3 cards of your Deck and return those cards to the top of the Deck in any order.
Fuh-Rin-Ka-Zan	DR3	FuhRinKaZan	Normal Trap							Activate only when there are at least 1 monster each of WIND, WATER, FIRE, and EARTH Attribute face-up on the field. Select and resolve 1 of the following effects. ? Destroy all monsters on your opponents side of the field. ? Destroy all Spell and Trap Cards on your opponent's side of the field. ? Randomly discard 2 cards from your opponent's hand. ? Draw 2 cards.
Fulfillment of the Contract	DR3	FulfillmentoftheContract	Equip Spell							Pay 800 Life Points. Select 1 Ritual Monster from your Graveyard, Special Summon it to your side of the field and equip it with this card. When this card is destroyed, remove the equipped monster from play.
Fusilier Dragon, the Dual-Mode Beast	DR3	FusilierDragontheDualModeBeast	Machine/Effect	Dark	7	2800	2000			You can Normal Summon or Set this card without Tributing. If you do, its original ATK and DEF are halved.
Fusion Sage	DP1	FusionSage	Normal Spell							Add 1 "Polymerization" card from your Deck to your hand. Then shuffle your Deck.
Fusion Weapon	DR3	FusionWeapon	Equip Spell							This card can only be equipped to a Fusion Monster of Level 6 or less. Increase the ATK and DEF of the equipped monster by 1500 points.
Future Fusion	POTD	FutureFusion1	Continuous Spell						A0/T1	Reveal 1 Fusion Monster in your Extra Deck and send, from your Main Deck to the Graveyard, the Fusion Material Monsters that are listed on that Fusion Monster Card. During your 2nd Standby Phase after this card's activation, Special Summon 1 of that Fusion Monster from your Extra Deck and target it with this card. (This Special Summon is treated as a Fusion Summon.) When this card leaves the field, destroy that target. When that target is destroyed, destroy this card.
Gaia Power	YSD	GaiaPower	Field Spell							Increase the ATK of all EARTH monsters by 500 points and decrease their DEF by 400 points.
Gaia Soul the Combustible Collective	DR3	GaiaSoultheCombustibleCollective	Pyro/Effect	Fire	4	2000	0			You can Tribute up to 2 Pyro-Type monsters on your side of the field. If you do this, increase the ATK of this monster by the number of Tributed monsters x 1000 points. When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. Destroy this card during the End Phase.
