Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Dark World Dealings	STON	DarkWorldDealings	Normal Spell							Each player draws 1 card. Then each player discards 1 card.
Dark World Lightning	CP03	DarkWorldLightning	Normal Spell							Select 1 face-down card on the field and destroy it, and after that, select 1 card from your hand and discard it.
Dark World Lightning	DR04	DarkWorldLightning	Normal Spell							Select 1 face-down card on the field and destroy it, and after that, select 1 card from your hand and discard it.
Darkblaze Dragon	SDRL	DarkblazeDragon	Dragon/Effect	Fire	7	1200	1000			When this card is Special Summoned from the Graveyard, its ATK and DEF increase to become twice it's original ATK and DEF. When this card destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the ATK of the destroyed monster.
Dawnbreak Gardna	TAEV	DawnbreakGardna	Warrior/Gemini/Effect	Light	3	1500	500			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *The original DEF of this card becomes 2300.
De-Fusion	DP04	DeFusion1	Quick-Play Spell							Target 1 face-up Fusion Monster on the field; shuffle that target into the Extra Deck, then, if all the Fusion Material Monsters that were used for its Fusion Summon are in your Graveyard, you can Special Summon all of them.
Decoy Dragon	SDRL	DecoyDragon	Dragon/Effect	Fire	2	300	200			When this card is selected as an attack target by your opponent's monster, select 1 Level 7 or higher Dragon-Type monster from your Graveyard, Special Summon it, and switch the attack target to that monster.
Defensive Tactics	GLAS	DefensiveTactics1	Normal Trap							If you control a face-up "Gladiator Beast" monster: For the rest of this turn, monsters you control cannot be destroyed by battle, and any Battle Damage you take is reduced to 0. After this card resolves, put it on the bottom of your Deck.
Dekoichi the Battlechanted Locomotive	HL05	DekoichitheBattlechantedLocomotive1	Machine/Effect	Dark	4	1400	1000	L		FLIP: Draw 1 card, then draw 1 additional card for each face-up "Bokoichi the Freightening Car" you control.
Dekoichi the Battlechanted Locomotive	YSDS	DekoichitheBattlechantedLocomotive1	Machine/Effect	Dark	4	1400	1000	L		FLIP: Draw 1 card, then draw 1 additional card for each face-up "Bokoichi the Freightening Car" you control.
Demise, King of Armageddon	DR04	DemiseKingofArmageddon	Fiend/Ritual/Effect	Dark	8	2400	2000			This card can only be Ritual Summoned with the Ritual Spell Card, "End of the World". By paying 2000 Life Points, destroy all cards on the field except this card.
Demise, King of Armageddon	SOI	DemiseKingofArmageddon	Fiend/Ritual/Effect	Dark	8	2400	2000			This card can only be Ritual Summoned with the Ritual Spell Card, "End of the World". By paying 2000 Life Points, destroy all cards on the field except this card.
Des Croaking	DR04	DesCroaking	Normal Spell							Activate only when there are 3 face-up "Des Frog" on your side of the field. Destroy all cards on your opponent's side of the field.
Des Frog	DR04	DesFrog	Aqua/Effect	Water	5	1900	0			When this card is Tribute Summoned successfully, you can Special Summon "Des Frog"(s) from your hand or Deck up to the same number of "T.A.D.P.O.L.E."(s) in your Graveyard.
Des Mosquito	YDB1	DesMosquito1	Insect/Effect	Dark	3	500	500	L		When this card is Normal or Special Summoned: Place 2 counters on it. It gains 500 ATK for each of these counters. If this card would be destroyed by battle, remove 1 of these counters instead.
Desert Twister	TAEV	DesertTwister	Fiend/Effect	Wind	6	2300	2000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 1 EARTH and 2 WIND monsters from your Graveyard. Once per turn, you can discard 1 card to destroy 1 Spell or Trap Card on the field.
Destiny Draw	DP05	DestinyDraw2	Normal Spell							Discard 1 "Destiny HERO" card; draw 2 cards.
Destiny HERO - Blade Master	DP05	DestinyHEROBladeMaster1	Warrior/Effect	Dark	3	300	600			During your opponent's Battle Phase: You can discard this card; all face-up "Destiny HERO" monsters you control gain 800 ATK until the End Phase.
Destiny HERO - Captain Tenacious	DP05	DestinyHEROCaptainTenacious1	Warrior/Effect	Dark	3	800	800			Once per turn, during your Standby Phase: You can target 1 "Destiny HERO" monster in your Graveyard that was destroyed by battle since your last Standby Phase, if you controlled this face-up card when the target was destroyed; Special Summon that target.
Destiny HERO - Captain Tenacious	DR04	DestinyHEROCaptainTenacious1	Warrior/Effect	Dark	3	800	800			Once per turn, during your Standby Phase: You can target 1 "Destiny HERO" monster in your Graveyard that was destroyed by battle since your last Standby Phase, if you controlled this face-up card when the target was destroyed; Special Summon that target.
Destiny HERO - Dasher	DP05	DestinyHERODasher1	Warrior/Effect	Dark	6	2100	1000			Once per turn: You can Tribute 1 other monster; this card gains 1000 ATK until the End Phase. If this card attacks, change it to Defense Position at the end of the Battle Phase. One time only, when you draw a Monster Card during your Draw Phase while this card is in your Graveyard: You can reveal it; Special Summon it. This card must be in the Graveyard to activate and to resolve this effect.
Destiny HERO - Defender	DP05	DestinyHERODefender1	Warrior/Effect	Dark	4	100	2700			During each of your opponent's Standby Phases: Your opponent draws 1 card. This card must be in face-up Defense Position to activate and to resolve this effect.
Destiny HERO - Diamond Dude	DP05	DestinyHERODiamondDude1	Warrior/Effect	Dark	4	1400	1600			Once per turn: You can reveal the top card of your Deck, and if it is a Normal Spell Card, send it to the Graveyard, otherwise place it on the bottom of your Deck. During the Main Phase of your next turn, you can activate the effect of that Spell Card in your Graveyard (even if you no longer control this face-up card).
Destiny HERO - Diamond Dude	DR04	DestinyHERODiamondDude1	Warrior/Effect	Dark	4	1400	1600			Once per turn: You can reveal the top card of your Deck, and if it is a Normal Spell Card, send it to the Graveyard, otherwise place it on the bottom of your Deck. During the Main Phase of your next turn, you can activate the effect of that Spell Card in your Graveyard (even if you no longer control this face-up card).
Destiny HERO - Dogma	DP05	DestinyHERODogma1	Warrior/Effect	Dark	8	3400	2400			Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by Tributing 3 monsters, including at least 1 "Destiny HERO" monster, and cannot be Special Summoned by other ways. If you still control this face-up card during your opponent's next Standby Phase after you Special Summoned it: Halve your opponent's Life Points.
Destiny HERO - Doom Lord	DP05	DestinyHERODoomLord1	Warrior/Effect	Dark	3	600	800			Once per turn: You can target 1 monster your opponent controls; banish that target. You cannot declare an attack the turn you activate this effect. You must control this face-up Attack Position card to activate and to resolve this effect. The banished monster returns to the opponent's side of the field, in the same battle position, during your 2nd Standby Phase after activation.
Destiny HERO - Doom Lord	DR04	DestinyHERODoomLord1	Warrior/Effect	Dark	3	600	800			Once per turn: You can target 1 monster your opponent controls; banish that target. You cannot declare an attack the turn you activate this effect. You must control this face-up Attack Position card to activate and to resolve this effect. The banished monster returns to the opponent's side of the field, in the same battle position, during your 2nd Standby Phase after activation.
Destiny HERO - Double Dude	DP05	DestinyHERODoubleDude1	Warrior/Effect	Dark	6	1000	1000			Cannot be Special Summoned. This card can attack twice during the same Battle Phase. During your Standby Phase, if this card was destroyed since your last Standby Phase: You can Special Summon 2 "Double Dude Tokens" (Warrior-Type/DARK/Level 4/ATK 1000/DEF 1000). This card must be in your Graveyard to activate and to resolve this effect.
Destiny HERO - Dreadmaster	DP05	DestinyHERODreadmaster1	Warrior/Effect	Dark	8	?	?			If this card was Special Summoned by "Clock Tower Prison": Destroy all monsters you control, except face-up "Destiny HERO" monsters, then you can Special Summon up to 2 "Destiny HERO" monsters from your Graveyard. During any turn this card is Special Summoned, "Destiny HERO" monsters you control cannot be destroyed, and you take no Battle Damage when they battle. The ATK and DEF of this card are equal to the combined original ATK of all other "Destiny HERO" monsters you control.
Destiny HERO - Dreadmaster	DR04	DestinyHERODreadmaster1	Warrior/Effect	Dark	8	?	?			If this card was Special Summoned by "Clock Tower Prison": Destroy all monsters you control, except face-up "Destiny HERO" monsters, then you can Special Summon up to 2 "Destiny HERO" monsters from your Graveyard. During any turn this card is Special Summoned, "Destiny HERO" monsters you control cannot be destroyed, and you take no Battle Damage when they battle. The ATK and DEF of this card are equal to the combined original ATK of all other "Destiny HERO" monsters you control.
Destiny HERO - Fear Monger	DP05	DestinyHEROFearMonger1	Warrior/Effect	Dark	4	1000	1000			During your Standby Phase, if this card is in your Graveyard because it was destroyed by battle and sent there since your last Standby Phase: Target 1 "Destiny HERO" monster in your Graveyard, except a "Destiny HERO - Fear Monger"; Special Summon that target.
Destiny HERO - Malicious	DP05	DestinyHEROMalicious2	Warrior/Effect	Dark	6	800	800		A2/T2	You can banish this card from your Graveyard; Special Summon 1 "Destiny HERO - Malicious" from your Deck.
Destiny HERO - Plasma	CT04	DestinyHEROPlasma1	Warrior/Effect	Dark	8	1900	600			Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by Tributing 3 monsters you control, and cannot be Special Summoned by other ways. Negate the effects of all face-up monsters your opponent controls. Once per turn: You can target 1 monster your opponent controls; equip that target to this card, and this card gains ATK equal to half the ATK of that equipped monster (you can only equip 1 monster at a time to this card with this effect).
Destiny Mirage	DP05	DestinyMirage1	Normal Trap							When a "Destiny HERO" monster you control is destroyed and sent to the Graveyard by an opponent's card effect: Special Summon, to your side of the field, all "Destiny HERO" monsters that were destroyed and sent to either Graveyard this turn.
Destiny Signal	DP05	DestinySignal1	Normal Trap							When a monster you control is destroyed by battle and sent to the Graveyard: Special Summon 1 Level 4 or lower "Destiny HERO" monster from your hand or Deck.
Destiny Signal	DR04	DestinySignal1	Normal Trap							When a monster you control is destroyed by battle and sent to the Graveyard: Special Summon 1 Level 4 or lower "Destiny HERO" monster from your hand or Deck.
Destroyersaurus	FOTB	Destroyersaurus	Dinosaur/Effect	Earth	4	1800	1100			You can discard this card to the Graveyard to add 1 "Jurassic World" from your Deck to your hand.
Destruction Cyclone	STON	DestructionCyclone	Reptile/Effect	Wind	7	2000	1500			When this card is destroyed by battle and sent to the Graveyard, destroy all face-down and non-WIND monsters.
Destruction of Destiny	DP05	DestructionofDestiny	Normal Trap							Send 3 cards from the top of your Deck to the Graveyard, and take 1000 points of damage for each Spell or Trap Card you sent to the Graveyard by this effect.
Destruction of Destiny	DR04	DestructionofDestiny	Normal Trap							Send 3 cards from the top of your Deck to the Graveyard, and take 1000 points of damage for each Spell or Trap Card you sent to the Graveyard by this effect.
Destructive Draw	TAEV	DestructiveDraw	Continuous Trap							If either player has no cards in their hand at the start of their Draw Phase, they can draw 1 more card in addition to their normal draw. This card's controller loses 700 Life Points during their End Phase (If less than 700, they become 0 instead). When this face-up card is removed from the field, inflict 3000 damage to the player who controlled it.
Detonator Circle A	GLAS	DetonatorCircleA	Normal Trap							Destroy 1 face-up monster with an A-Counter(s), and then inflict 1000 damage to each player.
Diabolos, King of the Abyss	FOTB	DiabolosKingoftheAbyss	Dragon/Effect	Dark	7	2800	1000			This card cannot be Special Summoned. If you Tribute Summon this card, the Tributes must be DARK. This card cannot be Tributed by a card's effect. During your opponent's Draw Phase, before their draw, look at the top card of their Deck, then put that card on the top or bottom of their Deck.
Diamond-Dust Cyclone	GLAS	DiamondDustCyclone	Quick-Play Spell							Select 1 monster with 4 or more Fog Counters. Destory it and then draw 1 card for every 4 Fog Counters that were on it.
Different Dimension Capsule	DP04	DifferentDimensionCapsule	Normal Spell							Select 1 card from your Deck and remove it from play face-down. During your 2nd Standby Phase after activation, destroy this card and add the removed card to your hand.
Dimension Wall	DR04	DimensionWall	Normal Trap							Activate only when an opponent's monster declares an attack. Instead of you, your opponent takes the Battle Damage you would have taken from this battle.
Dimensional Fissure	DR04	DimensionalFissure1	Continuous Spell							Any monster sent to the Graveyard is banished instead.
Disarm	GLAS	Disarm	Counter Trap							Return 1 "Gladiator Beast" monster from your hand to the Deck, and negate the activation and effect of a Spell Card, and destroy it.
Disciple of the Forbidden Spell	DR04	DiscipleoftheForbiddenSpell	Warrior/Effect	Light	4	1700	800			When this card is Normal Summoned, Flip Summoned, or Special Summoned, declare different Monster Card Attributes equal to the number of "Disciple of the Forbidden Spell"(s) in your Graveyard. If this card attacks a monster that has a declared Attribute, destroy the monster without applying damage calculation.
Disciple of the Forbidden Spell	SOI	DiscipleoftheForbiddenSpell	Warrior/Effect	Light	4	1700	800			When this card is Normal Summoned, Flip Summoned, or Special Summoned, declare different Monster Card Attributes equal to the number of "Disciple of the Forbidden Spell"(s) in your Graveyard. If this card attacks a monster that has a declared Attribute, destroy the monster without applying damage calculation.
Divine Dragon - Excelion	DR04	DivineDragonExcelion	Dragon/Effect	Light	5	1500	900			When this card is Normal Summoned, it gets 1 of the following effects for each "Divine Dragon - Excelion" in your Graveyard when this effect resolves (your choice). These effects cannot accumulate. *Increase the ATK of this card by 1000 points. *If this card destroys your opponent's monster as a result of battle, it can attack once again in a row. *When this card destroys a monster as a result of battle and sends it to the Graveyard, inflict damage to your opponent's Life Points equal to the ATK of the destroyed monster.
Divine Dragon - Excelion	SOI	DivineDragonExcelion	Dragon/Effect	Light	5	1500	900			When this card is Normal Summoned, it gets 1 of the following effects for each "Divine Dragon - Excelion" in your Graveyard when this effect resolves (your choice). These effects cannot accumulate. *Increase the ATK of this card by 1000 points. *If this card destroys your opponent's monster as a result of battle, it can attack once again in a row. *When this card destroys a monster as a result of battle and sends it to the Graveyard, inflict damage to your opponent's Life Points equal to the ATK of the destroyed monster.
Divine Sword - Phoenix Blade	CP04	DivineSwordPhoenixBlade	Equip Spell							Equip only to a Warrior-Type monster. It gains 300 ATK. During your Main Phase, if this card is in your Graveyard you can remove from play 2 Warrior-Type monsters in your Graveyard to add this card to your hand.
Doitsu	DR04	Doitsu	Fairy/Union/Effect	Earth	4	100	200			Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your "Soitsu" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK of the equipped monster by 2500 points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
Doom Dozer	DR04	DoomDozer	Insect/Effect	Earth	8	2800	2600			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 Insect-Type monsters from your Graveyard. When this card inflicts Battle Damage to your opponent, send 1 card from the top of your opponent's Deck to the Graveyard.
Doom Dozer	SOI	DoomDozer	Insect/Effect	Earth	8	2800	2600			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 Insect-Type monsters from your Graveyard. When this card inflicts Battle Damage to your opponent, send 1 card from the top of your opponent's Deck to the Graveyard.
Doom Shaman	TAEV	DoomShaman	Spellcaster/Gemini/Effect	Dark	6	2400	2000			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *Once per turn, you can Special Summon 1 Fiend-Type monster from your hand or from either player's Graveyard. When this card is removed from the field, destroy all Fiend-Type monsters Special Summoned by this effect.
Double Summon	TAEV	DoubleSummon	Normal Spell							You can Normal Summon 1 additional time this turn. You can only gain this effect once per turn.
Double-Edged Sword Technique	GLAS	DoubleEdgedSwordTechnique1	Normal Trap							Target 2 "Six Samurai" monsters in your Graveyard; Special Summon those targets in face-up Attack Position, then destroy them during the End Phase and take damage equal to monster's ATK.
Dragon Ice	GLAS	DragonIce1	Dragon/Effect	Water	5	1800	2200			When your opponent Special Summons a monster (except during the Damage Step): You can discard 1 card; Special Summon this card from your hand or Graveyard. There can only be 1 "Dragon Ice" on the field.
Dragon's Mirror	DR04	DragonsMirror	Normal Spell							Remove from play, from your side of the field or your Graveyard, Fusion Material Monsters that are listed on a Dragon-Type Fusion Monster Card, and Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon).
Draining Shield	SDRL	DrainingShield2	Normal Trap							When an opponent's monster declares an attack: Target the attacking monster; negate that attack, and if you do, gain Life Points equal to that target's ATK.
Draining Shield	YSDJ	DrainingShield2	Normal Trap							When an opponent's monster declares an attack: Target the attacking monster; negate that attack, and if you do, gain Life Points equal to that target's ATK.
Drillroid	DR04	Drillroid1	Machine/Effect	Earth	4	1600	1600	L		Before damage calculation, if this card attacks a Defense Position monster: Destroy that monster.
Drillroid	YSDS	Drillroid1	Machine/Effect	Earth	4	1600	1600	L		Before damage calculation, if this card attacks a Defense Position monster: Destroy that monster.
Dust Tornado	SDRL	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Dust Tornado	YSDJ	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Dweller in the Depths	FOTB	DwellerintheDepths	Dragon/Effect	Earth	3	1500	700			This card gains 300 ATK for every Continuous Spell Card you control.
E - Emergency Call	DP03	EEmergencyCall1	Normal Spell						A2/T2	Add 1 "Elemental HERO" monster from your Deck to your hand.
E - Emergency Call	DR04	EEmergencyCall1	Normal Spell						A2/T2	Add 1 "Elemental HERO" monster from your Deck to your hand.
Earthquake	YSDS	Earthquake1	Normal Spell							Change all face-up monsters on the field to Defense Position.
Ebon Magician Curran	DR04	EbonMagicianCurran	Spellcaster/Effect	Dark	2	1200	0			During your Standby Phase, inflict 300 damage to your opponent for each monster on your opponent's side of the field.
Edge Hammer	DP03	EdgeHammer1	Normal Trap							Tribute 1 "Elemental HERO Bladedge" to target 1 monster your opponent controls; destroy that target and inflict damage to your opponent equal to that target's original ATK.
Electric Virus	STON	ElectricVirus	Thunder/Effect	Light	3	1000	1000			By discarding this card from your hand to the Graveyard, take control of 1 face-up Machine or Dragon-Type monster your opponent controls until the end of this turn.
Elemental Absorber	DR04	ElementalAbsorber	Continuous Trap							Remove from play 1 Monster Card in your hand. While this card is on the field, your opponent's monsters that have the same Attribute as the monster removed by this effect cannot declare an attack.
Elemental HERO Air Neos	STON	ElementalHeroAirNeos	Warrior/Fusion/Effect	Wind	7	2500	2000			Elemental HERO Neos + "Neo-Spacian Air Hummingbird" This card can only be Special Summoned from your Extra Deck by returning the above cards you control to the Deck. (You do not use "Polymerization".) While your Life Points are lower than your opponent's, this card gains ATK equal to the difference. This card returns to the Extra Deck during the End Phase.
Elemental HERO Aqua Neos	DP03	ElementalHEROAquaNeos1	Warrior/Fusion/Effect	Water	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Aqua Dolphin". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can discard 1 card; destroy 1 random card in your opponent's hand. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Avian	YSDJ	ElementalHEROAvian1	Warrior	Wind	3	1000	1000			A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
Elemental HERO Bladedge	DP03	ElementalHEROBladedge1	Warrior/Effect	Earth	7	2600	1800			If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Elemental HERO Bladedge	DR04	ElementalHEROBladedge1	Warrior/Effect	Earth	7	2600	1800			If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Elemental HERO Bladedge	YSDJ	ElementalHEROBladedge1	Warrior/Effect	Earth	7	2600	1800			If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Elemental HERO Bubbleman	DR04	ElementalHEROBubbleman1	Warrior/Effect	Water	4	800	1200			If this is the only card in your hand, you can Special Summon it (from your hand). When this card is Summoned: You can draw 2 cards. You must control no other cards and have no cards in your hand to activate and to resolve this effect.
Elemental HERO Bubbleman	YSDJ	ElementalHEROBubbleman1	Warrior/Effect	Water	4	800	1200			If this is the only card in your hand, you can Special Summon it (from your hand). When this card is Summoned: You can draw 2 cards. You must control no other cards and have no cards in your hand to activate and to resolve this effect.
Elemental HERO Burstinatrix	YSDJ	ElementalHEROBurstinatrix1	Warrior	Fire	3	1200	800			A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Captain Gold	FOTB	ElementalHEROCaptainGold1	Warrior/Effect	Light	4	2100	800			You can discard this card to the Graveyard; add 1 "Skyscraper" from your Deck to your hand. If "Skyscraper" is not face-up on the field, destroy this card.]
Elemental HERO Chaos Neos	GLAS	ElementalHEROChaosNeos1	Warrior/Fusion/Effect	Dark	9	3000	2500			"Elemental HERO Neos" + "Neo-Spacian Dark Panther" + "Neo-Spacian Glow Moss". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) During the End Phase: Shuffle this card into the Extra Deck, then Set all face-up monsters on the field. Once per turn, during your Main Phase 1: You can toss a coin 3 times. *3 Heads: Destroy all monsters your opponent controls. *2 Heads: For the rest of this turn, the effects of all face-up monsters your opponent controls are negated. *1 Head: Return all monsters you control to the hand.
Elemental HERO Clayman	YSDJ	ElementalHEROClayman1	Warrior	Earth	4	800	2000			An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.
Elemental HERO Dark Neos	DP03	ElementalHERODarkNeos1	Warrior/Fusion/Effect	Dark	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Dark Panther". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) If this card is not already targeting a monster with its effect: You can target 1 face-up Effect Monster on the field; while you control this face-up card, that target's effect on the field is negated. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Darkbright	TAEV	ElementalHERODarkbright1	Warrior/Fusion/Effect	Dark	6	2000	1000			Elemental HERO Sparkman + "Elemental HERO Necroshade" Must be Fusion Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. If this card attacks, change it to Defense Position at the end of the Damage Step. If this card is destroyed: Target 1 monster your opponent controls; destroy that target.
Elemental HERO Flare Neos	DP03	ElementalHEROFlareNeos1	Warrior/Fusion/Effect	Fire	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Flare Scarab". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) This card gains 400 ATK for each Spell/Trap Card on the field. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Glow Neos	STON	ElementalHEROGlowNeos1	Warrior/Fusion/Effect	Light	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Glow Moss". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) During the End Phase: Shuffle this card into the Extra Deck. Once per turn, during your Main Phase 1: You can target 1 face-up card your opponent controls; destroy that target, then apply the effect based on its type. *Monster: This card cannot attack this turn. *Spell: This card can attack your opponent directly this turn. *Trap: Change this card to Defense Position.
Elemental HERO Grand Neos	CT04	ElementalHEROGrandNeos1	Warrior/Fusion/Effect	Earth	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Grand Mole". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can target 1 monster your opponent controls; return that target to the hand. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Grand Neos	STON	ElementalHEROGrandNeos1	Warrior/Fusion/Effect	Earth	7	2500	2000			"Elemental HERO Neos" + "Neo-Spacian Grand Mole". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can target 1 monster your opponent controls; return that target to the hand. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Magma Neos	TAEV	ElementalHEROMagmaNeos1	Warrior/Fusion/Effect	Fire	9	3000	2500			"Elemental HERO Neos" + "Neo-Spacian Flare Scarab" + "Neo-Spacian Grand Mole". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) This card gains 400 ATK for each card on the field. During the End Phase: Shuffle this card into the Extra Deck. When this card is shuffled into the Extra Deck this way; Return all cards on the field to the hand.
Elemental HERO Marine Neos	TAEV	ElementalHEROMarineNeos1	Warrior/Fusion/Effect	Water	8	2800	2300			"Elemental HERO Neos" + "Neo-Spacian Marine Dolphin". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can destroy 1 random card in your opponent's hand.
Elemental HERO Mariner	DR04	ElementalHEROMariner1	Warrior/Fusion/Effect	Water	5	1400	1000			"Elemental HERO Bubbleman" + "Elemental HERO Avian". Must be Fusion Summoned and cannot be Special Summoned by other ways. While you have any face-down card(s) in your Spell & Trap Card Zones, this card can attack your opponent directly.
Elemental HERO Necroid Shaman	DR04	ElementalHERONecroidShaman1	Warrior/Fusion/Effect	Dark	6	1900	1800			"Elemental HERO Wildheart" + "Elemental HERO Necroshade". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card is Special Summoned: Target 1 monster your opponent controls; destroy that target, then Special Summon 1 monster from your opponent's Graveyard to their side of the field.
Elemental HERO Necroshade	YSDJ	ElementalHERONecroshade1	Warrior/Effect	Dark	5	1600	1800			Once, while this card is in the Graveyard, you can Normal Summon 1 Level 5 or higher "Elemental HERO" monster from your hand without Tributes.
Elemental HERO Neo Bubbleman	DR04	ElementalHeroNeoBubbleman	Warrior/Effect	Water	4	800	1200			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending "Elemental HERO Bubbleman" on your side of the field and "Metamorphosis" in your hand to the Graveyard. This card's name is treated as "Elemental HERO Bubbleman" while it is face-up on the field. Destroy an opponent's monster that battles this card at the end of the Damage Step.
Elemental HERO Neo Bubbleman	SOI	ElementalHeroNeoBubbleman	Warrior/Effect	Water	4	800	1200			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending "Elemental HERO Bubbleman" on your side of the field and "Metamorphosis" in your hand to the Graveyard. This card's name is treated as "Elemental HERO Bubbleman" while it is face-up on the field. Destroy an opponent's monster that battles this card at the end of the Damage Step.
Elemental HERO Neos	DP03	ElementalHERONeos1	Warrior	Light	7	2500	2000			A new Elemental HERO has arrived from Neo-Space! When he initiates a Contact Fusion with a Neo-Spacian his unknown powers are unleashed.
Elemental HERO Neos Alius	TAEV	ElementalHERONeosAlius1	Warrior/Gemini/Effect	Light	4	1900	1300			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect. *This face-up card's name becomes "Elemental HERO Neos".
Elemental HERO Phoenix Enforcer	DP05	ElementalHEROPhoenixEnforcer1	Warrior/Fusion/Effect	Fire	6	2100	1200			"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card cannot be destroyed by battle.
Elemental HERO Phoenix Enforcer	DR04	ElementalHEROPhoenixEnforcer1	Warrior/Fusion/Effect	Fire	6	2100	1200			"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card cannot be destroyed by battle.
Elemental HERO Plasma Vice	CT04	ElementalHEROPlasmaVice1	Warrior/Fusion/Effect	Earth	8	2600	2300			"Elemental HERO Sparkman" + "Elemental HERO Bladedge". Must be Fusion Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. You can discard 1 card to target 1 Attack Position monster your opponent controls; destroy that target.
Elemental HERO Plasma Vice	GLAS	ElementalHEROPlasmaVice1	Warrior/Fusion/Effect	Earth	8	2600	2300			"Elemental HERO Sparkman" + "Elemental HERO Bladedge". Must be Fusion Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. You can discard 1 card to target 1 Attack Position monster your opponent controls; destroy that target.
Elemental HERO Rampart Blaster	DR04	ElementalHERORampartBlaster1	Warrior/Fusion/Effect	Earth	6	2000	2500			"Elemental HERO Clayman" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. This card can attack while in face-up Defense Position, but only if your opponent controls no monsters, and if it does, this card's ATK is halved during damage calculation only.
