Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Deck Lockdown	LODT	DeckLockdown	Continuous Spell							Neither player can add cards to their hand except by drawing them, and cannot Special Summon monsters from the Deck. Destroy this card during your 2nd Standby Phase after activation.
Deepsea Macrotrema	PTDN	DeepseaMacrotrema	Fish/Effect	Water	1	600	100			When this card is sent from the field to the Graveyard, all face up WATER monsters you control gain 500 ATK until the end of this turn.
Defense Draw	TDGS	DefenseDraw	Normal Trap							Activate only during damage calculation during your opponent's turn. The Battle Damage you would receive becomes 0. Draw 1 card.
Demise of the Land	LODT	DemiseoftheLand	Quick-Play Spell							Activate only when your opponent Special Summons a monster. Select 1 Field Spell Card from your Deck and activate it.
Des Lacooda	GLD1	DesLacooda	Zombie/Effect	Earth	3	500	600			Once per turn, you can flip this card into face-down Defense Position. When this card is Flip Summoned, draw 1 card.
Des Lacooda	SDZW	DesLacooda	Zombie/Effect	Earth	3	500	600			Once per turn, you can flip this card into face-down Defense Position. When this card is Flip Summoned, draw 1 card.
Des Mosquito	DLG1	DesMosquito1	Insect/Effect	Dark	3	500	500	L		When this card is Normal or Special Summoned: Place 2 counters on it. It gains 500 ATK for each of these counters. If this card would be destroyed by battle, remove 1 of these counters instead.
Destiny Draw	DLG1	DestinyDraw2	Normal Spell							Discard 1 "Destiny HERO" card; draw 2 cards.
Destiny End Dragoon	LODT	DestinyEndDragoon1	Warrior/Fusion/Effect	Dark	10	3000	3000			"Destiny HERO - Plasma" + "Destiny HERO - Dogma". A Fusion Summon of this card can only be done with the above Fusion Material Monsters. Once per turn: You can target 1 monster your opponent controls; destroy that target and inflict damage to your opponent equal to its ATK on the field. You cannot conduct your Battle Phase the turn you activate this effect. During your Standby Phase, if this card is in your Graveyard: You can banish 1 "Destiny HERO" card from your Graveyard; Special Summon this card.
Destiny HERO - Departed	PTDN	DestinyHERODeparted1	Warrior/Effect	Dark	2	1000	0			During your Standby Phase, if this card is in your Graveyard: Special Summon it in face-up Attack Position to your opponent's side of the field. If this card is destroyed by battle, banish it instead of sending it to the Graveyard. If a card effect would send this card to the Graveyard from the hand or Deck, banish it instead.
Destiny HERO - Dread Servant	LODT	DestinyHERODreadServant1	Warrior/Effect	Dark	3	400	700			When this card is Normal Summoned: Place 1 Clock Counter on "Clock Tower Prison". When this card is destroyed by battle and sent to the Graveyard: You can target 1 Spell/Trap Card you control; destroy that target.
Destiny HERO - Dunker	PTDN	DestinyHERODunker1	Warrior/Effect	Dark	4	1200	1700			You can send 1 "Destiny HERO" card from your hand to the Graveyard; inflict 500 damage to your opponent.
Destiny HERO - Fear Monger	CP06	DestinyHEROFearMonger1	Warrior/Effect	Dark	4	1000	1000			During your Standby Phase, if this card is in your Graveyard because it was destroyed by battle and sent there since your last Standby Phase: Target 1 "Destiny HERO" monster in your Graveyard, except a "Destiny HERO - Fear Monger"; Special Summon that target.
Destiny HERO - Malicious	DLG1	DestinyHEROMalicious2	Warrior/Effect	Dark	6	800	800		A2/T2	You can banish this card from your Graveyard; Special Summon 1 "Destiny HERO - Malicious" from your Deck.
Destruction Jammer	LODT	DestructionJammer	Counter Trap							Discard 1 card. Negate the activation of a Spell Card, Trap Card, or Effect Monster's effect that destroys a monster(s) on the field, and destroy that card.
Destructotron	TDGS	Destructotron	Psychic/Effect	Earth	4	1600	400			During the End Phase, if this card is the only Psychic-Type monster you control, destroy it. You can pay 1000 Life Points to destroy 1 face-down Spell or Trap Card your opponent controls.
Dharc the Dark Charmer	TDGS	DharctheDarkCharmer	Spellcaster/Effect	Dark	3	500	1500			FLIP: Take control of 1 DARK monster your opponent controls, while this card remains face-up on the field.
Dice Try	LODT	DiceTry	Counter Trap							Negate the activation of an opponent's Spell Card, Trap Card, or Effect Monster's effect that requires a die roll, and destroy that card.
Dimension Explosion	PTDN	DimensionExplosion	Quick-Play Spell							Return 1 face-up Fusion Monster you control to the Extra Deck. Both players select up to 2 of their monsters that are removed from play, and Special Summon them.
Dimension Wall	CP06	DimensionWall	Normal Trap							Activate only when an opponent's monster declares an attack. Instead of you, your opponent takes the Battle Damage you would have taken from this battle.
Dimensional Alchemist	SDDE	DimensionalAlchemist1	Fairy/Effect	Light	4	1300	200			Once per turn, you can activate this effect to remove from play the top card of your Deck and give this card 500 ATK until the End Phase. When this card is destroyed and sent from your side of the field to the Graveyard, you can select 1 of your removed from play monsters and return it to your hand.
Dimensional Fissure	SDDE	DimensionalFissure1	Continuous Spell							Any monster sent to the Graveyard is banished instead.
Dimensional Inversion	CP07	DimensionalInversion	Normal Trap							Activate only when a monster(s) you own is removed from play by an opponent's effect. Special Summon 1 of those monsters.
Diskblade Rider	LODT	DiskbladeRider	Fiend/Effect	Wind	4	1700	1500			Once per turn, you can remove from play 1 Normal Trap Card from your Graveyard. This card gains 500 ATK until the End Phase of your opponent's turn.
Divine Knight Ishzark	LODT	DivineKnightIshzark	Warrior/Effect	Light	6	2300	1800			Any monster this card destroys by battle is removed from play.
Divine Wrath	5DS1	DivineWrath1	Counter Trap					R		When a monster effect is activated: Discard 1 card; negate the activation, and if you do, destroy that monster.
Doctor Cranium	TDGS	DoctorCranium	Psychic/Effect	Earth	1	100	100			When this card is destroyed by battle and sent to the Graveyard, you can pay 800 Life Points to add 1 Psychic-Type monster from your Deck to your hand.
Domino Effect	TDGS	DominoEffect	Continuous Spell							When a monster your opponent controls is destroyed by battle and sent to the Graveyard, you can send 1 monster you control to the Graveyard to destroy 1 monster your opponent controls.
Don Zaloog	GLD1	DonZaloog1	Warrior/Effect	Dark	4	1400	1500			When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects: *Discard 1 random card from their hand. *Send the top 2 cards of their Deck to the Graveyard.
Doom Dozer	GLD1	DoomDozer	Insect/Effect	Earth	8	2800	2600			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 Insect-Type monsters from your Graveyard. When this card inflicts Battle Damage to your opponent, send 1 card from the top of your opponent's Deck to the Graveyard.
Doom Shaman	CP07	DoomShaman	Spellcaster/Gemini/Effect	Dark	6	2400	2000			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: *Once per turn, you can Special Summon 1 Fiend-Type monster from your hand or from either player's Graveyard. When this card is removed from the field, destroy all Fiend-Type monsters Special Summoned by this effect.
Doomkaiser Dragon	CSOC	DoomkaiserDragon	Zombie/Synchro/Effect	Fire	6	2400	1500			Plaguespreader Zombie + 1 or more non-Tuner Zombie-Type monsters When this card is Special Summoned, you can select 1 Zombie-Type monster in your opponent's Graveyard and Special Summon it to your side of the field in Attack Position. Destroy it when this card is removed from the field.
Doomsday Horror	PTDN	DoomsdayHorror	Fiend/Effect	Dark	4	?	?			The ATK and DEF of this card are each equal to the number of removed from play DARK monsters x 300. When this card is destroyed and sent to the Graveyard, return all removed from play DARK monsters to their owners' Graveyards.
Doppelganger	CSOC	Doppelganger	Continuous Trap							When you take damage from the effect of a monster your opponent controls, inflict the same amount of damage to your opponent.
Double Coston	CP05	DoubleCoston1	Zombie/Effect	Dark	4	1700	1650			This card can be treated as 2 Tributes for the Tribute Summon of a DARK monster.
Double Summon	5DS1	DoubleSummon	Normal Spell							You can Normal Summon 1 additional time this turn. You can only gain this effect once per turn.
Double Tag Team	PTDN	DoubleTagTeam	Normal Trap							Activate only when you Special Summon a "Gladiator Beast" monster. Special Summon 1 Level 4 or lower "Gladiator Beast" monster from your hand or deck.
Drastic Drop Off	PTDN	DrasticDropOff	Counter Trap							Activate only when your opponent adds a card(s) from their Deck to their hand, including drawing a card(s). Your opponent discards 1 of those cards.
Dust Tornado	SDZW	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Earth Effigy	PTDN	EarthEffigy	Rock/Effect	Earth	4	100	2000			This card can be treated as 2 Tributes for the Tribute Summon of an EARTH Normal Monster.
Ehren, Lightsworn Monk	LODT	EhrenLightswornMonk	Warrior/Effect	Light	4	1600	1000			If this card attacks a Defense Position monster, return that monster to its owner's Deck before damage calculation. During each of your End Phases, send the top 3 cards of your Deck to the Graveyard.
Elegant Egotist	DLG1	ElegantEgotist	Normal Spell							Activate only when there are 1 or more "Harpie Lady" on the field. Special Summon 1 "Harpie Lady" or "Harpie Lady Sisters" from your hand or your Deck.
Elegant Egotist	RP01	ElegantEgotist	Normal Spell							Activate only when there are 1 or more "Harpie Lady" on the field. Special Summon 1 "Harpie Lady" or "Harpie Lady Sisters" from your hand or your Deck.
Elemental HERO Captain Gold	DP06	ElementalHEROCaptainGold1	Warrior/Effect	Light	4	2100	800			You can discard this card to the Graveyard; add 1 "Skyscraper" from your Deck to your hand. If "Skyscraper" is not face-up on the field, destroy this card.]
Elemental HERO Divine Neos	CSOC	ElementalHERODivineNeos1	Warrior/Fusion/Effect	Light	12	2500	2500			Must be Fusion Summoned using any 5 "Neos", "Neo Space", "Neo-Spacian", or "HERO" monsters, including at least 1 "Neos" or "Neo Space" monster, 1 "Neo-Spacian" monster, and 1 "HERO" monster, and cannot be Special Summoned by other ways. Once per turn: You can banish 1 "Neos", "Neo Space", "Neo-Spacian", or "HERO" monster from your Graveyard; this card gains 500 ATK, and until the End Phase it also gains the banished monster's effects.
Elemental HERO Heat	PP02	ElementalHEROHeat1	Pyro/Effect	Fire	4	1600	1200			This card gains 200 ATK for each face-up "Elemental HERO" monster you control.
Elemental HERO Inferno	PP02	ElementalHEROInferno1	Pyro/Fusion/Effect	Fire	8	2300	1600			"Elemental HERO Heat" + "Elemental HERO Lady Heat". Must be Fusion Summoned and cannot be Special Summoned by other ways. If this card battles a WATER monster, this card gains 1000 ATK during the Damage Step only.
Elemental HERO Knospe	PP02	ElementalHEROKnospe1	Plant/Effect	Earth	3	600	1000			Each time this card inflicts Battle Damage to your opponent: It gains 100 ATK and loses 100 DEF. While you control another face-up "Elemental HERO" monster, your opponent cannot target this card for an attack, and this card can attack your opponent directly.
Elemental HERO Lady Heat	PP02	ElementalHEROLadyHeat1	Pyro/Effect	Fire	4	1300	1000			During each of your End Phases: Inflict 200 damage to your opponent for each face-up "Elemental HERO" monster you control.
Elemental HERO Neos Alius	DP06	ElementalHERONeosAlius1	Warrior/Gemini/Effect	Light	4	1900	1300			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect. *This face-up card's name becomes "Elemental HERO Neos".
Elemental HERO Ocean	CP07	ElementalHEROOcean1	Warrior/Effect	Water	4	1500	1200			Once per turn, during your Standby Phase: You can target 1 "HERO" monster you control or in your Graveyard; return that target to the hand.
Elemental HERO Poison Rose	PP02	ElementalHEROPoisonRose1	Plant/Effect	Earth	6	1900	2000			Cannot be Normal Summoned or Set. Must be Special Summoned with "Rose Bud" and cannot be Special Summoned by other ways. Each time this card inflicts Battle Damage to your opponent: It gains 200 ATK and loses 200 DEF. Your opponent can only target "Elemental HERO Poison Rose" for attacks.
Elemental HERO Storm Neos	PTDN	ElementalHEROStormNeos1	Warrior/Fusion/Effect	Wind	9	3000	2500			"Elemental HERO Neos" + "Neo-Spacian Air Hummingbird" + "Neo-Spacian Aqua Dolphin". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can destroy all Spell and Trap Cards on the field. During the End Phase: Shuffle this card into the Extra Deck. When this card is shuffled into the Extra Deck this way: Shuffle all cards on the field into the Deck.
Elemental HERO Stratos	CP06	ElementalHEROStratos1	Warrior/Effect	Wind	4	1800	300		A1/T1	When this card is Normal or Special Summoned: You can activate 1 of these effects: *You can destroy Spell/Trap Cards on the field, up to the number of other "HERO" monsters you control. *Add 1 "HERO" monster from your Deck to your hand.
Elemental HERO Terra Firma	PP02	ElementalHEROTerraFirma1	Warrior/Fusion/Effect	Earth	8	2500	2000			"Elemental HERO Ocean" + "Elemental HERO Woodsman". Must be Fusion Summoned and cannot be Special Summoned by other ways. You can Tribute 1 face-up "Elemental HERO" monster; this card gains ATK equal to the Tributed monster's ATK, until the End Phase.
Elemental HERO Voltic	PP02	ElementalHEROVoltic1	Thunder/Effect	Light	4	1000	1500			When this card inflicts Battle Damage to your opponent: You can target 1 of your banished "Elemental HERO" monsters; Special Summon that target.
Elemental HERO Woodsman	PP02	ElementalHEROWoodsman1	Warrior/Effect	Earth	4	1000	2000			Once per turn, during your Standby Phase: You can add 1 "Polymerization" from your Deck or Graveyard to your hand.
Embodiment of Apophis	DLG1	EmbodimentofApophis2	Continuous Trap							During either player's Main Phase: Special Summon this card as a Normal Monster (Reptile-Type/EARTH/Level 4/ATK 1600/DEF 1800). (This card is also still a Trap Card.)
Embodiment of Apophis	RP01	EmbodimentofApophis2	Continuous Trap							During either player's Main Phase: Special Summon this card as a Normal Monster (Reptile-Type/EARTH/Level 4/ATK 1600/DEF 1800). (This card is also still a Trap Card.)
Emergency Teleport	TDGS	EmergencyTeleport	Quick-Play Spell							Special Summon 1 Level 3 or lower Psychic-Type monster from your hand or Deck. During the End Phase this turn, remove from play that monster.
Enemy Controller	SDDE	EnemyController4	Quick-Play Spell							Activate 1 of these effects. *Target 1 face-up monster your opponent controls; change that target's battle position. *Tribute 1 monster, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Equip Shot	TDGS	EquipShot	Normal Trap							Activate only during the Battle Phase. Select 1 Equip Card equipped to a face-up Attack Position monster you control, and select 1 face-up Attack Position monster your opponent controls. Equip that monster with the selected Equip Card. Then, conduct battle between your previously equipped monster and the selected monster (Other effects cannot be activated during this battle).
Eradicator Epidemic Virus	TDGS	EradicatorEpidemicVirus	Normal Trap							Tribute 1 DARK monster with 2500 or more ATK and choose Spell Cards or Trap Cards. Check all Spell and Trap Cards on your opponent's side of the field, your opponent's hand and all cards they draw (until the end of your opponent's 3rd turn after this card's activation), and destroy all cards of the chosen type.
Escape from the Dark Dimension	PTDN	EscapefromtheDarkDimension	Continuous Trap							Select 1 of your removed from play DARK monsters and Special Summon it. When this card is removed from the field, destroy and remove from play that monster. When that monster is destroyed, destroy this card.
Everliving Underworld Cannon	CSOC	EverlivingUnderworldCannon	Continuous Spell							Once during each player's turn, when a Zombie-Type monster is Special Summoned to your side of the field inflict 800 damage to your opponent.
Evil Dragon Ananta	PP02	EvilDragonAnanta	Reptile/Effect	Dark	8	?	?			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play all Reptile-Type monsters from your side of the field and Graveyard. This card's ATK and DEF are each equal to the number of monsters you removed x 600. During each of your End Phases, destroy 1 card on the field.
Evil HERO Dark Gaia	DP06	EvilHERODarkGaia1	Fiend/Fusion/Effect	Earth	8	?	0			1 Fiend-Type Monster + 1 Rock-Type Monster. Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. The original ATK of this card is equal to the combined original ATK of the Fusion Material Monsters used to Fusion Summon it. When this card declares an attack: You can change all Defense Position monsters your opponent controls to face-up Attack Position. (Flip Effects are not activated at this time.)
Evil HERO Infernal Gainer	DP06	EvilHEROInfernalGainer1	Fiend/Effect	Earth	4	1600	0			During your Main Phase 1: You can banish this card to target 1 face-up Fiend-Type monster you control; that target can attack twice during each Battle Phase. During your second Standby Phase after this effect was activated: Special Summon this banished card in face-up Attack Position.
Evil HERO Infernal Prodigy	DP06	EvilHEROInfernalProdigy1	Fiend/Effect	Dark	2	300	600			If you control no monsters, you can Special Summon this card (from your hand) in face-up Attack Position. During the End Phase, if you Tributed this card this turn to Tribute Summon a "HERO" monster: Draw 1 card.
Evil HERO Infernal Sniper	DP06	EvilHEROInfernalSniper1	Fiend/Fusion/Effect	Fire	6	2000	2500			"Elemental HERO Clayman" + "Elemental HERO Burstinatrix". Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. This card cannot be destroyed by Spell Cards. During each of your Standby Phases: Inflict 1000 damage to your opponent. This card must be in face-up Defense Position to activate and to resolve this effect.
Evil HERO Malicious Edge	DP06	EvilHEROMaliciousEdge2	Fiend/Effect	Earth	7	2600	1800			If your opponent controls a monster, you can Tribute Summon this card with 1 Tribute. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent.
Evil HERO Malicious Fiend	DP06	EvilHEROMaliciousFiend1	Fiend/Fusion/Effect	Fire	8	3500	2100			"Evil HERO Malicious Edge" + 1 Level 6 or higher Fiend-Type monster. Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. During your opponent's Battle Phase, all monsters they control are changed to face-up Attack Position, and each monster they control must attack this card, if able.
Evil HERO Wild Cyclone	DP06	EvilHEROWildCyclone1	Fiend/Fusion/Effect	Earth	8	1900	2300			"Elemental HERO Avian" + "Elemental HERO Wildheart". Must be Special Summoned with "Dark Fusion" and cannot be Special Summoned by other ways. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. When this card inflicts Battle Damage to your opponent: Destroy all face-down Spell and Trap Cards your opponent controls.
Exchange of the Spirit	DLG1	ExchangeoftheSpirit	Normal Trap						A0/T1	Activate only by paying 1000 Life Points while there are 15 or more cards in your Graveyard. Both players swap the card(s) in their Graveyard with the card(s) in their Deck. Then, shuffle the card(s) in each new Deck and put it on the Deck Zone.
Exchange of the Spirit	RP01	ExchangeoftheSpirit	Normal Trap						A0/T1	Activate only by paying 1000 Life Points while there are 15 or more cards in your Graveyard. Both players swap the card(s) in their Graveyard with the card(s) in their Deck. Then, shuffle the card(s) in each new Deck and put it on the Deck Zone.
Exiled Force	5DS1	ExiledForce1	Warrior/Effect	Earth	4	1000	1000	D		You can Tribute this card to target 1 monster on the field; destroy that target.
Exiled Force	SDDE	ExiledForce1	Warrior/Effect	Earth	4	1000	1000	D		You can Tribute this card to target 1 monster on the field; destroy that target.
Exodia the Forbidden One	DLG1	ExodiatheForbiddenOne1	Spellcaster/Effect	Dark	3	1000	1000		A1/T1	When you have "Right Leg of the Forbidden One", "Left Leg of the Forbidden One", "Right Arm of the Forbidden One" and "Left Arm of the Forbidden One" in addition to this card in your hand, you win the Duel.
Exodia the Forbidden One	RP01	ExodiatheForbiddenOne1	Spellcaster/Effect	Dark	3	1000	1000		A1/T1	When you have "Right Leg of the Forbidden One", "Left Leg of the Forbidden One", "Right Arm of the Forbidden One" and "Left Arm of the Forbidden One" in addition to this card in your hand, you win the Duel.
Factory of 100 Machines	CSOC	Factoryof100Machines1	Quick-Play Spell							Remove from play all "Morphtronic" monsters from your Graveyard. Target face-up Machine-Type monster you control gains 200 ATK for each card removed, until the End Phase.
Fairy King Truesdale	CP07	FairyKingTruesdale	Plant/Effect	Water	6	2200	1500			While this card is in Defense Position, all Plant-Type monsters you control gain 500 ATK and DEF.
Field Barrier	SDZW	FieldBarrier	Continuous Spell							Field Spell Cards cannot be destroyed. Also, a new Field Spell Card cannot be activated. You can only control 1 face-up "Field Barrier" at a time.
Field-Commander Rahz	PTDN	FieldCommanderRahz	Warrior/Effect	Earth	4	1600	1200			When this card is Normal or Special Summoned, select 1 Level 4 or lower Warrior-Type monster from your Deck, except "Field-Commander Rahz", and place it on top of your Deck.
Fiend's Sanctuary	CP05	FiendsSanctuary1	Normal Spell					D		Special Summon 1 "Metal Fiend Token" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0). It cannot attack. Your opponent takes any Battle Damage you would have taken from battles involving it. During each of your Standby Phases, pay 1000 Life Points or destroy the "Metal Fiend Token".
Fiendish Engine Omega	TDGS	FiendishEngineOmega	Machine/Effect	Dark	8	2800	2000			During your End Phase, Special Summon 1 "Engine Token" (Machine-Type/EARTH/Level 1/ATK 200/DEF 200) in Attack Position. Once per turn, you can have this card gain 1000 ATK. If you do, it is destroyed during the End Phase.
Fighting Spirit	TDGS	FightingSpirit1	Equip Spell					D		The equipped monster gains 300 ATK for each monster your opponent controls. If it would be destroyed by battle, you can destroy this card instead.
Fine	PTDN	Fine	Normal Trap							Discard 2 cards.
Fire Princess	GLD1	FirePrincess1	Pyro/Effect	Fire	4	1300	1500			Each time you gain Life Points, inflict 500 damage to your opponent.
Fire Trooper	PTDN	FireTrooper	Warrior/Effect	Fire	3	1000	1000			When this card is Summoned, you can send it to the Graveyard to inflict 1000 damage to your opponent.
Fires of Doomsday	PTDN	FiresofDoomsday	Quick-Play Spell							If you activate this card, you cannot Summon other monsters this turn. Special Summon 2 "Doomsday Tokens" (Fiend-Type/DARK/Level 1/ATK 0/DEF 0) in Defense Position. These tokens cannot be Tributed for a Tribute Summon, unless it is for a DARK monster.
Fish Depth Charge	TDGS	FishDepthCharge	Normal Trap							Tribute 1 Fish-Type monster. Destroy 1 card on the field, and draw 1 card.
Fissure	DLG1	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Fissure	RP01	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Flame Spirit Ignis	LODT	FlameSpiritIgnis	Pyro/Effect	Fire	4	1500	1200			You can Tribute 1 face-up FIRE monster to inflict 100 damage to your opponent for each FIRE monster in your Graveyard.
Flame Swordsman	DLG1	FlameSwordsman	Warrior/Fusion	Fire	5	1800	1600			Flame Manipulator + "Masaki the Legendary Swordsman"
Flame Swordsman	RP01	FlameSwordsman	Warrior/Fusion	Fire	5	1800	1600			Flame Manipulator + "Masaki the Legendary Swordsman"
Flying Kamakiri #1	DLG1	FlyingKamakiri11	Insect/Effect	Wind	4	1400	900			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 WIND monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Flying Kamakiri #1	RP01	FlyingKamakiri11	Insect/Effect	Wind	4	1400	900			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 WIND monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Fog King	LODT	FogKing	Spellcaster/Effect	Water	7	0	0			You can Normal Summon this card with 1 Tribute, or without a Tribute. The ATK of this card is equal to the combined original ATK of the monsters Tributed to Summon it. Neither player can Tribute monsters.
Fossil Dyna Pachycephalo	LODT	FossilDynaPachycephalo	Rock/Effect	Earth	4	1200	1300			Neither player can Special Summon monsters. When this card is flipped face-up, destroy all Special Summoned monsters on the field.
Fragrance Storm	CSOC	FragranceStorm	Normal Spell							Destroy 1 face-up Plant-Type monster on the field and draw 1 card. If that card is a Plant-Type monster, you can reveal it to your opponent and draw 1 more card.
Frequency Magician	5DS1	FrequencyMagician	Spellcaster/Tuner/Effect	Light	2	800	400			When this card is Normal Summoned, place 1 Spell Counter on it (max. 1). You can remove 1 Spell Counter from this card to have 1 face-up monster you control gain 500 ATK, until the End Phase.
Froggy Forcefield	LODT	FroggyForcefield	Normal Trap							Activate only when a face-up "Frog" monster you control, except "Frog the Jam", is selected as an attack target. Destroy all Attack Position monsters your opponent controls.
Fusilier Dragon, the Dual-Mode Beast	CP07	FusilierDragontheDualModeBeast	Machine/Effect	Dark	7	2800	2000			You can Normal Summon or Set this card without Tributing. If you do, its original ATK and DEF are halved.
Future Samurai	PTDN	FutureSamurai	Warrior/Gemini/Effect	Light	4	1600	1200			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: ? Once per turn, you can remove from play 1 monster from your Graveyard to destroy 1 face-up monster.
Gadget Driver	CSOC	GadgetDriver	Machine/Effect	Earth	1	200	200			You can send this card from your hand to the Graveyard and select any number of face-up "Morphtronic" monsters you control. Change the battle position of the selected monster(s). This effect can be activated during either player's turn.
Gadget Hauler	CSOC	GadgetHauler	Machine/Effect	Earth	6	1300	0			Once per turn, you can send any number of "Morphtronic" monsters from your hand to the Graveyard to have this card gain 800 ATK for each.
Gaia Knight, the Force of Earth	5DS1	GaiaKnighttheForceofEarth	Warrior/Synchro	Earth	6	2600	800			1 Tuner + 1 or more non-Tuner monsters
Gaia Power	DLG1	GaiaPower	Field Spell							Increase the ATK of all EARTH monsters by 500 points and decrease their DEF by 400 points.
Gaia Power	RP01	GaiaPower	Field Spell							Increase the ATK of all EARTH monsters by 500 points and decrease their DEF by 400 points.
Gaia the Dragon Champion	DLG1	GaiatheDragonChampion	Dragon/Fusion	Wind	7	2600	2100			Gaia the Fierce Knight + "Curse of Dragon"
Gaia the Dragon Champion	RP01	GaiatheDragonChampion	Dragon/Fusion	Wind	7	2600	2100			Gaia the Fierce Knight + "Curse of Dragon"
Gaia the Fierce Knight	DLG1	GaiatheFierceKnight1	Warrior	Earth	7	2300	2100			A knight whose horse travels faster than the wind. His battle-charge is a force to be reckoned with.
Gaia the Fierce Knight	RP01	GaiatheFierceKnight1	Warrior	Earth	7	2300	2100			A knight whose horse travels faster than the wind. His battle-charge is a force to be reckoned with.
Gallis the Star Beast	GX06	GallistheStarBeast1	Beast/Effect	Earth	3	800	800			You can reveal this card in your hand; send the top card of your Deck to the Graveyard, then, if it was a monster, inflict damage to your opponent equal to its Level x 200 and Special Summon this card from your hand, otherwise destroy this card.
Garoth, Lightsworn Warrior	LODT	GarothLightswornWarrior1	Warrior/Effect	Light	4	1850	1300			Each time a card(s) is sent from your Deck to the Graveyard by the effect of a "Lightsworn" monster you control, except "Garoth, Lightsworn Warrior": Send the top 2 cards of your Deck to the Graveyard, then draw 1 card for each "Lightsworn" monster sent to the Graveyard by this effect.
Gate Guardian	DLG1	GateGuardian	Warrior/Effect	Dark	11	3750	3400			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing "Sanga of the Thunder", "Kazejin" and "Suijin".
Gate Guardian	RP01	GateGuardian	Warrior/Effect	Dark	11	3750	3400			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing "Sanga of the Thunder", "Kazejin" and "Suijin".
Gazelle the King of Mythical Beasts	DLG1	GazelletheKingofMythicalBeasts1	Beast	Earth	4	1500	1200			This monster moves so fast that it looks like an illusion to mortal eyes.
Gazelle the King of Mythical Beasts	RP01	GazelletheKingofMythicalBeasts1	Beast	Earth	4	1500	1200			This monster moves so fast that it looks like an illusion to mortal eyes.
Geartown	TDGS	Geartown	Field Spell							Both players can Tribute Summon "Ancient Gear" monsters with 1 less Tribute than required. When this card is destroyed and sent to the Graveyard, you can Special Summon 1 "Ancient Gear" monster from your hand, Deck, or Graveyard.
Gellenduo	DLG1	Gellenduo	Fairy/Effect	Light	4	1700	0			This card cannot be destroyed by battle. When this card's controller takes any damage, destroy this card. If you Tribute Summon a LIGHT Fairy-type monster, you can treat this 1 monster as 2 Tribute Monsters for the Tribute Summon.
Gemini Lancer	PTDN	GeminiLancer	Sea Serpent/Gemini/Effect	Water	4	1800	1400			This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it be treated as an Effect Monster with this effect: ? During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Gemini Trap Hole	PTDN	GeminiTrapHole	Normal Trap							Activate only when a Gemini Monster that is treated as an Effect Monster is destroyed by battle. Destroy all monsters your opponent's controls.
Gernia	SDZW	Gernia1	Zombie/Effect	Dark	4	1300	1200			During your next Standby Phase, after this face-up card you control was destroyed and sent to your Graveyard by an opponent's card effect: Special Summon it.
Getsu Fuhma	SDZW	GetsuFuhma	Warrior/Effect	Dark	4	1700	1200			If a monster that battles with this monster is a Fiend or Zombie-Type monster, destroy that monster at the end of the Damage Step.
Ghost Gardna	TDGS	GhostGardna	Warrior/Effect	Dark	4	0	1900			When a face-up monster you control is selected as an attack target, you can change the target to this card. When this card is destroyed and sent to the Graveyard, 1 face-up monster your opponent controls loses 1000 ATK, until the End Phase.
