Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Beastly Mirror Ritual	PRC1	BeastlyMirrorRitual	Ritual Spell							This card is used to Ritual Summon "Fiend's Mirror". You must also Tribute monsters from the field or your hand whose total Levels equal 6 or more.
Blaze Fenix, the Burning Bombardment Bird	PRC1	BlazeFenixtheBurningBombardmentBird	Pyro/Fusion/Effect	Fire	8	2800	2300			1 Machine-Type monster + 1 Pyro-Type monster. Once per turn, during your Main Phase: You can inflict 300 damage to your opponent for each card on the field. This card cannot attack during the turn you activate this effect.
Elemental HERO The Shining	PRC1	ElementalHEROTheShining1	Warrior/Fusion/Effect	Light	8	2600	2100			1 "Elemental HERO" monster + 1 LIGHT monster. Must be Fusion Summoned and cannot be Special Summoned by other ways. This card gains 300 ATK for each of your banished "Elemental HERO" monsters. When this card is sent from the field to the Graveyard: You can target up to 2 of your banished "Elemental HERO" monsters; add those targets to your hand.
Fallen Angel of Roses	PRC1	FallenAngelofRoses	Plant/Effect	Earth	7	2400	1300			You can Special Summon this card (from your hand) by returning 1 face-up Plant-Type monster you control to the hand, except "Fallen Angel of Roses". If you do, banish this card when it leaves the field.
Fiend's Mirror	PRC1	FiendsMirror	Fiend/Ritual		6	2100	1800			You can Ritual Summon this card with "Beastly Mirror Ritual".
Firewing Pegasus	PRC1	FirewingPegasus1	Beast	Fire	6	2250	1800			A heavenly stallion soaring through the skies on crimson wings.
Gravity Warrior	PRC1	GravityWarrior	Warrior/Synchro/Effect	Earth	6	2100	1000			1 Tuner + 1 or more non-Tuner monsters. When this card is Synchro Summoned: It gains 300 ATK for each face-up monster your opponent controls. Once per turn, during your opponent's Battle Phase: You can target 1 face-up Defense Position monster your opponent controls; change it to face-up Attack Position, also it must attack this turn, if able.
Great Poseidon Beetle	PRC1	GreatPoseidonBeetle	Insect/Effect	Earth	7	2500	2300			If this card targets an opponent's face-up Attack Position monster for an attack, and that monster is not destroyed by the battle, this card can attack the same monster again in a row. This effect can only be used twice per turn.
Junk Forward	PRC1	JunkForward	Warrior/Effect	Earth	3	900	1500			If you control no monsters, you can Special Summon this card (from your hand).
Kagemucha Knight	PRC1	KagemuchaKnight	Warrior/Effect	Dark	3	0	0			When you Normal Summon a Level 3 monster: You can Special Summon this card from your hand. This card cannot be used as a Synchro Material Monster.
Ma'at	PRC1	Maat	Fairy/Effect	Light	10	?	?			Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by sending 1 face-up LIGHT Dragon-Type and 1 face-up LIGHT Fairy-Type monster you control to the Graveyard, and cannot be Special Summoned by other ways. Once per turn: You can declare 3 card names; reveal the top 3 cards of your Deck, add any of them that you named to your hand, also send the remaining cards to the GraveyardThis card's ATK and DEF are equal to the number of cards added to your hand by this effect x 1000.
Machina Cannon	PRC1	MachinaCannon	Machine/Effect	Earth	8	0	2200			Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by sending one or more Machine-Type monsters from your hand to the Graveyard. This card gains 800 ATK for each card sent to the Graveyard for this Special Summon.
Masked HERO Acid	PRC1	MaskedHEROAcid	Warrior/Fusion/Effect	Water	8	2600	2100			Must be Special Summoned with "Mask Change", and cannot be Special Summoned by other ways. When this card is Special Summoned: Destroy all Spell and Trap Cards your opponent controls, and if you do, all monsters they control lose 300 ATK.
Masked HERO Dian	PRC1	MaskedHERODian	Warrior/Fusion/Effect	Earth	8	2800	3000			Must be Special Summoned with "Mask Change", and cannot be Special Summoned by other ways. When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can Special Summon 1 Level 4 or lower "HERO" monster from your Deck.
Meteor B. Dragon	PRC1	MeteorBDragon	Dragon/Fusion	Fire	8	3500	2000			"Red-Eyes B. Dragon" + "Meteor Dragon".
Meteor Dragon	PRC1	MeteorDragon	Dragon	Earth	6	1800	2000			This dragon appeared from the sky and crashed to the earth.
Photon Current	PRC1	PhotonCurrent	Normal Trap							When a face-up LIGHT Dragon-Type monster you control is targeted for an attack: The attack target gains ATK equal to the attacking monster's ATK, until the end of the Damage Step.
Quick-Span Knight	PRC1	QuickSpanKnight	Machine/Tuner	Earth	3	1000	800			If this card is sent to the Graveyard for a Synchro Summon: Target 1 face-up monster your opponent controls; that target loses 500 ATK.
Rosaria, the Stately Fallen Angel	PRC1	RosariatheStatelyFallenAngel	Plant/Effect	Earth	8	2900	2400			Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) by banishing 2 Level 7 or higher Plant-Type monsters (one from your hand and one from your Graveyard). Once per turn, during your Main Phase: You can negate the effects of all other face-up cards currently on the field, until the End Phase.
Scarred Warrior	PRC1	ScarredWarrior	Warrior/Synchro/Effect	Earth	5	2100	1000			1 Tuner + 1 or more non-Tuner monsters. Your opponent cannot target face-up Warrior-Type monsters for attacks, except this one. Once per turn, if this card would be destroyed by battle, it is not destroyed.
Void Ogre Dragon	PRC1	VoidOgreDragon	Dragon/Synchro/Effect	Dark	8	3000	3000			1 DARK Tuner + 1 or more non-Tuner monsters. Once per turn, during either player's turn, when your opponent activates a Spell/Trap Card while you have no cards in your hand: You can negate the activation and destroy it.
Zoa	PT1	Zoa	Fiend	Dark	7	2600	1900			A monster whose full potential can be achieved when outfitted with "Metalmorph."
