Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Inari Fire	CBLZ	InariFire	Pyro/Effect	Fire	4	1500	200			You can only control 1 face-up "Inari Fire". If you control a Spellcaster-Type monster, you can Special Summon this card (from your hand). During your next Standby Phase after this face-up card on the field was destroyed by a card effect and sent to the Graveyard: Special Summon it from your Graveyard.
Valkyrian Knight	CBLZ	ValkyrianKnight	Warrior/Effect	Fire	4	1900	1200			Your opponent cannot target face-up Warrior-Type monsters for attacks, except "Valkyrian Knight". When this card is destroyed by battle and sent to the Graveyard: You can banish 1 Warrior-Type monster and this card from your Graveyard to target 1 Level 5 or higher Warrior-Type monster in your Graveyard; Special Summon that target.
Pyrorex the Elemental Lord	CBLZ	PyrorextheElementalLord	Dinosaur/Effect	Fire	8	2800	2200			Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 FIRE monsters in your Graveyard, and cannot be Special Summoned by other ways. When this card is Special Summoned: You can target 1 monster your opponent controls; destroy it, and if you do, both players take damage equal to half the original ATK of the destroyed monster. You can only use this effect of "Pyrorex the Elemental Lord" once per turn. If this card leaves the field, skip the Battle Phase of your next turn.
Leotaur	CBLZ	Leotaur	Beast-Warrior/Effect	Earth	4	1500	1600			If this card battles a non-Normal Monster, this card gains 500 ATK during the Damage Step only.
Star Drawing	CBLZ	StarDrawing	Spellcaster/Effect	Earth	4	1600	1000			If this card is used for an Xyz Summon, you can treat it as a Level 5 monster. An Xyz Monster that was Summoned using this card as an Xyz Material gains this effect. *When it is Xyz Summoned: Draw 1 card.
Red Duston	CBLZ	RedDuston	Fiend/Effect	Fire	1	0	1000			Cannot be used as a Fusion, Synchro, or Xyz Material for a Summon. While this card is face-up on the field, it cannot be Tributed. When this card on the field is destroyed: The controller takes 500 damage. You can only control 1 face-up "Red Duston".
Number 92: Heart-eartH Dragon	CBLZ	Number92HearteartHDragon	Dragon/Xyz/Effect	Dark	*9	0	0			3 Level 9 monsters. This card cannot be destroyed by battle, also your opponent takes any battle damage you would have taken from battles involving this card. During your opponent's End Phase: You can detach 1 Xyz Material from this card; banish all cards your opponent currently controls that were Normal or Special Summoned, or were Set, this turn. If this card is destroyed while it has Xyz Material: You can Special Summon this card from the Graveyard. When you do: It gains 1000 ATK for every card currently banished.
Number 53: Heart-eartH	CBLZ	Number53HearteartH	Fiend/Xyz/Effect	Dark	*5	100	100			3 Level 5 monsters. Once per turn, when this card is targeted for an attack: It gains ATK equal to that attacking monster's original ATK, until the End Phase. If this face-up card on the field would be destroyed, you can detach 1 Xyz Material from this card instead. When this card on the field is destroyed by a card effect while it has no Xyz Materials: You can Special Summon 1 "Number 92: Heart-eartH Dragon" from your Extra Deck and attach this card from the Graveyard to it as an Xyz Material. (This Special Summon is treated as an Xyz Summon.)
ZW - Leo Arms	CBLZ	ZWLeoArms	Beast/Xyz/Effect	Light	*5	3000	1200			2 Level 5 monsters. This card cannot attack your opponent directly. Once per turn: You can detach 1 Xyz Material from this card; add 1 "ZW -" monster from your Deck to your hand. You can target 1 "Utopia" monster you control; equip this monster on the field to that target. It gains 3000 ATK. During your Battle Phase, if a monster attacked this turn while equipped with this card: You can send this Equip Card to the Graveyard; the monster that was equipped with this card can make a second attack, on an opponent's monster, during this Battle Phase.
Brotherhood of the Fire Fist - Tiger King	CBLZ	BrotherhoodoftheFireFistTigerKing	Beast-Warrior/Xyz/Effect	Fire	*4	2200	1800			2 Level 4 Beast-Warrior-Type monsters. When this card is Xyz Summoned: You can Set 1 "Fire Formation" Spell/Trap Card directly from your Deck. Once per turn: You can detach 1 Xyz Material from this card; negate the effects of all face-up Effect Monster currently on the field, except Beast-Warrior-Type, until the end of your opponent's turn. When this card is sent from the field to the Graveyard: You can send 3 face-up "Fire Formation" Spell/Trap Cards you control to the Graveyard; Special Summon 2 Level 4 or lower Beast-Warrior-Type monsters with the same ATK from your Deck, in face-up Defense Position.
Hazy Flame Basiltrice	CBLZ	HazyFlameBasiltrice	Pyro/Xyz/Effect	Fire	*6	2500	1800			2 or more (max. 5) Level 6 FIRE monsters. Once per turn: You can detach 1 Xyz Material from this card to target 1 monster your opponent controls or is in their Graveyard; banish that target. This card gains effects based on the number of Xyz Materials attached to it. *3 or more: This card gains 200 ATK and DEF for each Xyz Material attached to it. *4 or more: This card cannot be targeted by your opponent's card effects. *5: This card cannot be destroyed by card effects.
Mermail Abysstrite	CBLZ	MermailAbysstrite	Sea Serpent/Xyz/Effect	Water	*3	1600	2800			3 Level 3 monsters. During either player's turn, when your opponent targets exactly 1 face-up "Mermail" monster you control for an attack, or with a Spell/Trap effect that could have targeted this card (except during the Damage Step): You can detach 1 Xyz Material from this card; that attack/effect now targets this card. When this card is destroyed and sent to the Graveyard: You can target 1 "Mermail" monster in your Graveyard, except "Mermail Abysstrite"; Special Summon that target.
Diamond Dire Wolf	CBLZ	DiamondDireWolf	Beast/Xyz/Effect	Earth	*4	2000	1200			2 Level 4 monsters. Once per turn: You can detach 1 Xyz Material from this card to target 1 Beast, Beast-Warrior, or Winged Beast-Type monster you control and 1 other card on the field; destroy them.
Lightning Chidori	CBLZ	LightningChidori	Thunder/Xyz/Effect	Wind	*4	1900	1600			2 Level 4 WIND monsters. When this card is Xyz Summoned: Target 1 Set card your opponent controls; return that target to the bottom of the Deck. Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up card your opponent controls; return that target to the top of the Deck.
Slacker Magician	CBLZ	SlackerMagician	Spellcaster/Xyz/Effect	Light	*1	200	2100			2 Level 1 monsters. Once per turn, this card cannot be destroyed by battle. During either player's turn, when a card or effect is activated that targets this face-up card: You can detach 1 Xyz Material from this card; negate the activation, and if you do, destroy that card.
Zerozerock	CBLZ	Zerozerock	Continuous Spell							Your opponent cannot target face-up Attack Position monsters with 0 ATK for attacks.
Gagagadraw	CBLZ	Gagagadraw	Normal Spell							Banish 3 "Gagaga" monsters from your Graveyard; draw 2 cards.
Xyz Double Back	CBLZ	XyzDoubleBack	Quick-Play Spell							During the turn a face-up Xyz Monster you control was destroyed, if you control no monsters: Target 1 Xyz Monster in your Graveyard that was destroyed this turn and 1 monster in your Graveyard with ATK less than or equal to the Xyz Monster's: Special Summon these targets, but they are destroyed during the End Phase.
Heraldry Reborn	CBLZ	HeraldryReborn	Normal Spell							Target 1 "Heraldic Beast" monster in your Graveyard; Special Summon it.
Fire Formation - Tensu	CBLZ	FireFormationTensu	Continuous Spell							During your Main Phase, you can Normal Summon 1 Beast-Warrior-Type monster in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) All Beast-Warrior-Type monsters you control gain 100 ATK.
Fire Formation - Tenki	CBLZ	FireFormationTenki	Continuous Spell							When this card is activated: You can add 1 Level 4 or lower Beast-Warrior-Type monster from your Deck to your hand. All Beast-Warrior-Type monsters you control gain 100 ATK. You can only activate 1 "Fire Formation - Tenki" per turn.
Hazy Pillar	CBLZ	HazyPillar	Continuous Spell							You can Normal Summon "Hazy Flame" monsters for 1 less Tribute. Once per turn: You can target 1 Xyz Monster you control; attach 1 "Hazy Flame" monster from your hand or your side of the field to that Xyz Monster as an Xyz Material.
Abyss-scale of Cetus	CBLZ	AbyssscaleofCetus	Equip Spell							Equip only to a "Mermail" monster. It gains 800 ATK. When a Trap effect that was activated on your opponent's side of the field resolves, negate that effect, then send this card to the Graveyard.
Spellbook of the Master	CBLZ	SpellbookoftheMaster	Normal Spell							If you control a Spellcaster-Type monster: You can reveal 1 other "Spellbook" card in your hand to target 1 "Spellbook" Normal Spell Card in your Graveyard, except "Spellbook of the Master"; this card's effect becomes that target's effect. You can only activate 1 "Spellbook of the Master" per turn.
The Big Cattle Drive	CBLZ	TheBigCattleDrive	Normal Spell							If you control a Beast, Beast-Warrior, or Winged Beast-Type monster: Draw 1 card for each of those Monster Types you control. You cannot activate other Spell/Trap Cards or effects during the turn you activate this card.
March of the Monarchs	CBLZ	MarchoftheMonarchs	Continuous Spell							Tribute Summoned monsters you control cannot be targeted by, or destroyed by, card effects. You cannot Special Summon monsters from your Extra Deck.
Quick Booster	CBLZ	QuickBooster	Quick-Play Spell							Target 1 Quick-Play Spell Card in your Graveyard, except "Quick Booster"; shuffle that target into the Deck. If this card you control is destroyed by your opponent's card and sent to your Graveyard: You can add 1 Quick-Play Spell Card from your Deck to your hand, except "Quick Booster".
After the Storm	CBLZ	AftertheStorm	Normal Spell							If there are no other cards on the field: Target 1 WATER or WIND monster in your Graveyard; add that target to your hand.
Goblin Circus	CBLZ	GoblinCircus	Continuous Spell							During each of your End Phases: Reveal the bottom card of your Deck, then place it on the top of the Deck or banish it face-down.
Xyz Dimension Splash	CBLZ	XyzDimensionSplash	Normal Trap							If this Set card is banished: You can Special Summon 2 Level 8 WATER monsters from your Deck. Their effects are negated, also they cannot declare an attack or be Tributed.
Heraldry Change	CBLZ	HeraldryChange	Normal Trap							When an opponent's monster declares an attack: Special Summon 1 "Heraldic Beast" monster from your hand, then end the Battle Phase.
Fire Formation - Tensen	CBLZ	FireFormationTensen	Continuous Trap							When this card is activated: Target 1 Beast-Warrior-Type monster you control; it gains 700 ATK until the End Phase. (This ATK gain remains even if this card leaves the field.) All Beast-Warrior-Type monsters you control gain 300 ATK.
Fire Formation - Tenken	CBLZ	FireFormationTenken	Continuous Trap							Activate only during Main Phase 1. When this card is activated: Target 1 Beast-Warrior-Type monster you control; during this phase, its effects are negated, also it is unaffected by the effects of cards other than this card. (This applies even if this card leaves the field.) All Beast-Warrior-Type monsters you control gain 300 ATK.
Ultimate Fire Formation - Seito	CBLZ	UltimateFireFormationSeito	Normal Trap							Banish 7 "Fire Formation" Spell/Trap Cards from your Graveyard; Special Summon as many "Fire Fist" monsters as possible from your Graveyard, then you can Set "Fire Formation" Spell/Trap Cards directly from your Deck, except "Ultimate Fire Formation - Seito", up to the number of monsters Special Summoned by this effect.
Hazy Glory	CBLZ	HazyGlory	Continuous Trap							You can Normal Summon "Hazy Flame" monsters for 1 less Tribute. You can send this face-up card from the field to the Graveyard to target 1 "Hazy" card in your Graveyard, except "Hazy Glory"; add that target to your hand.
Abyss-scorn	CBLZ	Abyssscorn	Normal Trap							Target 1 "Mermail" monster you control; it gains 1000 ATK until the End Phase. When this Set card is sent to the Graveyard: Target 1 monster your opponent controls; send that target to the Graveyard.
Xyz Tribalrivals	CBLZ	XyzTribalrivals	Continuous Trap							Face-up Xyz Monsters on the field with 2 or more Xyz Materials cannot be destroyed by card effects. After damage calculation, if an Xyz Monster you control battles an opponent's monster: Destroy that opponent's monster. That Xyz Monster must have 2 or more Xyz Materials attached to activate and to resolve this effect.
Jurrac Impact	CBLZ	JurracImpact	Normal Trap							If you control a Dinosaur-Type monster with 2500 or more ATK: Destroy all cards on the field.
Dice-nied	CBLZ	Dicenied	Continuous Trap							Each time your opponent Special Summons a monster(s): Roll a six-sided die, and return all of those Summoned monster(s) to the hand with a current Level that's the same as the result.
Noble Knight Medraut	CBLZ	NobleKnightMedraut	Warrior/Effect	Light	4	1700	1000			This card is treated as a Normal Monster while face-up on the field. While equipped with a "Noble Arms" Equip Spell Card, this card becomes an Effect Monster with these effects. *This card becomes DARK and its Level is increased by 1. Once per turn, if you control no other monsters: You can Special Summon 1 "Noble Knight" monster from your Deck in face-up Defense Position, except "Noble Knight Medraut", and if you do, destroy 1 Equip Spell Card you control.
Hazy Flame Mantikor	CBLZ	HazyFlameMantikor	Winged Beast/Effect	Fire	6	2200	300			Your opponent cannot target this card with card effects. Once per turn, during either player's turn: You can send 1 FIRE monster, except this card, from your hand or face-up from your side of the field to the Graveyard; this card cannot be destroyed by card effects this turn.
Mermail Abyssteus	CBLZ	MermailAbyssteus	Aqua/Effect	Water	7	1700	2400			You can discard 1 other WATER monster to the Graveyard; Special Summon this card from your hand. When you do: Add 1 Level 4 or lower "Mermail" monster from your Deck to your hand. You can only use this effect of "Mermail Abyssteus" once per turn.
Bonfire Colossus	CBLZ	BonfireColossus	Beast-Warrior/Effect	Fire	8	2600	2200			If you control a FIRE monster, you can Special Summon this card (from your hand). When this card is Special Summoned: Target 2 FIRE monsters you control; destroy those targets.
Mystical Fairy Elfuria	CBLZ	MysticalFairyElfuria	Spellcaster/Effect	Wind	3	1500	900			Once per turn: You can reveal 1 WIND monster in your hand; until your opponent's next End Phase, neither player can Xyz Summon using monsters with a different Level from the revealed monster as Xyz Materials.
Artorigus, King of the Noble Knights	CBLZ	ArtorigusKingoftheNobleKnights	Warrior/Xyz/Effect	Light	*4	2000	2000			When this card is Xyz Summoned: You can target up to 3 "Noble Arms" Equip Spell Cards with different names in your Graveyard; equip those targets to this card. Once per turn: You can detach 1 Xyz Material from this card; destroy any number of Spell/Trap Cards on the field, up to the number of "Noble Arms" Equip Spell Cards you control.
Infernal Flame Vixen	CBLZ	InfernalFlameVixen	Pyro/Xyz/Effect	Fire	*4	2200	2000			2 Pyro-Type Level 4 monsters. Once per turn: You can detach 1 Xyz Material from this card; this card gains 500 ATK until your opponent's End Phase. When this card with 2500 or more ATK is destroyed: Target 3 monsters in any Graveyard(s); banish those targets.
Spell Wall	CBLZ	SpellWall	Normal Spell							Activate 1 of these effects. Your opponent takes no further damage this turn. *During this turn, no Summon of a Spellcaster-Type monster can be negated, and when a Spellcaster-Type monster is Summoned, your opponent cannot activate cards or effects. *Target 1 Spellcaster-Type monster you control; if it attacks this turn, your opponent cannot activate cards or effects until the end of the Damage Step.
Kickfire	CBLZ	Kickfire	Continuous Trap							Once per turn, when a face-up FIRE monster(s) you control is destroyed by a card effect, place 1 counter on this card for each destroyed FIRE monster. During either player's Standby Phase: You can send this card to the Graveyard; inflict 1000 damage to your opponent for each counter on this card.
Crimson Sunbird	CBLZ	CrimsonSunbird	Winged Beast/Fusion	Fire	6	2300	1800			"Faith Bird" + "Skull Red Bird"
Ignition Beast Volcannon	CBLZ	IgnitionBeastVolcannon	Machine/Fusion/Effect	Earth	6	2300	1600			1 Machine-Type monster + 1 Pyro-Type monster. When this card is Fusion Summoned: You can target 1 monster your opponent controls; destroy that target, also destroy this card, then if both monsters were destroyed, inflict damage to your opponent equal to the ATK of the monster in the Graveyard that was targeted by this effect.
Noble Knight Joan	CBLZ	NobleKnightJoan	Warrior/Effect	Light	4	1900	1300			If this card attacks, it loses 300 ATK during the Damage Step only. If this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: You can send 1 card from your hand to the Graveyard then target 1 Level 4 or lower Warrior-Type monster in your Graveyard; add that target to your hand.
Crimson Blader	CBLZ	CrimsonBlader	Warrior/Synchro/Effect	Fire	8	2800	2600			1 Tuner + 1 or more non-Tuner monsters. If this card destroys an opponent's monster by battle and sends it to the Graveyard: Your opponent cannot Normal or Special Summon Level 5 or higher monsters during their next turn.
Infernity Archer	CBLZ	InfernityArcher	Fiend/Effect	Dark	6	2000	1000			If you have no cards in your hand, this card can attack your opponent directly.
Blackwing - Gladius the Midnight Sun	CBLZ	BlackwingGladiustheMidnightSun	Winged Beast/Effect	Dark	3	800	1500			If the only face-up monster you control is 1 "Blackwing" monster other than "Blackwing - Gladius the Midnight Sun", you can Special Summon this card (from your hand). Once per turn, this card cannot be destroyed by battle.
Blackwing - Damascus the Polar Night	CBLZ	BlackwingDamascusthePolarNight	Winged Beast/Effect	Dark	3	1300	700			During either player's turn: You can discard this card to target 1 "Blackwing" monster you control; it gains 500 ATK until the End Phase.
Brotherhood of the Fire Fist - Horse Prince	CBLZ	BrotherhoodoftheFireFistHorsePrince	Beast-Warrior/Synchro/Effect	Fire	6	2200	2200			1 FIRE Tuner + 1 or more non-Tuner monsters. When this card is Synchro Summoned: You can Special Summon 1 Level 3 FIRE monster from your Deck. After you Synchro Summon this card, you cannot Special Summon Level 5 or higher monsters for the rest of this turn.
Brotherhood of the Fire Fist - Spirit	CBLZ	BrotherhoodoftheFireFistSpirit	Beast-Warrior/Tuner	Fire	3	500	200			Cannot be used as a Synchro Material Monster, except for the Synchro Summon of a Beast-Warrior-Type monster. When this card is Normal Summoned: You can target 1 Level 3 FIRE monster with 200 or less DEF in your Graveyard; Special Summon that target in face-up Defense Position. If you do, you can only attack with Beast-Warrior-Type monsters for the rest of this turn. You can only use the effect of "Brotherhood of the Fire Fist - Spirit" once per turn.
Brotherhood of the Fire Fist - Lion Emperor	CBLZ	BrotherhoodoftheFireFistLionEmperor	Beast-Warrior/Xyz/Effect	Fire	*3	2200	200			2 Level 3 FIRE monsters. Once per turn: You can detach 1 Xyz Material from this card, then target 1 FIRE monster in your Graveyard; add that target to your hand, but you cannot Normal or Special Summon that monster, or a monster with the same name, for the rest of this turn.
Mecha Phantom Beast Turtletracer	LTGY	MechaPhantomBeastTurtletracer	Machine/Effect	Wind	3	500	2000			This card's Level is increased by the total Levels of all "Mecha Phantom Beast Tokens" you control. While you control a Token, this card cannot be destroyed by battle or card effects. Each turn, the first "Mecha Phantom Beast Token" you control that would be destroyed by battle, is not destroyed.
Bachibachibachi	LTGY	Bachibachibachi	Insect/Effect	Light	3	800	800			An Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect. *If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent.
Gogogo Gigas	LTGY	GogogoGigas	Rock/Effect	Earth	4	0	2200			While this card is in your Graveyard, if you Special Summon a "Gogogo" monster(s) (except during the Damage Step): You can Special Summon this card from your Graveyard in face-up Defense Position. You cannot conduct your Battle Phase the turn you activate this effect. You can only use the effect of "Gogogo Gigas" once per turn.
Mimimic	LTGY	Mimimic	Machine/Effect	Earth	3	300	300			If your opponent controls a monster and you control a Level 3 monster, you can Special Summon this card (from your hand). You can only Special Summon "Mimimic" once per turn this way.
Dotedotengu	LTGY	Dotedotengu	Fiend/Effect	Wind	3	0	800			If this card in your possession is sent to your Graveyard by an opponent's card effect: You can target 1 card your opponent controls; return it to the hand.
Tatakawa Knight	LTGY	TatakawaKnight	Warrior/Effect	Earth	4	1500	0			If the activation of your Spell/Trap Card is negated by an opponent's card effect: You can send this card from your hand to the Graveyard; inflict 1500 damage to your opponent.
Little Fairy	LTGY	LittleFairy	Fairy/Effect	Light	3	800	800			Up to twice per turn: You can send 1 card from your hand to the Graveyard; increase this card's Level by 1.
Sharkraken	LTGY	Sharkraken	Fish/Effect	Water	6	2400	2100			You can Special Summon this card (from your hand) by Tributing 1 WATER monster.
Big Whale	LTGY	BigWhale	Fish/Effect	Water	9	1000	3000			When this card is Tribute Summoned: You can Tribute this card; Special Summon 3 Level 3 WATER monsters from your Deck. Their effects are negated.
Starfish	LTGY	Starfish	Aqua/Effect	Water	3	300	300			Once per turn: You can increase the Levels of all "Starfish" you currently control by 1.
Panther Shark	LTGY	PantherShark	Fish/Effect	Water	5	1100	2000			If your opponent controls 2 or more monsters, you can Normal Summon this card without Tributing. If you control "Eagle Shark", you can Special Summon this card (from your hand). You can only control 1 "Panther Shark".
Eagle Shark	LTGY	EagleShark	Fish/Effect	Water	5	1000	1800			If your opponent controls 2 or more monsters, you can Normal Summon this card without Tributing. If you control "Panther Shark", you can Special Summon this card (from your hand). You can only control 1 "Eagle Shark".
Blizzard Falcon	LTGY	BlizzardFalcon	Winged Beast/Effect	Water	4	1500	1500			If this card's current ATK is higher than its original ATK: You can inflict 1500 damage to your opponent. This effect can only be used once while this card is face-up on the field. You can only use the effect of "Blizzard Falcon" once per turn.
Aurora Wing	LTGY	AuroraWing	Winged Beast/Effect	Water	4	1200	1600			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon this card in face-up Attack Position. You can only use the effect of "Aurora Wing" once per turn.
Radius, the Half-Moon Dragon	LTGY	RadiustheHalfMoonDragon	Dragon/Effect	Light	4	1400	1200			If your opponent controls a face-up Xyz Monster, you can Special Summon this card (from your hand). If you do, this card's Level becomes 8.
Parsec, the Interstellar Dragon	LTGY	ParsectheInterstellarDragon	Dragon/Effect	Light	8	800	800			If you control a Level 8 monster, you can Normal Summon this card without Tributing.
Battlin' Boxer Headgeared	LTGY	BattlinBoxerHeadgeared	Warrior/Effect	Fire	4	1000	1800			When this card is Normal Summoned: You can send 1 "Battlin' Boxer" monster from your Deck to the Graveyard. Once per turn, this face-up Attack Position card cannot be destroyed by battle.
Battlin' Boxer Glassjaw	LTGY	BattlinBoxerGlassjaw	Warrior/Effect	Fire	4	2000	0			When this card is targeted for an attack: Destroy this card. When this card is sent to the Graveyard by a card effect: You can target 1 "Battlin' Boxer" monster in your Graveyard, except "Battlin' Boxer Glassjaw"; add that target to your hand.
Battlin' Boxer Sparrer	LTGY	BattlinBoxerSparrer	Warrior/Effect	Fire	4	1200	1400			If you control a "Battlin' Boxer" monster, you can Special Summon this card (from your hand). If you do, you cannot conduct your Battle Phase for the rest of this turn.
Battlin' Boxer Switchitter	LTGY	BattlinBoxerSwitchitter	Warrior/Effect	Fire	4	1500	1400			When this card is Normal Summoned: You can target 1 "Battlin' Boxer" monster in your Graveyard; Special Summon that target. You cannot Special Summon any monsters during the turn you activate this effect, except "Battlin' Boxer" monsters.
Battlin' Boxer Counterpunch	LTGY	BattlinBoxerCounterpunch	Warrior/Effect	Fire	3	0	1100			During the Damage Step, when a "Battlin' Boxer" monster you control battles: You can banish this card from your Graveyard to target 1 Trap Card in your opponent's Graveyard; activate that target as your own card.
Mecha Phantom Beast Megaraptor	LTGY	MechaPhantomBeastMegaraptor	Machine/Effect	Wind	4	1900	1000			When a Token(s) is Special Summoned to your side of the field: Special Summon 1 "Mecha Phantom Beast Token" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). You can only use this effect of "Mecha Phantom Beast Megaraptor" once per turn. This card's Level is increased by the total Levels of all "Mecha Phantom Beast Tokens" you control. While you control a Token, this card cannot be destroyed by battle or card effects. Once per turn: You can Tribute 1 Token; add 1 "Mecha Phantom Beast" monster from your Deck to your hand.
Mecha Phantom Beast Tetherwolf	LTGY	MechaPhantomBeastTetherwolf	Machine/Effect	Wind	4	1700	1200			When this card is Normal Summoned: Special Summon 1 "Mecha Phantom Beast Token" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). This card's Level is increased by the total Levels of all "Mecha Phantom Beast Tokens" you control. While you control a Token, this card cannot be destroyed by battle or card effects. During the Damage Step of either player's turn, if this card battles an opponent's monster: You can Tribute 1 Token once per battle; this card gains 800 ATK, until the End Phase.
Mecha Phantom Beast Blackfalcon	LTGY	MechaPhantomBeastBlackfalcon	Machine/Effect	Wind	4	1200	1700			When this card declares an attack: Special Summon 1 "Mecha Phantom Beast Token" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). This card's Level is increased by the total Levels of all "Mecha Phantom Beast Tokens" you control. While you control a Token, this card cannot be destroyed by battle or card effects. Once per turn, during either player's turn: You can Tribute 1 Token, then target 1 monster your opponent controls; change that target to face-up Defense Position.
Mecha Phantom Beast Stealthray	LTGY	MechaPhantomBeastStealthray	Machine/Effect	Wind	3	100	2100			When this card inflicts battle damage to your opponent: Special Summon 1 "Mecha Phantom Beast Token" (Machine-Type/WIND/Level 3/ATK 0/DEF 0). This card's Level is increased by the total Levels of all "Mecha Phantom Beast Tokens" you control. While you control a Token, this card cannot be destroyed by battle or card effects. Once per turn: You can Tribute 1 Token, then target 1 Spell/Trap Card on the field; destroy that target.
Brotherhood of the Fire Fist - Wolf	LTGY	BrotherhoodoftheFireFistWolf	Beast-Warrior/Effect	Fire	3	0	1900			If this card is flipped face-up: You can Set 1 "Fire Formation" Trap Card directly from your Deck, then, if this card was Flip Summoned, you can also Set 1 "Fire Formation" Spell Card directly from your Deck.
Brotherhood of the Fire Fist - Leopard	LTGY	BrotherhoodoftheFireFistLeopard	Beast-Warrior/Effect	Fire	3	0	200			During your Main Phase, if this card was Normal or Special Summoned this turn: You can Tribute 1 "Fire Fist" monster; Set 1 "Fire Formation" Spell/Trap Card directly from your Deck. You can only use the effect of "Brotherhood of the Fire Fist - Leopard" once per turn.
Brotherhood of the Fire Fist - Rhino	LTGY	BrotherhoodoftheFireFistRhino	Beast-Warrior/Effect	Fire	4	1700	1400			If a "Fire Fist" monster you control attacks or is attacked, during damage calculation (in either player's turn): You can send 1 face-up "Fire Formation" Spell/Trap Card you control and 1 "Fire Fist" monster from your hand to the Graveyard once per battle; your attacking/attacked monster gains ATK equal to the original ATK of the monster sent to the Graveyard, during damage calculation only.
Brotherhood of the Fire Fist - Buffalo	LTGY	BrotherhoodoftheFireFistBuffalo	Beast-Warrior/Effect	Fire	4	1700	1000			If this card is in your Graveyard: You can send a total of 2 "Fire Fist" / "Fire Formation" cards from your hand and/or face-up on your side of the field to the Graveyard; Special Summon this card from your Graveyard. You can only use the effect of "Brotherhood of the Fire Fist - Buffalo" once per turn.
Mermail Abyssocea	LTGY	MermailAbyssocea	Aqua/Effect	Water	3	1100	1900			You can target 1 "Mermail" monster you control; Special Summon any number of Level 4 or lower "Mermail" monsters from your Deck whose combined Levels are less than or equal to the Level of that monster, then send that monster to the Graveyard. You can only use the effect of "Mermail Abyssocea" once per turn.
Wheel of Prophecy	LTGY	WheelofProphecy	Spellcaster/Effect	Dark	8	2700	1700			When this card is Special Summoned by the effect of a Spellcaster-Type monster: You can target any number of your banished "Spellbook" Spell Cards; shuffle them into the Deck, and if you do, return your other banished "Spellbook" Spell Cards to your Graveyard. You can only use the effect of "Wheel of Prophecy" once per turn.
Madolche Hootcake	LTGY	MadolcheHootcake	Beast/Effect	Earth	3	1500	1100			When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. You can target 1 monster in your Graveyard; banish it, and if you do, Special Summon 1 "Madolche" monster from your Deck, except "Madolche Hootcake". You can only use this effect of "Madolche Hootcake" once per turn.
Legendary Atlantean Tridon	LTGY	LegendaryAtlanteanTridon	Sea Serpent/Effect	Water	3	1600	800			You can Tribute this card and 1 Sea Serpent-Type monster; Special Summon 1 "Poseidra, the Atlantean Dragon" from your hand or Deck, then all monsters your opponent currently controls lose 300 ATK.
Fire King Avatar Garunix	LTGY	FireKingAvatarGarunix	Winged Beast/Effect	Fire	3	700	1700			If a face-up "Fire King" monster you control is destroyed by a card effect (except during the Damage Step): You can Special Summon this card from your hand. If this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: You can Special Summon 1 "Fire King Avatar" monster from your Deck.
Harpie Channeler	LTGY	HarpieChanneler	Winged Beast/Effect	Wind	4	1400	1300			You can discard 1 "Harpie" card; Special Summon 1 "Harpie" monster from your Deck in face-up Defense Position, except "Harpie Channeler". You can only use this effect of "Harpie Channeler" once per turn. While you control a Dragon-Type monster, this card's Level becomes 7. This card's name becomes "Harpie Lady" while it is on the field or in the Graveyard.
Altitude Knight	LTGY	AltitudeKnight	Warrior/Effect	Wind	4	1400	1200			Once per turn, when another monster on the field returns to the hand or Main Deck: Send 1 WIND monster from your Deck to the Graveyard.
Windrose the Elemental Lord	LTGY	WindrosetheElementalLord	Winged Beast/Effect	Wind	8	2800	2200			Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by having exactly 5 WIND monsters in your Graveyard, and cannot be Special Summoned by other ways. When this card is Special Summoned: Destroy all Spell and Trap Cards your opponent controls. You can only use this effect of "Windrose the Elemental Lord" once per turn. If this card leaves the field, skip the Battle Phase of your next turn.
Redox, Dragon Ruler of Boulders	LTGY	RedoxDragonRulerofBoulders	Dragon/Effect	Earth	7	1600	3000			If this card is in your hand or Graveyard: You can banish a total of 2 EARTH and/or Dragon-Type monsters from your hand and/or Graveyard, except this card; Special Summon this card. During your opponent's End Phase, if this card was Special Summoned: Return it to the hand. You can discard this card and 1 EARTH monster to the Graveyard, then target 1 monster in your Graveyard; Special Summon that target. If this card is banished: You can add 1 EARTH Dragon-Type monster from your Deck to your hand. You can only use 1 "Redox, Dragon Ruler of Boulders" effect per turn, and only once that turn.
