Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Dark Designator	TP5	DarkDesignator	Normal Spell							Declare 1 Monster Card name. If the declared card is in your opponent's Deck, add 1 of that card to your opponent's hand.
Dark Driceratops	IOC	DarkDriceratops	Dinosaur/Effect	Earth	6	2400	1500			During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Dark End Dragon	SJCS	DarkEndDragon1	Dragon/Synchro/Effect	Dark	8	2600	2100			1 Tuner + 1 or more DARK non-Tuner monsters. Once per turn: You can target 1 monster your opponent controls; this card loses 500 ATK and DEF, and you send that target to the Graveyard.
Dark Factory of Mass Production	SOD	DarkFactoryofMassProduction	Normal Spell							Select 2 Normal Monsters from your Graveyard and add them to your hand.
Dark Hole	DB1	DarkHole1	Normal Spell						A1/T1	Destroy all monsters on the field.
Dark Hole	SYE	DarkHole1	Normal Spell						A1/T1	Destroy all monsters on the field.
Dark King of the Abyss	DB1	DarkKingoftheAbyss1	Fiend	Dark	3	1200	800			It's said that this King of the Netherworld once had the power to rule over the dark.
Dark Magic Attack	AST	DarkMagicAttack1	Normal Spell							If you control a face-up "Dark Magician": Destroy all Spell and Trap Cards your opponent controls.
Dark Magician	BPT	DarkMagician1	Spellcaster	Dark	7	2500	2100			The ultimate wizard in terms of attack and defense.
Dark Magician	BPT	DarkMagician1	Spellcaster	Dark	7	2500	2100			The ultimate wizard in terms of attack and defense.
Dark Magician	DB1	DarkMagician1	Spellcaster	Dark	7	2500	2100			The ultimate wizard in terms of attack and defense.
Dark Magician	SYE	DarkMagician1	Spellcaster	Dark	7	2500	2100			The ultimate wizard in terms of attack and defense.
Dark Magician Girl	RDS	DarkMagicianGirl1	Spellcaster/Effect	Dark	6	2000	1700			This card gains 300 ATK for every "Dark Magician" or "Magician of Black Chaos" in any Graveyard.
Dark Magician Knight	ROD	DarkMagicianKnight1	Warrior/Effect	Dark	7	2500	2100			Cannot be Normal Summoned/Set. Must be Special Summoned with "Knight's Title" and cannot be Special Summoned by other ways. When this card is Special Summoned: Target 1 card on the field; destroy that target.
Dark Magician of Chaos	IOC	DarkMagicianofChaos2	Spellcaster/Effect	Dark	8	2800	2600		A0/T1	When this card is Normal or Special Summoned: You can target 1 Spell Card in your Graveyard; add that target to your hand. Banish any monster destroyed by battle with this card. If this face-up card would leave the field, banish it instead.
Dark Mimic LV1	SOD	DarkMimicLV1	Fiend/Effect	Dark	1	100	1000			FLIP: Draw 1 card from your Deck. Also, during your Standby Phase, send this face-up card to the Graveyard to Special Summon 1 ?Dark Mimic LV3? from your hand or Deck.
Dark Mimic LV3	SOD	DarkMimicLV31	Fiend/Effect	Dark	3	1000	1000			If this card is destroyed by battle and sent to the Graveyard: Draw 1 card, but if this card was Special Summoned by the effect of "Dark Mimic LV1", draw 2 cards instead.
Dark Mirror Force	IOC	DarkMirrorForce1	Normal Trap							When an opponent's monster declares an attack: Banish all Defense Position monsters your opponent controls.
Dark Necrofear	MC1	DarkNecrofear1	Fiend/Effect	Dark	8	2200	2800			Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by banishing 3 Fiend-Type monsters from your Graveyard. During the End Phase, if this card was destroyed by an opponent's card this turn (either by battle or by card effect) and sent to the Graveyard while it was a Monster Card in your possession: Target 1 face-up monster your opponent controls; equip this card from the Graveyard to that target. While this card is equipped to a monster by this effect, take control of that monster.
Dark Ruler Ha Des	MC1	DarkRulerHaDes1	Fiend/Effect	Dark	6	2450	1600	H		Cannot be Special Summoned from the Graveyard. Negate the effects of monsters destroyed by battle with Fiend-Type monsters you control.
Dark Sage	DB1	DarkSage1	Spellcaster/Effect	Dark	9	2800	3200			Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand or Deck) by Tributing 1 "Dark Magician" immediately after applying the effect of "Time Wizard" in which you called the coin toss right. When Special Summoned this way: Add 1 Spell Card from your Deck to your hand.
Dark Sage	DOD	DarkSage1	Spellcaster/Effect	Dark	9	2800	3200			Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand or Deck) by Tributing 1 "Dark Magician" immediately after applying the effect of "Time Wizard" in which you called the coin toss right. When Special Summoned this way: Add 1 Spell Card from your Deck to your hand.
Darklord Marie	DB1	MarietheFallenOne	Fiend/Effect	Dark	5	1700	1200			As long as this card is in the Graveyard, gain 200 Life Points during each of your Standby Phases.
De-Spell	SKE	DeSpell	Normal Spell							Select 1 Spell Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Spell Card, it is destroyed. If it is a Trap Card, return it to its original position.
Dedication through Light and Darkness	IOC	DedicationthroughLightandDarkness1	Quick-Play Spell							Tribute 1 "Dark Magician"; Special Summon 1 "Dark Magician of Chaos" from your hand, Deck, or Graveyard.
Deepsea Warrior	DB1	DeepseaWarrior	Warrior/Effect	Water	5	1600	1800			As long as "Umi" is face-up on the field, this card is unaffected by any Spell Cards.
Dekoichi the Battlechanted Locomotive	RDS	DekoichitheBattlechantedLocomotive1	Machine/Effect	Dark	4	1400	1000	L		FLIP: Draw 1 card, then draw 1 additional card for each face-up "Bokoichi the Freightening Car" you control.
Delinquent Duo	DB1	DelinquentDuo	Normal Spell						A0/T1	Pay 1000 Life Points. Your opponent randomly selects and discards 1 card from his/her hand and then selects and discards another card from his/her hand.
Delta Attacker	AST	DeltaAttacker	Normal Spell							Activate only when there are 3 Normal Monsters of the same name (except Tokens) on your side of the field. The 3 Normal Monsters of the same name can attack your opponent directly during the turn this card is activated.
Des Counterblow	AST	DesCounterblow	Continuous Trap							Destroy any monster that inflicts Battle Damage to a player's Life Points by attacking directly.
Des Kangaroo	IOC	DesKangaroo	Beast/Effect	Dark	4	1500	1700			When the ATK of a monster that attacks this monster is lower than the DEF of this monster, destroy the attacking monster. Damage calculation is applied normally.
Des Volstgalph	SJC	DesVolstgalph	Dragon/Effect	Earth	6	2200	1700			Each time this card destroys an opponent's monster as a result of battle and sends it to the graveyard, inflict 500 points of damage to your opponent's life points. Also, each time either player activates a normal or quick-play spell card, increase the ATK of this card by 200 points until the end of the turn. (This effect is even applied during your opponent's turn.)
Desert Sunlight	AST	DesertSunlight	Normal Trap							All monsters on your side of the field are changed to face-up Defense Position.
Desertapir	AST	Desertapir	Beast/Effect	Earth	3	900	300			FLIP: Flip 1 face-up monster on the field into face-down Defense Position. You cannot select "Desertapir".
Destruction Punch	TP5	DestructionPunch	Normal Trap							When the ATK of an attacking monster on your opponent's side of the field is lower than the DEF of the attacked Defense Position monster on your side of the field, destroy the attacking monster. Damage calculation is applied normally.
Destruction Ring	IOC	DestructionRing	Normal Trap							Destroy 1 face-up monster on your side of the field to inflict 1000 points of damage to both players' Life Points.
Dian Keto the Cure Master	SYE	DianKetotheCureMaster	Normal Spell							Increases your Life Points by 1000 points.
Diffusion Wave-Motion	RDS	DiffusionWaveMotion1	Normal Spell							Pay 1000 Life Points to target 1 face-up Level 7 or higher Spellcaster-Type monster you control; this turn, only that monster can attack, and it must attack all monsters your opponent controls, once each. The effects of Effect Monsters destroyed by these attacks do not activate and are negated.
Dimension Distortion	IOC	DimensionDistortion	Normal Spell							Activate only when there are no cards in your Graveyard. Select 1 monster that is removed from play, and Special Summon it to your side of the field.
Dimension Fusion	IOC	DimensionFusion	Normal Spell						A0/T1	Pay 2000 Life Points. Both players Special Summon as many of their monsters as possible that have been removed from play.
Dimensionhole	DB1	Dimensionhole	Normal Spell							Select 1 monster on your side of the field and remove it from play until your next Standby Phase. While the monster is removed from play, the Monster Card Zone of the selected monster cannot be used.
Disappear	SYE	Disappear	Normal Trap							Select 1 card from your opponent's Graveyard and remove it from play.
Disc Fighter	AST	DiscFighter	Warrior/Effect	Earth	4	1000	1000			If this card attacks a Defense Position monster with DEF 2000 or more, destroy the monster with this card's effect without applying Damage Calculation.
Divine Wrath	RDS	DivineWrath1	Counter Trap					R		When a monster effect is activated: Discard 1 card; negate the activation, and if you do, destroy that monster.
Don Turtle	IOC	DonTurtle	Reptile/Effect	Water	3	1100	1200			When this card is Normal Summoned of Flip Summoned successfully, you can Special Summon any number of "Don Turtle"(s) from your hand.
Doomcaliber Knight	SJCS	DoomcaliberKnight1	Fiend/Effect	Dark	4	1900	1800	H		Cannot be Special Summoned. During either player's turn, when a monster effect is activated: Tribute this face-up card; negate the activation, and if you do, destroy that monster.
Dora of Fate	AST	DoraofFate	Normal Trap							Activate only during your opponent's turn. Select 1 face-up monster on your opponent's side of the field. When you successfully Normal Summon a monster that is 1 Level lower than the selected monster during your next turn, inflict damage to your opponent's Life Points equal to the Level of the selected monster x 500 points.
Double Coston	AST	DoubleCoston1	Zombie/Effect	Dark	4	1700	1650			This card can be treated as 2 Tributes for the Tribute Summon of a DARK monster.
Dragon Capture Jar	DB1	DragonCaptureJar1	Continuous Trap							Change all face-up Dragon-Type monsters on the field to Defense Position, also they cannot change their battle positions.
Draining Shield	AST	DrainingShield2	Normal Trap							When an opponent's monster declares an attack: Target the attacking monster; negate that attack, and if you do, gain Life Points equal to that target's ATK.
Drill Bug	DB1	DrillBug	Insect/Effect	Earth	2	1100	200			When this card inflicts Battle Damage to your opponent's Life Points, you can select 1 "Parasite Paracide" card from your Deck, shuffle the Deck, and place "Parasite Paracide" on top of the Deck.
Drillago	IOC	Drillago	Machine/Effect	Dark	4	1600	1100			If the only cards on your opponent's side of the field are face-up monsters with ATK 1600 or more, this monster can attack your opponent directly.
Dust Barrier	AST	DustBarrier	Continuous Spell							Face-up Normal Monsters on the field are unaffected by your opponent's Spell Cards. This card is destroyed during your second Standby Phase after activation.
Dust Tornado	DB1	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Dust Tornado	SKE	DustTornado1	Normal Trap					D		Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand.
Eagle Eye	RDS	EagleEye	Winged Beast/Effect	Wind	3	1300	1200			When this card is Normal Summoned successfully, no Trap cards can be activated.
Earth Chant	IOC	EarthChant1	Ritual Spell							This card can be used to Ritual Summon any EARTH Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon.
Earthbound Spirit	DB1	EarthboundSpirit	Fiend	Earth	4	500	2000			A vengeful creature formed by the spirits of fallen warriors, it drags any who dares to approach it to the deepest bowels of the earth.
Earthquake	AST	Earthquake1	Normal Spell							Change all face-up monsters on the field to Defense Position.
Ectoplasmer	SOD	Ectoplasmer1	Continuous Spell							Once per turn, during each player's End Phase: The turn player must Tribute 1 face-up monster, and if they do, inflict damage to their opponent equal to half the original ATK of the Tributed monster.
Electric Snake	DB1	ElectricSnake	Thunder/Effect	Light	3	800	900			When this card is discarded from your hand to the Graveyard by an effect of a card controlled by your opponent, draw 2 cards from your Deck.
Elegant Egotist	DB1	ElegantEgotist	Normal Spell							Activate only when there are 1 or more "Harpie Lady" on the field. Special Summon 1 "Harpie Lady" or "Harpie Lady Sisters" from your hand or your Deck.
Element Dragon	SOD	ElementDragon	Dragon/Effect	Light	4	1500	1200			This monster gets the following effect(s) while there are monster(s) with the following Attributes(s) on the field. ? FIRE: Increase the ATK of this card by 500 points. ? WIND: If this card destroyed you opponent?s monster as a result of battle, it can attack once again in a row.
Element Magician	RDS	ElementMagician	Spellcaster/Effect	Light	4	1500	1200			This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field. ? WATER: Control of this card cannot switch. ? WIND: If this card destroyed your opponent's monster as a result of battle, it can attack once again in a row.
Element Saurus	RDS	ElementSaurus	Dinosaur/Effect	Dark	4	1500	1200			This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field. ? FIRE: Increase this card's ATK by 500 points. ? EARTH: Negate the effects of Effect Monsters destroyed by this card.
Element Soldier	SOD	ElementSoldier	Fiend/Effect	Dark	4	1500	1200			This monster gets the following effect(s) while there are monster(s) with the following Attributes(s) on the field. ? WATER: Control of this card cannot switch. ? EARTH: Negate the effect of an Effect Monster that is destroyed by this monster as a result of battle.
Elephant Statue of Blessing	AST	ElephantStatueofBlessing	Rock/Effect	Earth	3	1500	0			When this card is sent directly from your hand to the Graveyard by an effect of a card controlled by your opponent, gain 2000 Life Points.
Elephant Statue of Disaster	AST	ElephantStatueofDisaster	Rock/Effect	Earth	3	1500	0			When this card is sent directly from your hand to the Graveyard by an effect of a card controlled by your opponent, inflict 2000 damage to your opponent.
Emes the Infinity	DBT	EmestheInfinity	Machine/Effect	Light	7	2500	2000			Each time this card destroys and opponent's Monster and sends it to the Graveyard as a result of battle, increase the ATK of this card by 700 points.
Emissary of the Afterlife	AST	EmissaryoftheAfterlife1	Fiend/Effect	Dark	4	1600	600			When this card is sent from the field to the Graveyard: Each player adds 1 Level 3 or lower Normal Monster from their Deck to their hand.
Emissary of the Oasis	AST	EmissaryoftheOasis	Spellcaster/Effect	Light	3	600	400			As long as a face-up Level 3 or lower Normal Monster remains on your side of the field, your opponent cannot select this card as an attack target. As long as this card remains on your side of the field, any Battle Damage to the controller of this card from battle involving a Level 3 or lower Normal Monster becomes 0.
Enchanted Javelin	DB1	EnchantedJavelin	Normal Trap							Gain Life Points by the ATK of 1 attacking monster.
Enchanting Fitting Room	AST	EnchantingFittingRoom	Normal Spell							Pay 800 Life Points. Pick up 4 cards from the top of your Deck and Special Summon the Level 3 or lower Normal Monsters among the picked-up cards to your side of the field. Return all the other cards to your Deck and the Deck is then shuffled.
Enemy Controller	AST	EnemyController4	Quick-Play Spell							Activate 1 of these effects. *Target 1 face-up monster your opponent controls; change that target's battle position. *Tribute 1 monster, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.
Energy Drain	IOC	EnergyDrain	Normal Trap							Select 1 face-up monster on your side of the field. Increase the ATK and DEF of the monster by an amount equal to the number of cards in your opponent's hand x 200 points until the End Phase.
Enervating Mist	SOD	EnervatingMist	Continuous Trap							Your opponent's hand size limit becomes 5.
Enraged Battle Ox	IOC	EnragedBattleOx	Beast-Warrior/Effect	Earth	4	1700	1000			During battle between attacking Beast, Beast-Warrior or Winged Beast-Type monsters on your side of the field and a Defense Position monster whose DEF is lower than the ATK of the attacking monster, inflict the difference as Battle Damage to your opponent.
Enraged Muka Muka	SOD	EnragedMukaMuka	Rock/Effect	Earth	5	1200	600			Increase the ATK and DEF of this card by 400 points for each card in your hand.
Eternal Rest	DB1	EternalRest	Normal Spell							Destroy all monsters equipped with Equip Cards.
Exchange	DB1	Exchange2	Normal Spell							Both player reveal their hands and add 1 card from each other's hand to their hand.
Exodia Necross	MC2	ExodiaNecross	Spellcaster/Effect	Dark	4	1800	0			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Contract with Exodia". This card is not destroyed by battle or by the effects of Spell or Trap Cards, and during each of your Standby Phases, increase the ATK of this card by 500 points. This card is destroyed when any of "Exodia the Forbidden One", "Right Arm of the Forbidden One", "Left Arm of the Forbidden One", "Right Leg of the Forbidden One" or "Left Leg of the Forbidden One" is not in your Graveyard.
Exodia the Forbidden One	DB1	ExodiatheForbiddenOne1	Spellcaster/Effect	Dark	3	1000	1000		A1/T1	When you have "Right Leg of the Forbidden One", "Left Leg of the Forbidden One", "Right Arm of the Forbidden One" and "Left Arm of the Forbidden One" in addition to this card in your hand, you win the Duel.
Exodia the Forbidden One	MC1	ExodiatheForbiddenOne1	Spellcaster/Effect	Dark	3	1000	1000		A1/T1	When you have "Right Leg of the Forbidden One", "Left Leg of the Forbidden One", "Right Arm of the Forbidden One" and "Left Arm of the Forbidden One" in addition to this card in your hand, you win the Duel.
Fairy Box	DB1	FairyBox	Continuous Trap							Each time a monster on your opponent's side of the field attacks, toss a coin and call Heads or Tails. If you call it right, the attacking monster's ATK becomes 0 only during the Battle Phase. Pay 500 Life Points during each of your Standby Phases. If you do not, this card is destroyed.
Fairy King Truesdale	WC4	FairyKingTruesdale	Plant/Effect	Water	6	2200	1500			While this card is in Defense Position, all Plant-Type monsters you control gain 500 ATK and DEF.
Fairy Meteor Crush	DB1	FairyMeteorCrush	Equip Spell							When a monster equipped with this card attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent.
Fairy Meteor Crush	SKE	FairyMeteorCrush	Equip Spell							When a monster equipped with this card attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent.
Fairy's Hand Mirror	DB1	FairysHandMirror	Normal Trap							Switch the opponent's Spell Card effect that designates 1 monster as a target to another correct target.
Fake Trap	DB1	FakeTrap	Normal Trap							Activate only when your opponent uses an effect of a Spell, Trap, or Effect Monster to destroy Trap Card(s) on your side of the field. Destroy this card as a substitute of those Trap Card(s) and the other Trap Card(s) are not destroyed. If a Set card(s) would have been destroyed, pick up and see the Set card(s).
Familiar Knight	EP1	FamiliarKnight	Warrior/Effect	Dark	3	1200	1400			When this card is destroyed and sent to the Graveyard as a result of battle, each player can Special Summon 1 level 4 monster from their hand.
Fenrir	IOC	Fenrir	Beast/Effect	Water	4	1400	1200			This card can only be Special Summoned by removing 2 WATER monsters in your Graveyard from play. When this card destroys an opponents monster as a result of battle, your opponent skips his/her next Draw Phase.
Feral Imp	DB1	FeralImp1	Fiend	Dark	4	1300	1400			A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.
Feral Imp	SYE	FeralImp1	Fiend	Dark	4	1300	1400			A playful little fiend that lurks in the dark, waiting to attack an unwary enemy.
Fiend Scorpion	AST	FiendScorpion	Insect	Earth	2	900	200			A huge scorpion inhabited by the soul of a fiend. Usually it holds back, but has untapped potential.
Fiend's Hand Mirror	IOC	FiendsHandMirror	Normal Trap							Switch the opponent's Spell Card effect that specifically designates 1 Spell or Trap Card as a target to another correct target.
Final Destiny	DB1	FinalDestiny	Normal Spell							Discard 5 cards from your hand. Destroy all cards on the field.
Fire Princess	DB1	FirePrincess1	Pyro/Effect	Fire	4	1300	1500			Each time you gain Life Points, inflict 500 damage to your opponent.
Fissure	DB1	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Fissure	SKE	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Fissure	SYE	Fissure1	Normal Spell					D		Destroy the 1 face-up monster your opponent controls that has the lowest ATK. (If it's a tie, you get to choose.)
Flame Manipulator	DB1	FlameManipulator	Spellcaster	Fire	3	900	1000			This spellcaster attacks enemies with the fire-related spells such as "Sea of Flames" and "Wall of Fire"
Flame Swordsman	DB1	FlameSwordsman	Warrior/Fusion	Fire	5	1800	1600			Flame Manipulator + "Masaki the Legendary Swordsman"
Flash Assailant	DB1	FlashAssailant	Fiend/Effect	Dark	4	2000	2000			Decrease the ATK and DEF of this card by 400 points for each card in your hand.
Flint	RDS	Flint	Equip Spell							A monster equipped with this card can not change its Battle Position or attack, and has its ATK decreased by 300 points. If the equipped monster is destroyed, select 1 monster on the field and equip this card to that monster.
Flying Kamakiri #1	DB1	FlyingKamakiri11	Insect/Effect	Wind	4	1400	900			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 WIND monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Forced Requisition	DB1	ForcedRequisition	Continuous Trap							You can activate this card when you discard from your hand. After that, each time you discard from your hand, your opponent must also discard the same number of cards from his/her hand.
Fox Fire	RDS	FoxFire1	Pyro/Effect	Fire	2	300	200	R		During the End Phase, if this card was destroyed by battle this turn and was face-up at the start of the Damage Step: Special Summon this card from the Graveyard. This face-up card cannot be Tributed for a Tribute Summon.
Freed the Brave Wanderer	IOC	FreedtheBraveWanderer	Warrior/Effect	Light	4	1700	1200			Once per turn, you can remove from play 2 LIGHT monsters in your Graveyard to destroy 1 face-up monster on the field with higher ATK than this card.
Fruits of Kozaky's Studies	RDS	FruitsofKozakysStudies	Normal Trap							Look at the top 3 cards of your Deck and return those cards to the top of the Deck in any order.
Fuh-Rin-Ka-Zan	RDS	FuhRinKaZan	Normal Trap							Activate only when there are at least 1 monster each of WIND, WATER, FIRE, and EARTH Attribute face-up on the field. Select and resolve 1 of the following effects. ? Destroy all monsters on your opponents side of the field. ? Destroy all Spell and Trap Cards on your opponent's side of the field. ? Randomly discard 2 cards from your opponent's hand. ? Draw 2 cards.
Fuhma Shuriken	IOC	FuhmaShuriken	Equip Spell							This card can only be used to equip a monster that includes "Ninja" in its card name. A monster equipped with this card increases its ATK by 700 points. When this card is sent from the field to the Graveyard, inflict 700 damage to your opponent.
Fusilier Dragon, the Dual-Mode Beast	RDS	FusilierDragontheDualModeBeast	Machine/Effect	Dark	7	2800	2000			You can Normal Summon or Set this card without Tributing. If you do, its original ATK and DEF are halved.
Fusion Gate	HL1	FusionGate1	Field Spell							While this card is on the field: Either player can Fusion Summon a Fusion Monster without using "Polymerization", but the Fusion Material Monsters are banished instead of being sent to the Graveyard.
Fusion Weapon	SOD	FusionWeapon	Equip Spell							This card can only be equipped to a Fusion Monster of Level 6 or less. Increase the ATK and DEF of the equipped monster by 1500 points.
Gaia Power	DB1	GaiaPower	Field Spell							Increase the ATK of all EARTH monsters by 500 points and decrease their DEF by 400 points.
Gaia Soul the Combustible Collective	RDS	GaiaSoultheCombustibleCollective	Pyro/Effect	Fire	4	2000	0			You can Tribute up to 2 Pyro-Type monsters on your side of the field. If you do this, increase the ATK of this monster by the number of Tributed monsters x 1000 points. When this card attacks with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. Destroy this card during the End Phase.
Gaia the Dragon Champion	DB1	GaiatheDragonChampion	Dragon/Fusion	Wind	7	2600	2100			Gaia the Fierce Knight + "Curse of Dragon"
Gaia the Fierce Knight	DB1	GaiatheFierceKnight1	Warrior	Earth	7	2300	2100			A knight whose horse travels faster than the wind. His battle-charge is a force to be reckoned with.
Gaia the Fierce Knight	SYE	GaiatheFierceKnight1	Warrior	Earth	7	2300	2100			A knight whose horse travels faster than the wind. His battle-charge is a force to be reckoned with.
Gale Lizard	IOC	GaleLizard	Reptile/Effect	Water	4	1400	700			FLIP: Select 1 Monster Card on your opponent's side of the field and return it to it's owner's hand.
Gamble	DB1	Gamble	Normal Trap							Activate only when your opponent's hand is 6 or more cards and your hand is 2 or less. Toss a coin and call heads or tails. If you call it right, draw until your hand has 5 cards. If you call it wrong, skip your next turn.
Gazelle the King of Mythical Beasts	SYE	GazelletheKingofMythicalBeasts1	Beast	Earth	4	1500	1200			This monster moves so fast that it looks like an illusion to mortal eyes.
Gear Golem the Moving Fortress	AST	GearGolemtheMovingFortress	Machine/Effect	Earth	4	800	2200			Pay 800 Life Points. This card can attack your opponent directly this turn.
Gearfried The Iron Knight	BPT	GearfriedTheIronKnight	Warrior/Effect	Earth	4	1800	1600			When an Equip Card is equipped to this card, destroy the Equip Card.
Gearfried The Iron Knight	DB1	GearfriedTheIronKnight	Warrior/Effect	Earth	4	1800	1600			When an Equip Card is equipped to this card, destroy the Equip Card.
Gemini Elf	IOC	GeminiElf	Spellcaster	Earth	4	1900	900			Elf twins that alternate thier attacks.
Getsu Fuhma	IOC	GetsuFuhma	Warrior/Effect	Dark	4	1700	1200			If a monster that battles with this monster is a Fiend or Zombie-Type monster, destroy that monster at the end of the Damage Step.
Ghost Knight of Jackal	AST	GhostKnightofJackal	Beast-Warrior/Effect	Earth	5	1700	1600			You can Special Summon an opponent's monster that is destroyed and sent to the Graveyard by this card as a result of battle to your side of the field in face-up Defense Position.
Giant Germ	DB1	GiantGerm1	Fiend/Effect	Dark	2	1000	100			When this card is destroyed by battle and sent to the Graveyard: Inflict 500 damage to your opponent, then you can Special Summon any number of "Giant Germs" from your Deck in face-up Attack Position.
Giant Rat	DB1	GiantRat1	Beast/Effect	Earth	4	1400	1450			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Giant Rat	SYE	GiantRat1	Beast/Effect	Earth	4	1400	1450			When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 EARTH monster with 1500 or less ATK from your Deck, in face-up Attack Position.
Giant Soldier of Stone	DB1	GiantSoldierofStone1	Rock	Earth	3	1300	2000	L		A giant warrior made of stone. A punch from this creature has earth-shaking results.
Giant Soldier of Stone	SYE	GiantSoldierofStone1	Rock	Earth	3	1300	2000	L		A giant warrior made of stone. A punch from this creature has earth-shaking results.
Giant Trunade	DB1	GiantTrunade	Normal Spell						A0/T1	Return all Spell and Trap Cards on the field to the respective owners' hands.
Gift of the Mystical Elf	DB1	GiftoftheMysticalElf	Normal Trap							Gain 300 Life Points for each monster on the field.
Gift of the Mystical Elf	SKE	GiftoftheMysticalElf	Normal Trap							Gain 300 Life Points for each monster on the field.
Giga Gagagigo	IOC	GigaGagagigo	Reptile	Water	5	2450	1500			In order to fight tremendous evil, he gained formidable power through body reconstruction, but lost his heart and his redemption.
Gigantes	IOC	Gigantes	Rock/Effect	Earth	4	1900	1300			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 EARTH monster in your Graveyard. When this card is destroyed by battle and sent to the Graveyard, destroy all Spell and Trap Cards on the field.
Gigobyte	AST	Gigobyte	Reptile	Water	1	350	300			He has a tranquil soul, but carries a destiny that one day his heart shall be tainted by evil.
Goblin Attack Force	DB1	GoblinAttackForce1	Warrior/Effect	Earth	4	2300	0	H		If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn.
Goblin Calligrapher	SOD	GoblinCalligrapher	Fiend	Dark	1	400	400			A Goblin who devotes himself to mastering perfect calligraphy of the word ?False?. He gives his all to each stroke.
Goblin King	AST	GoblinKing	Fiend/Effect	Dark	1	0	0			This card cannot be attacked if there is another Fiend-Type monster on your side of the field. The ATK and DEF of this card become the number of Fiend-Type monsters on the field (excluding this card) x 1000 points.
Goblin Thief	AST	GoblinThief	Normal Spell							Infict 500 damage to your opponent and gain 500 Life Points.
Goddess with the Third Eye	TP5	GoddesswiththeThirdEye	Fairy/Effect	Light	4	1200	1000			You can substitute this card for any 1 Fusion-Material Monster. When you do this, the other Fusion-Material Monster must be the correct one(s).
Gogiga Gagagigo	AST	GogigaGagagigo	Reptile	Water	8	2950	2800			His soul long-since collapsed, his body recklessly continues onward, driven by a lust for more power. He no longer resembles his former self.
Gold Sarcophagus	SJCS	GoldSarcophagus1	Normal Spell							Banish 1 card from your Deck, face-up. During your second Standby Phase after this card's activation, add that card to your hand.
Gora Turtle of Illusion	IOC	GoraTurtleofIllusion	Aqua/Effect	Water	4	1200	1400			Negate the effect of Spell and Trap Cards controlled by your opponent that specifically designate this face-up card on the field as a target.
Gorgon's Eye	SOD	GorgonsEye	Normal Trap							Until the end of the End Phase, all effects of monsters on the field in Defense Position are negated.
Gradius	DB1	Gradius	Machine	Light	4	1200	800			A high-performance jet fighter with power capsules for variable attack capabilities.
Granadora	IOC	Granadora	Reptile/Effect	Water	4	1900	700			When this monster is Normal Summoned, Flip Summoned, or Special Summoned successfully, gain 1000 Life Points. When this card is destroyed and sent to the Graveyard, you take 2000 points of damage.
Grand Tiki Elder	DB1	GrandTikiElder	Fiend	Dark	4	1500	800			A masked monster that weilds the most deadly of curses.
Grave Protector	AST	GraveProtector1	Fiend/Effect	Dark	4	0	2000	L		Any monster destroyed by battle is shuffled into the Deck instead of going to the Graveyard.
Gravekeeper's Servant	DB1	GravekeepersServant	Continuous Spell							Unless your opponent sends 1 card from the top of his/her Deck to the Graveyard, he/she cannot declare an attack.
Graverobber	DB1	Graverobber	Normal Trap							Select 1 Spell Card from your opponent's Graveyard. You can use it as your hand until the end of the turn. If you use it, you take 2000 points of damage.
